objectId,floor,room,x,y,timestamp
"19","67","870",362.72765467938814,276.5179519969908,19/05/21 13:33:15
"19","67","870",362.49860062691806,276.5327315264916,19/05/21 13:33:15
"19","67","870",362.25081121352594,276.54871994016827,19/05/21 13:33:15
"19","67","870",362.06444673271614,276.56074495920774,19/05/21 13:33:15
"19","67","870",361.8187807024649,276.5765963632859,19/05/21 13:33:15
"19","67","870",361.54784402556015,276.59407833562375,19/05/21 13:33:15
"19","67","870",361.34285768392687,276.60730491533604,19/05/21 13:33:15
"19","67","870",361.059464754223,276.6255906174212,19/05/21 13:33:15
"19","67","870",360.8914342368947,276.6364326521336,19/05/21 13:33:15
"19","67","870",360.8914342368947,276.6364326521336,19/05/21 13:33:15
"19","67","870",360.6476772602933,276.6521608760521,19/05/21 13:33:16
"19","67","870",360.4298127579037,276.66621840878514,19/05/21 13:33:16
"19","67","870",360.21292330859416,276.6802130269982,19/05/21 13:33:16
"19","67","870",360.01228976475807,276.69315874591473,19/05/21 13:33:16
"19","67","870",359.7639884975769,276.70918018654766,19/05/21 13:33:16
"19","67","870",359.5387945383504,276.72371064661985,19/05/21 13:33:16
"19","67","870",359.3386013412772,276.7366279525138,19/05/21 13:33:16
"19","67","870",359.1410686236903,276.7493735930972,19/05/21 13:33:16
"19","67","870",358.9253138344638,276.7632949982761,19/05/21 13:33:16
"19","67","870",358.7535160215146,276.77438011472464,19/05/21 13:33:16
"19","67","942",358.64507673187137,277.0029495083351,19/05/21 13:33:17
"19","67","942",358.61087276406806,277.19676281931163,19/05/21 13:33:17
"19","67","942",358.57008852144736,277.4278625894742,19/05/21 13:33:17
"19","67","942",358.52315007842026,277.69383451143034,19/05/21 13:33:17
"19","67","942",358.48280007093757,277.9224737322696,19/05/21 13:33:17
"19","67","947",358.45716142007507,278.1143741464723,19/05/21 13:33:17
"19","67","947",358.4349598215874,278.3097566694307,19/05/21 13:33:17
"19","67","947",358.4100703297591,278.5287936775668,19/05/21 13:33:17
"19","67","947",358.3880135318572,278.72290190021783,19/05/21 13:33:17
"19","67","947",358.36379482655764,278.9360357314081,19/05/21 13:33:17
"19","67","947",358.3445736646865,279.1051892769361,19/05/21 13:33:18
"19","67","947",358.3216801292518,279.30666110857777,19/05/21 13:33:18
"19","67","947",358.29131476625827,279.57388786864743,19/05/21 13:33:18
"19","67","947",358.2581409098387,279.86583044058085,19/05/21 13:33:18
"19","67","947",358.22990520638587,280.1143153855359,19/05/21 13:33:18
"19","67","947",358.20805412808096,280.30661319737817,19/05/21 13:33:18
"19","67","947",358.18970517352403,280.46809098632986,19/05/21 13:33:18
"19","67","947",358.17154151030405,280.6279381409419,19/05/21 13:33:18
"19","67","947",358.1386232299505,280.9176315461494,19/05/21 13:33:18
"19","67","947",358.11023489429806,281.16745971259667,19/05/21 13:33:18
"19","67","947",358.0887859535869,281.3562185604453,19/05/21 13:33:19
"19","67","947",358.06190186171,281.5928088087232,19/05/21 13:33:19
"19","67","947",358.06190186171,281.5928088087232,19/05/21 13:33:19
"19","67","947",358.03027369583623,281.87114871512273,19/05/21 13:33:19
"19","67","947",358.01007233825186,282.04892835626976,19/05/21 13:33:19
"19","67","947",357.9864318926865,282.25697328154814,19/05/21 13:33:19
"19","67","947",357.96262175558394,282.4665115569867,19/05/21 13:33:19
"19","67","947",357.9298627783369,282.75480303418055,19/05/21 13:33:19
"19","67","947",357.9017394487502,283.0022990463118,19/05/21 13:33:19
"19","67","947",357.875713601009,283.23133641930264,19/05/21 13:33:19
"19","67","947",357.8529289775799,283.4318497838118,19/05/21 13:33:20
"19","67","947",357.8350121929799,283.5895243125355,19/05/21 13:33:20
"19","67","947",357.8054598885236,283.8495958477954,19/05/21 13:33:20
"19","67","947",357.78007735968066,284.0729717694509,19/05/21 13:33:20
"19","67","947",357.7606029634058,284.24435387418487,19/05/21 13:33:20
"19","67","947",357.7351431736938,284.46840972091536,19/05/21 13:33:20
"19","67","947",357.70358375470613,284.74614462853236,19/05/21 13:33:20
"19","67","947",357.6747559403608,284.99984037486803,19/05/21 13:33:20
"19","67","947",357.6464565940659,285.2488854010742,19/05/21 13:33:20
"19","67","947",357.61788655996145,285.50031258310537,19/05/21 13:33:20
"19","67","947",357.5984401931735,285.67144801767876,19/05/21 13:33:21
"19","67","947",357.57398021563245,285.886705136491,19/05/21 13:33:21
"19","67","947",357.5423024264795,286.1654817466474,19/05/21 13:33:21
"19","67","947",357.51418790687785,286.4129002275555,19/05/21 13:33:21
"19","67","947",357.48607950306024,286.6602648872342,19/05/21 13:33:21
