objectId,floor,room,x,y,timestamp
"122","68","963",331.4991650391754,261.26512685611647,19/05/21 13:33:15
"122","68","963",331.6835253676703,261.31854077693805,19/05/21 13:33:15
"122","68","963",331.6835253676703,261.31854077693805,19/05/21 13:33:15
"122","68","963",331.93145671559165,261.39037285434415,19/05/21 13:33:15
"122","68","963",332.20850906579176,261.4706420338246,19/05/21 13:33:15
"122","68","966",332.38449971578814,261.5170148739684,19/05/21 13:33:15
"122","68","966",332.6369588554656,261.55301439145296,19/05/21 13:33:15
"122","68","966",332.920833124521,261.59349356255893,19/05/21 13:33:15
"122","68","966",333.1049421684612,261.61974666931854,19/05/21 13:33:15
"122","68","966",333.297768579284,261.64724283268487,19/05/21 13:33:15
"122","68","966",333.45100367851546,261.66909345627914,19/05/21 13:33:16
"122","68","966",333.7419679018092,261.7105836223996,19/05/21 13:33:16
"122","68","966",334.0264163448707,261.75114466809015,19/05/21 13:33:16
"122","68","966",334.2629724243733,261.78487648200274,19/05/21 13:33:16
"122","68","966",334.4325241883612,261.80905378728875,19/05/21 13:33:16
"122","68","966",334.61262876784656,261.8347358757507,19/05/21 13:33:16
"122","68","966",334.80253029373,261.8618149639157,19/05/21 13:33:16
"122","68","966",335.0478592207108,261.89679774571397,19/05/21 13:33:16
"122","68","966",335.22907078152014,261.92263768464466,19/05/21 13:33:16
"122","68","966",335.45293717565056,261.95456000752034,19/05/21 13:33:16
"122","68","966",335.7064403170928,261.9907083948768,19/05/21 13:33:17
"122","68","966",335.98381160454954,262.0302602705794,19/05/21 13:33:17
"122","68","966",336.2731521292328,262.07151890471175,19/05/21 13:33:17
"122","68","966",336.50089546255384,262.1039940613662,19/05/21 13:33:17
"122","68","966",336.6872080253448,262.13056137982556,19/05/21 13:33:17
"122","68","966",336.96028378533714,262.16950073297795,19/05/21 13:33:17
"122","68","966",337.1365367139278,262.19463359365636,19/05/21 13:33:17
"122","68","966",337.3433015710102,262.22411731564495,19/05/21 13:33:17
"122","68","966",337.6202643134797,262.26361093470285,19/05/21 13:33:17
"122","68","966",337.90659415989603,262.3044402598982,19/05/21 13:33:17
"122","68","966",338.081558079414,262.3293893137843,19/05/21 13:33:18
"122","68","966",338.3052318473491,262.3612841690464,19/05/21 13:33:18
"122","68","966",338.54788178598733,262.39588493937225,19/05/21 13:33:18
"122","68","966",338.77917313717757,262.428866027131,19/05/21 13:33:18
"122","68","966",339.05656074468544,262.4684202299982,19/05/21 13:33:18
"122","68","966",339.05656074468544,262.4684202299982,19/05/21 13:33:18
"122","68","966",339.283340355284,262.50075796420464,19/05/21 13:33:18
"122","68","966",339.462658152871,262.52632786117005,19/05/21 13:33:18
"122","68","966",339.72292771697744,262.5634411094197,19/05/21 13:33:18
"122","68","966",339.998519652732,262.602739257716,19/05/21 13:33:18
"122","68","966",340.16281294012157,262.62616672831393,19/05/21 13:33:19
"122","68","966",340.42578507297014,262.6636653504931,19/05/21 13:33:19
"122","68","966",340.64784194029545,262.69532964313095,19/05/21 13:33:19
"122","68","966",340.82834532511896,262.7210685994083,19/05/21 13:33:19
"122","68","966",341.06671719107163,262.75505933615545,19/05/21 13:33:19
"122","68","966",341.2705342739449,262.7841227190376,19/05/21 13:33:19
"122","68","966",341.48192613824295,262.8142662310713,19/05/21 13:33:19
"122","68","966",341.7139962662546,262.8473583688393,19/05/21 13:33:19
"122","68","966",341.94286300011765,262.87999371726784,19/05/21 13:33:19
"122","68","966",342.2344097879458,262.9215669544237,19/05/21 13:33:19
"122","68","966",342.4578512727823,262.9534286871795,19/05/21 13:33:20
"122","68","966",342.72914038306726,262.99211327226345,19/05/21 13:33:20
"122","68","966",343.00204502564713,263.03102822485624,19/05/21 13:33:20
"122","68","966",343.2151524373005,263.06141636608857,19/05/21 13:33:20
"122","68","966",343.36730626935946,263.08311280593443,19/05/21 13:33:20
"122","68","966",343.57491414243896,263.1127167381446,19/05/21 13:33:20
"122","68","966",343.79516903441896,263.1441240773482,19/05/21 13:33:20
"122","68","967",344.0123702311482,263.1437445286344,19/05/21 13:33:20
"122","68","967",344.27939709496275,263.10308729149216,19/05/21 13:33:20
"122","68","967",344.5235557231375,263.0659119485165,19/05/21 13:33:20
"122","68","967",344.7344633175674,263.0337993739263,19/05/21 13:33:21
"122","68","967",344.90064542247217,263.0084966566214,19/05/21 13:33:21
"122","68","967",345.0977508855328,262.97848558043523,19/05/21 13:33:21
"122","68","967",345.3466499267291,262.9405884670218,19/05/21 13:33:21
"122","68","967",345.5946074185957,262.9028347129463,19/05/21 13:33:21
"122","68","967",345.76377951861843,262.8770767420432,19/05/21 13:33:21
"122","68","967",345.9515356682733,262.84848918275276,19/05/21 13:33:21
"122","68","967",346.2193176126492,262.8077169778166,19/05/21 13:33:21
"122","68","967",346.45905704663863,262.77121449682716,19/05/21 13:33:21
"122","68","967",346.6951449392155,262.73526799579804,19/05/21 13:33:21
"122","68","967",346.9328579007787,262.69907406342736,19/05/21 13:33:22
"122","68","967",346.9328579007787,262.69907406342736,19/05/21 13:33:22
"122","68","967",347.45161911716156,262.6200880112625,19/05/21 13:33:22
"122","68","967",347.6932018928926,262.58330486494503,19/05/21 13:33:22
"122","68","967",347.6932018928926,262.58330486494503,19/05/21 13:33:22
"122","68","967",347.89743042824875,262.55220923705735,19/05/21 13:33:22
"122","68","967",348.16906421677487,262.510850554271,19/05/21 13:33:22
"122","68","967",348.5409985369869,262.45422021512763,19/05/21 13:33:22
"122","68","967",348.69806971266775,262.4303047185868,19/05/21 13:33:22
"122","68","967",348.96022912481556,262.3903885946564,19/05/21 13:33:22
"122","68","967",348.96022912481556,262.3903885946564,19/05/21 13:33:23
"122","68","967",348.96022912481556,262.3903885946564,19/05/21 13:33:23
"122","68","967",349.371362411219,262.3277898610174,19/05/21 13:33:23
"122","68","967",349.63299368539504,262.28795415083437,19/05/21 13:33:23
"122","68","967",349.871407504799,262.25165350656573,19/05/21 13:33:23
"122","68","967",350.0920822263064,262.2180537991975,19/05/21 13:33:23
"122","68","967",350.0920822263064,262.2180537991975,19/05/21 13:33:23
"122","68","967",350.33308530191005,262.18135891742844,19/05/21 13:33:23
"122","68","967",350.83819760380015,262.10445103502275,19/05/21 13:33:23
"122","68","967",351.01716990269273,262.0772008958644,19/05/21 13:33:23
"122","68","967",351.01716990269273,262.0772008958644,19/05/21 13:33:24
"122","68","967",351.4345001052775,262.01365862610646,19/05/21 13:33:24
"122","68","967",351.4345001052775,262.01365862610646,19/05/21 13:33:24
"122","68","967",351.87222991340667,261.94701033327516,19/05/21 13:33:24
"122","68","967",351.87222991340667,261.92033801878114,19/05/21 13:33:24
"122","68","967",352.3101331018964,261.88033564172747,19/05/21 13:33:24
"122","68","967",352.3101331018964,261.88033564172747,19/05/21 13:33:24
"122","68","967",352.6432199596483,261.82962017748116,19/05/21 13:33:24
"122","68","967",352.86335556482203,261.79610255541445,19/05/21 13:33:24
"122","68","967",353.04509215537684,261.7684315280352,19/05/21 13:33:25
"122","68","967",353.3121427088848,261.72777068392446,19/05/21 13:33:25
"122","68","967",353.5325629612705,261.6942097217644,19/05/21 13:33:25
"122","68","967",353.5325629612705,261.6942097217644,19/05/21 13:33:25
"122","68","967",353.94154325426945,261.63193880069895,19/05/21 13:33:25
"122","68","967",353.94154325426945,261.63193880069895,19/05/21 13:33:25
"122","68","967",354.35406566201533,261.5691285608653,19/05/21 13:33:25
"122","68","967",354.5839201444943,261.5341311524815,19/05/21 13:33:25
"122","68","967",354.5839201444943,261.50925792132466,19/05/21 13:33:25
"122","68","967",354.7472814886386,261.50925792132466,19/05/21 13:33:25
"122","68","967",355.2040695756823,261.4397078344406,19/05/21 13:33:26
"122","68","967",355.36334122854646,261.4154572954947,19/05/21 13:33:26
"122","68","967",355.36334122854646,261.4154572954947,19/05/21 13:33:26
"122","68","968",355.59153280217123,261.3868856359843,19/05/21 13:33:26
"122","68","968",355.87295719631845,261.35713912934756,19/05/21 13:33:26
"122","68","968",356.3092489465634,261.3110231716903,19/05/21 13:33:26
"122","68","968",356.3092489465634,261.3110231716903,19/05/21 13:33:26
"122","68","968",356.7626710760048,261.26309653610656,19/05/21 13:33:26
"122","68","968",356.9176861884589,261.2467114672664,19/05/21 13:33:26
"122","68","968",357.18845106499117,261.2180916696786,19/05/21 13:33:26
"122","68","968",357.18845106499117,261.2180916696786,19/05/21 13:33:27
"122","68","968",357.4608920623132,261.18929470643195,19/05/21 13:33:27
"122","68","968",357.67627635267354,261.16652862660413,19/05/21 13:33:27
"122","68","968",358.1262345327276,261.11896812983275,19/05/21 13:33:27
"122","68","968",358.2760048202933,261.1031374380174,19/05/21 13:33:27
"122","68","968",358.5730683539103,261.0717378772187,19/05/21 13:33:27
"122","68","968",358.85750990995473,261.04167245712506,19/05/21 13:33:27
"122","68","968",359.01166804138853,261.02537797102093,19/05/21 13:33:27
"122","68","968",359.01166804138853,261.02537797102093,19/05/21 13:33:27
"122","68","968",359.4460863439182,260.97946003644216,19/05/21 13:33:27
"122","68","968",359.69168793931516,260.95349999303653,19/05/21 13:33:28
"122","68","968",359.69168793931516,260.95349999303653,19/05/21 13:33:28
"122","68","968",360.1069640224876,260.90960538751875,19/05/21 13:33:28
"122","68","968",360.1069640224876,260.90960538751875,19/05/21 13:33:28
"122","68","968",360.59068024882237,260.85847667147203,19/05/21 13:33:28
"122","68","968",360.80869185958056,260.835432884362,19/05/21 13:33:28
"122","68","968",360.96722356360175,260.81867611244076,19/05/21 13:33:28
"122","68","968",360.96722356360175,260.81867611244076,19/05/21 13:33:28
"122","68","968",361.2264275422545,260.7912782996299,19/05/21 13:33:28
"122","68","968",361.7465271622837,260.7363038655697,19/05/21 13:33:28
"122","68","968",362.0048308772579,260.70900121046384,19/05/21 13:33:29
"122","68","968",362.0048308772579,260.70900121046384,19/05/21 13:33:29
"122","68","968",362.2268489972826,260.68553393606214,19/05/21 13:33:29
"122","68","968",362.6906190714391,260.6365135246276,19/05/21 13:33:29
"122","68","968",362.6906190714391,260.6365135246276,19/05/21 13:33:29
"122","68","865",363.16078776439974,260.5292564448283,19/05/21 13:33:29
"122","68","865",363.16078776439974,260.5292564448283,19/05/21 13:33:29
"122","68","865",363.26812866390827,260.1080018398218,19/05/21 13:33:29
"122","68","865",363.26812866390827,260.1080018398218,19/05/21 13:33:29
"122","68","865",363.33418042449324,259.8487846314453,19/05/21 13:33:29
"122","68","865",363.43063332813466,259.4702594838898,19/05/21 13:33:30
"122","68","865",363.47461472298056,259.29765644815706,19/05/21 13:33:30
"122","68","865",363.47461472298056,259.29765644815706,19/05/21 13:33:30
"122","68","865",363.58755092550587,258.8544433243285,19/05/21 13:33:30
"122","68","865",363.58755092550587,258.8544433243285,19/05/21 13:33:30
"122","68","865",363.68482798246646,258.47268382358124,19/05/21 13:33:30
"122","68","865",363.68482798246646,258.47268382358124,19/05/21 13:33:30
"122","68","865",363.76686394133725,258.1507373371192,19/05/21 13:33:30
"122","68","865",363.8108135727465,257.9782589555865,19/05/21 13:33:30
"122","68","865",363.85659092344366,257.7986077706749,19/05/21 13:33:30
"122","68","865",363.92065236810276,257.54720146898006,19/05/21 13:33:31
"122","68","865",363.9690972371105,257.3570817266277,19/05/21 13:33:31
"122","68","865",363.9690972371105,257.3570817266277,19/05/21 13:33:31
"122","68","865",364.091191831556,256.8779268994174,19/05/21 13:33:31
"122","68","865",364.091191831556,256.8779268994174,19/05/21 13:33:31
"122","68","865",364.21037885698286,256.41018269801805,19/05/21 13:33:31
"122","68","865",364.2669004079055,256.188366375281,19/05/21 13:33:31
"122","68","865",364.2669004079055,256.188366375281,19/05/21 13:33:31
"122","68","876",364.49185373593485,255.93969013525012,19/05/21 13:33:31
"122","68","876",364.49185373593485,255.93969013525012,19/05/21 13:33:31
"122","68","876",364.7479386468392,255.9772209137095,19/05/21 13:33:32
"122","68","876",365.1798079826494,256.04051395314883,19/05/21 13:33:32
"122","68","876",365.45039417661644,256.08016998155006,19/05/21 13:33:32
"122","68","876",365.72116557301166,256.11985315247705,19/05/21 13:33:32
"122","68","876",365.72116557301166,256.11985315247705,19/05/21 13:33:32
"122","68","876",366.1694336580251,256.18554952689306,19/05/21 13:33:32
"122","68","876",366.1694336580251,256.18554952689306,19/05/21 13:33:32
