"floorId","partitionId","axis","ordinat","timestamp"
"7","162","326.46586027588546","272.6432134327187",19/05/21 13:33:15
"7","162","326.4759796352894","272.484925350658",19/05/21 13:33:15
"7","162","326.48789014005365","272.29861998484773",19/05/21 13:33:15
"7","162","326.502280917574","272.0735179322241",19/05/21 13:33:15
"7","162","326.51225902578534","271.9174393161451",19/05/21 13:33:15
"7","162","326.52517913684324","271.71534158270833",19/05/21 13:33:15
"7","162","326.5435470991731","271.428027987795",19/05/21 13:33:15
"7","162","326.5561385650814","271.2310709562868",19/05/21 13:33:15
"7","162","326.565974383664","271.07721804951774",19/05/21 13:33:16
"7","162","326.5771879855146","270.90181371223895",19/05/21 13:33:16
"7","162","326.5946282822951","270.62901075922963",19/05/21 13:33:16
"7","162","326.6127624073738","270.3453548711461",19/05/21 13:33:16
"7","162","326.631584823628","270.05093266024306",19/05/21 13:33:16
"7","162","326.6466020657356","269.81603138278325",19/05/21 13:33:16
"7","162","326.66427960582286","269.5395174450649",19/05/21 13:33:16
"7","162","326.6757232155011","269.3605153012018",19/05/21 13:33:16
"7","162","326.6884633346958","269.1612330193825",19/05/21 13:33:16
"7","162","326.70598525855075","268.8871532471057",19/05/21 13:33:16
"7","162","326.72439326783956","268.599213233457",19/05/21 13:33:17
"7","162","326.76096728461744","268.027118623715",19/05/21 13:33:17
"7","162","326.76096728461744","268.027118623715",19/05/21 13:33:17
"7","162","326.7882539620605","267.6002975507728",19/05/21 13:33:17
"7","162","326.80621498633946","267.319349323569",19/05/21 13:33:17
"7","162","326.8185295523119","267.1267235899252",19/05/21 13:33:17
"7","162","326.8185295523119","267.1267235899252",19/05/21 13:33:17
"7","162","326.8425601690673","266.7508341600583",19/05/21 13:33:17
"7","162","326.8425601690673","266.7508341600583",19/05/21 13:33:17
"7","162","326.8783106003399","266.1916221612446",19/05/21 13:33:18
"7","162","326.8783106003399","266.1916221612446",19/05/21 13:33:18
"7","162","326.8964487212882","265.90790376934854",19/05/21 13:33:18
"7","162","326.9305686807151","265.3741957823008",19/05/21 13:33:18
"7","162","326.9305686807151","265.3741957823008",19/05/21 13:33:18
"7","162","326.9571483270944","264.9584341634782",19/05/21 13:33:18
"7","162","326.9571483270944","264.9584341634782",19/05/21 13:33:18
"7","162","326.98027196931935","264.5967317244251",19/05/21 13:33:18
"7","138","326.89363563312156","264.3901767284815",19/05/21 13:33:18
"7","138","326.89363563312156","264.3901767284815",19/05/21 13:33:18
"7","138","326.4675768273234","264.3443375807447",19/05/21 13:33:19
"7","138","326.4675768273234","264.3443375807447",19/05/21 13:33:19
"7","138","325.99580912689294","264.2935806687336",19/05/21 13:33:19
"7","138","325.99580912689294","264.2935806687336",19/05/21 13:33:19
"7","138","325.51344039183937","264.24168320432545",19/05/21 13:33:19
