"floorId","partitionId","axis","ordinat","timestamp"
"7","105","363.12447267077937","242.28189379228056",19/05/21 13:33:15
"7","105","362.97057371607167","242.31494010920562",19/05/21 13:33:15
"7","105","362.78226218747","242.35537574742446",19/05/21 13:33:15
"7","105","362.59823562795964","242.39489128552384",19/05/21 13:33:15
"7","105","362.4498722637693","242.42674895968685",19/05/21 13:33:15
"7","105","362.2891186975463","242.46126714927644",19/05/21 13:33:15
"7","105","362.07267202809555","242.5077441721362",19/05/21 13:33:15
"7","105","361.9139811014685","242.54181945656168",19/05/21 13:33:15
"7","105","361.6990892328643","242.58796262113353",19/05/21 13:33:15
"7","105","361.53078857568954","242.6241013776719",19/05/21 13:33:15
"7","105","361.34889315754936","242.66315930140178",19/05/21 13:33:16
"7","105","361.145683805193","242.7067939100504",19/05/21 13:33:16
"7","105","360.99551087066726","242.7390401484822",19/05/21 13:33:16
"7","105","360.7591236533649","242.7897989526264",19/05/21 13:33:16
"7","105","360.53354118656546","242.83823768117236",19/05/21 13:33:16
"7","105","360.3366197851998","242.88052209467742",19/05/21 13:33:16
"7","105","360.04458855985786","242.94322919001146",19/05/21 13:33:16
"7","105","359.7908145261156","242.99772141942478",19/05/21 13:33:16
"7","105","359.5489107952556","243.0496647699858",19/05/21 13:33:16
"7","105","359.3829217102924","243.08530716871564",19/05/21 13:33:17
"7","105","359.12998671029646","243.13961923462398",19/05/21 13:33:17
"7","105","358.9103373721972","243.18678395808163",19/05/21 13:33:17
"7","105","358.6916030872034","243.23375219459768",19/05/21 13:33:17
"7","105","358.5037501445152","243.27408936187197",19/05/21 13:33:17
"7","105","358.3205135360467","243.31343527586614",19/05/21 13:33:17
"7","96","358.2750802515091","243.51242618081304",19/05/21 13:33:17
"7","96","358.25254996266756","243.7618758566631",19/05/21 13:33:17
"7","96","358.22756046150874","244.03855331106945",19/05/21 13:33:17
"7","96","358.2110346457189","244.221522975637",19/05/21 13:33:17
"7","96","358.1853216922433","244.50621031163845",19/05/21 13:33:18
"7","96","358.1680902738486","244.69699223029136",19/05/21 13:33:18
"7","96","358.1476161150497","244.9236769528714",19/05/21 13:33:18
"7","96","358.1476161150497","244.9236769528714",19/05/21 13:33:18
"7","96","358.12242937972553","245.20253813421368",19/05/21 13:33:18
"7","96","358.10107428079993","245.4389764037007",19/05/21 13:33:18
"7","96","358.0821051800735","245.64899750288265",19/05/21 13:33:18
"7","96","358.0581762792916","245.91393225740248",19/05/21 13:33:18
"7","96","358.0361235774321","246.1580942106364",19/05/21 13:33:18
"7","96","358.0198505265908","246.33826532544072",19/05/21 13:33:18
"7","96","358.0008603078823","246.54852023759338",19/05/21 13:33:19
"7","96","357.9839672957294","246.73555540768416",19/05/21 13:33:19
"7","96","357.9618344821612","246.98060433755276",19/05/21 13:33:19
"7","96","357.94488078991594","247.168311342322",19/05/21 13:33:19
"7","96","357.9313009357099","247.31866406321305",19/05/21 13:33:19
"7","96","357.91306823975657","247.52053187447027",19/05/21 13:33:19
"7","96","357.8954836455838","247.7152240662661",19/05/21 13:33:19
"7","96","357.87947679306495","247.89244790038074",19/05/21 13:33:19
"7","96","357.87947679306495","247.89244790038074",19/05/21 13:33:19
"7","96","357.85706274008345","248.1406106421038",19/05/21 13:33:19
"7","96","357.8332250166188","248.40453590436195",19/05/21 13:33:20
"7","96","357.816619092303","248.58839251032558",19/05/21 13:33:20
"7","96","357.7925329175556","248.85506856252613",19/05/21 13:33:20
"7","96","357.778410653448","249.01142670904954",19/05/21 13:33:20
"7","96","357.75869274182855","249.2297384535868",19/05/21 13:33:20
"7","96","357.74353115251085","249.3976037467164",19/05/21 13:33:20
"7","96","357.72431889549665","249.61031701099168",19/05/21 13:33:20
"7","96","357.70417626224196","249.8333311663581",19/05/21 13:33:20
"7","96","357.685200930502","250.04342125375027",19/05/21 13:33:20
"7","96","357.6711469860304","250.1990229824944",19/05/21 13:33:20
"7","96","357.65529619516076","250.3745189413883",19/05/21 13:33:21
"7","96","357.63067655102697","250.6471014320927",19/05/21 13:33:21
