"floorId","partitionId","axis","ordinat","timestamp"
"7","105","359.2459752532403","240.92898999840818",19/05/21 13:33:15
"7","105","359.1401449854225","241.15306040972752",19/05/21 13:33:15
"7","105","359.02328239773806","241.4004891333833",19/05/21 13:33:15
"7","105","358.8970297826544","241.66779900583532",19/05/21 13:33:15
"7","105","358.8070343755984","241.8583428671681",19/05/21 13:33:15
"7","105","358.6846868090266","242.1173847285462",19/05/21 13:33:15
"7","105","358.5805790463749","242.33780814502157",19/05/21 13:33:15
"7","105","358.38258348885194","242.75701662789118",19/05/21 13:33:15
"7","96","358.2884768257414","242.98535576287833",19/05/21 13:33:15
"7","96","358.26549285422107","243.19979871432858",19/05/21 13:33:15
"7","96","358.2418595560702","243.42029995378948",19/05/21 13:33:16
"7","96","358.2165458352902","243.65647971895527",19/05/21 13:33:16
"7","96","358.2165458352902","243.65647971895527",19/05/21 13:33:16
"7","96","358.1677476681014","244.11177192065648",19/05/21 13:33:16
"7","96","358.1677476681014","244.11177192065648",19/05/21 13:33:16
"7","96","358.148873764399","244.28786749281423",19/05/21 13:33:16
"7","96","358.1120269342561","244.63165242138683",19/05/21 13:33:16
"7","96","358.08446122655204","244.8888434692284",19/05/21 13:33:16
"7","96","358.08446122655204","244.8888434692284",19/05/21 13:33:16
"7","96","358.06213939056295","245.09710862423213",19/05/21 13:33:17
"7","96","358.0062401358474","245.61865474407747",19/05/21 13:33:17
"7","96","358.0062401358474","245.61865474407747",19/05/21 13:33:17
"7","96","357.9592106766703","246.05744470786271",19/05/21 13:33:17
"7","96","357.9592106766703","246.05744470786271",19/05/21 13:33:17
"7","96","357.9358052890793","246.27581951703803",19/05/21 13:33:17
"7","96","357.9118269090978","246.4995404074721",19/05/21 13:33:17
"7","96","357.8886738868854","246.7155606202466",19/05/21 13:33:17
"7","96","357.8886738868854","246.7155606202466",19/05/21 13:33:17
"7","96","357.85182348182974","247.0593789031433",19/05/21 13:33:17
"7","96","357.821630405209","247.34108358843625",19/05/21 13:33:18
"7","96","357.821630405209","247.34108358843625",19/05/21 13:33:18
"7","96","357.801715286381","247.52689381084184",19/05/21 13:33:18
"7","96","357.77744778770995","247.75331221006132",19/05/21 13:33:18
"7","96","357.73913477103616","248.11077681826526",19/05/21 13:33:18
"7","96","357.73913477103616","248.11077681826526",19/05/21 13:33:18
"7","96","357.7231140064784","248.26025229221548",19/05/21 13:33:18
