objectId,floor,room,x,y,timestamp
"148","1","100",348.0460170949216,248.99656637896004,19/05/21 13:33:15
"148","1","100",348.0460170949216,248.99656637896004,19/05/21 13:33:15
"148","1","100",348.33468005725393,249.38356161432006,19/05/21 13:33:15
"148","1","100",348.33468005725393,249.38356161432006,19/05/21 13:33:15
"148","1","100",348.4921987815584,249.59473867456109,19/05/21 13:33:15
"148","1","100",348.6195944788303,249.76553137845096,19/05/21 13:33:15
"148","1","100",348.7188774946471,249.89863489045962,19/05/21 13:33:15
"148","1","100",348.890533412868,250.1287649422547,19/05/21 13:33:15
"148","1","100",349.0676670518056,250.36623868580998,19/05/21 13:33:15
"148","1","100",349.1845127775053,250.52288759827388,19/05/21 13:33:15
"148","1","100",349.1845127775053,250.52288759827388,19/05/21 13:33:16
"148","1","100",349.43920543443204,250.86434063372903,19/05/21 13:33:16
"148","1","100",349.59350338202694,251.07119976821093,19/05/21 13:33:16
"148","1","100",349.59350338202694,251.07119976821093,19/05/21 13:33:16
"148","1","100",349.89932682015893,251.4812011499685,19/05/21 13:33:16
"148","1","100",350.06333225051435,251.70107459548402,19/05/21 13:33:16
"148","1","100",350.1700992249332,251.84421145675663,19/05/21 13:33:16
"148","1","100",350.3171233030082,252.04131889734577,19/05/21 13:33:16
"148","1","100",350.4396298178464,252.20555693176453,19/05/21 13:33:16
"148","1","100",350.61159135810334,252.43609671493206,19/05/21 13:33:16
"148","1","100",350.7395235224186,252.60760863194167,19/05/21 13:33:17
"148","1","100",350.7395235224186,252.60760863194167,19/05/21 13:33:17
"148","1","100",350.9701147177049,252.91675010672859,19/05/21 13:33:17
"148","1","100",351.12567365323315,253.12529978134114,19/05/21 13:33:17
"148","1","100",351.28499548368563,253.33889417106045,19/05/21 13:33:17
"148","1","100",351.38262752682067,253.4697843109192,19/05/21 13:33:17
"148","1","100",351.55155419639107,253.69625540274458,19/05/21 13:33:17
"148","1","80",351.7120580598954,253.9403744536331,19/05/21 13:33:17
"148","1","80",351.7120580598954,253.9403744536331,19/05/21 13:33:17
"148","1","80",351.722866980918,254.29688571000463,19/05/21 13:33:17
"148","1","80",351.72951645348036,254.51620564142618,19/05/21 13:33:18
"148","1","80",351.72951645348036,254.51620564142618,19/05/21 13:33:18
"148","1","80",351.73661740094224,254.7504165951154,19/05/21 13:33:18
"148","1","80",351.7505018854766,255.2083693375832,19/05/21 13:33:18
"148","1","80",351.7590967022408,255.49185266737126,19/05/21 13:33:18
"148","1","80",351.76787723325106,255.78146142068962,19/05/21 13:33:18
"148","1","80",351.7751996620374,256.0229775054914,19/05/21 13:33:18
"148","1","80",351.78301229359863,256.28066197627635,19/05/21 13:33:18
"148","1","80",351.7898204055128,256.50521431845283,19/05/21 13:33:18
"148","1","80",351.79802219098406,256.7757342747681,19/05/21 13:33:18
"148","1","80",351.80295398597764,256.9383999493211,19/05/21 13:33:19
"148","1","80",351.80295398597764,256.9383999493211,19/05/21 13:33:19
"148","1","80",351.8199008169352,257.4973582379022,19/05/21 13:33:19
"148","1","80",351.8199008169352,257.4973582379022,19/05/21 13:33:19
"148","1","80",351.8362547121081,258.03675969179847,19/05/21 13:33:19
"148","1","80",351.84192670463915,258.22383934379627,19/05/21 13:33:19
"148","1","80",351.84192670463915,258.22383934379627,19/05/21 13:33:19
"148","1","80",351.8546831484961,258.6445858564941,19/05/21 13:33:19
"148","1","80",351.8632876516303,258.9283886723714,19/05/21 13:33:19
"148","1","80",351.8719246855289,259.2132644523006,19/05/21 13:33:19
"148","1","80",351.8779662882226,259.4125349772987,19/05/21 13:33:20
"148","1","80",351.88558695126096,259.6638877393856,19/05/21 13:33:20
"148","1","80",351.88558695126096,259.6638877393856,19/05/21 13:33:20
"148","1","80",351.89947906038356,260.1220919640807,19/05/21 13:33:20
"148","1","80",351.9084811744974,260.4190092054978,19/05/21 13:33:20
"148","1","58",351.9798599914181,260.588410000001,19/05/21 13:33:20
"148","1","58",351.9798599914181,260.588410000001,19/05/21 13:33:20
"148","1","58",352.24327816039454,260.588410000001,19/05/21 13:33:20
"148","1","58",352.47147242968055,260.588410000001,19/05/21 13:33:20
"148","1","58",352.88345382709184,260.588410000001,19/05/21 13:33:20
"148","1","58",353.12979863087804,260.588410000001,19/05/21 13:33:21
"148","1","58",353.12979863087804,260.588410000001,19/05/21 13:33:21
"148","1","58",353.5616816431635,260.588410000001,19/05/21 13:33:21
"148","1","58",353.5616816431635,260.588410000001,19/05/21 13:33:21
"148","1","58",353.97873226058573,260.588410000001,19/05/21 13:33:21
"148","1","58",354.23312232017247,260.588410000001,19/05/21 13:33:21
"148","1","58",354.4242591892139,260.588410000001,19/05/21 13:33:21
"148","1","58",354.4242591892139,260.588410000001,19/05/21 13:33:21
"148","1","58",354.8024073506405,260.588410000001,19/05/21 13:33:21
"148","1","58",355.1000701824056,260.588410000001,19/05/21 13:33:21
"148","1","58",355.1000701824056,260.588410000001,19/05/21 13:33:22
"148","1","58",355.37847557164747,260.588410000001,19/05/21 13:33:22
"148","1","58",355.7044385874317,260.588410000001,19/05/21 13:33:22
"148","1","58",355.7044385874317,260.588410000001,19/05/21 13:33:22
"148","1","58",356.1307417485365,260.588410000001,19/05/21 13:33:22
"148","1","58",356.1307417485365,260.588410000001,19/05/21 13:33:22
"148","1","58",356.59685568349306,260.588410000001,19/05/21 13:33:22
"148","1","58",356.8615912245545,260.588410000001,19/05/21 13:33:22
"148","1","58",357.0661497577142,260.588410000001,19/05/21 13:33:22
"148","1","58",357.0661497577142,260.588410000001,19/05/21 13:33:22
"148","1","58",357.5096479088398,260.588410000001,19/05/21 13:33:23
"148","1","58",357.74019588073855,260.588410000001,19/05/21 13:33:23
"148","1","58",357.99100825270233,260.588410000001,19/05/21 13:33:23
"148","1","58",358.17040704137327,260.588410000001,19/05/21 13:33:23
"148","1","58",358.3818038830167,260.588410000001,19/05/21 13:33:23
"148","1","58",358.64583637787035,260.588410000001,19/05/21 13:33:23
"148","1","58",358.9089987782755,260.588410000001,19/05/21 13:33:23
"148","1","58",359.1571165462238,260.588410000001,19/05/21 13:33:23
"148","1","58",359.430074021813,260.588410000001,19/05/21 13:33:23
"148","1","58",359.58442027455055,260.588410000001,19/05/21 13:33:23
"148","1","58",359.7347548252154,260.588410000001,19/05/21 13:33:24
"148","1","58",359.95316939895895,260.588410000001,19/05/21 13:33:24
"148","1","58",359.95316939895895,260.588410000001,19/05/21 13:33:24
"148","1","58",360.4880590169998,260.588410000001,19/05/21 13:33:24
"148","1","58",360.6774781600925,260.588410000001,19/05/21 13:33:24
"148","1","58",360.6774781600925,260.588410000001,19/05/21 13:33:24
"148","1","58",361.13035827368316,260.588410000001,19/05/21 13:33:24
"148","1","58",361.13035827368316,260.588410000001,19/05/21 13:33:24
"148","1","58",361.3650692674013,260.588410000001,19/05/21 13:33:24
"148","1","58",361.8766916663127,260.58841000000103,19/05/21 13:33:24
"148","1","58",362.0468350019884,260.58841000000103,19/05/21 13:33:25
"148","1","58",362.23797890181885,260.58841000000103,19/05/21 13:33:25
"148","1","58",362.4381731163392,260.5884100000011,19/05/21 13:33:25
"148","1","58",362.4381731163392,260.5884100000011,19/05/21 13:33:25
"148","1","58",362.8686952196175,260.56844632721914,19/05/21 13:33:25
"148","1","58",362.9614074612134,260.32857819855843,19/05/21 13:33:25
"148","1","58",363.03572778448483,260.13629423952875,19/05/21 13:33:25
"148","1","58",363.03572778448483,260.13629423952875,19/05/21 13:33:25
"148","1","58",363.2055003986645,259.6970530070859,19/05/21 13:33:25
"148","1","58",363.2055003986645,259.6970530070859,19/05/21 13:33:25
"148","1","58",363.29281682451636,259.47114510851833,19/05/21 13:33:26
"148","1","58",363.29281682451636,259.47114510851833,19/05/21 13:33:26
"148","1","58",363.4658684136399,259.0234204053906,19/05/21 13:33:26
"148","1","58",363.5314918258654,258.8536373776491,19/05/21 13:33:26
"148","1","58",363.58756074645316,258.7085740416115,19/05/21 13:33:26
"148","1","58",363.64378252126716,258.5631152361455,19/05/21 13:33:26
"148","1","58",363.64378252126716,258.5631152361455,19/05/21 13:33:26
"148","1","58",363.79472038051466,258.17260389461677,19/05/21 13:33:26
