objectId,floor,room,x,y,timestamp
"240","2","47",358.92490499665445,260.3355366288339,19/05/21 13:33:15
"240","2","47",358.6682791777349,260.24811408157206,19/05/21 13:33:15
"240","2","47",358.4192045404519,260.16326393149257,19/05/21 13:33:15
"240","2","47",358.16958791766183,260.07822914779433,19/05/21 13:33:15
"240","2","47",357.91797993524614,259.9925159844548,19/05/21 13:33:15
"240","2","47",357.70133340050995,259.9187128418021,19/05/21 13:33:15
"240","2","47",357.53554856970646,259.8622363256541,19/05/21 13:33:15
"240","2","47",357.28809342066666,259.7779378729373,19/05/21 13:33:15
"240","2","47",357.0122434558228,259.6839663984759,19/05/21 13:33:15
"240","2","47",356.83859836593354,259.624812194345,19/05/21 13:33:15
"240","2","47",356.5716890087851,259.53388644109003,19/05/21 13:33:16
"240","2","47",356.5716890087851,259.53388644109003,19/05/21 13:33:16
"240","2","47",356.064685966323,259.36117000270457,19/05/21 13:33:16
"240","2","47",355.8731790949354,259.2959309765406,19/05/21 13:33:16
"240","2","47",355.65769719756844,259.2225245810503,19/05/21 13:33:16
"240","2","47",355.65769719756844,259.2225245810503,19/05/21 13:33:16
"240","2","56",355.50220578158786,259.1626107939376,19/05/21 13:33:16
"240","2","56",355.92858829293266,259.20713277970805,19/05/21 13:33:16
"240","2","56",356.1397317271341,259.2291799432828,19/05/21 13:33:16
"240","2","56",356.1397317271341,259.2291799432828,19/05/21 13:33:16
"240","2","56",356.60459223748995,259.27771972265145,19/05/21 13:33:17
"240","2","56",356.76075640593774,259.294026064259,19/05/21 13:33:17
"240","2","56",356.9721076360232,259.31609492545306,19/05/21 13:33:17
"240","2","56",357.1594684604461,259.3356587577795,19/05/21 13:33:17
"240","2","56",357.1594684604461,259.3356587577795,19/05/21 13:33:17
"240","2","56",357.7100994748683,259.39315451695495,19/05/21 13:33:17
"240","2","56",357.9595905731443,259.4192058648216,19/05/21 13:33:17
"240","2","56",358.1327604172667,259.4372879041425,19/05/21 13:33:17
"240","2","56",358.4272470036949,259.4680375884323,19/05/21 13:33:17
"240","2","56",358.71562520487026,259.49814944768457,19/05/21 13:33:17
"240","2","56",358.98732615735844,259.52651990289473,19/05/21 13:33:18
"240","2","56",359.20811009545577,259.5495737080785,19/05/21 13:33:18
"240","2","56",359.44664241012424,259.5744807622773,19/05/21 13:33:18
"240","2","56",359.59813010829623,259.59029879646715,19/05/21 13:33:18
"240","2","56",359.76068455709657,259.6072723980194,19/05/21 13:33:18
"240","2","56",359.9229693554209,259.624217843223,19/05/21 13:33:18
"240","2","56",360.1666036706605,259.6496576378386,19/05/21 13:33:18
"240","2","56",360.41049843033005,259.67512462752643,19/05/21 13:33:18
"240","2","56",360.6408235541158,259.69917470371604,19/05/21 13:33:18
