deviceId	floorId	partitionId	location_x	location_y
"1","67","928","382.0373511609292","276.89232415770084"
"2","67","929","371.2370039910497","269.5161275653617"
"3","67","934","355.61657116892144","296.5665550861394"
"4","67","935","326.5760178580358","297.88985100910315"
"5","67","944","314.01622385518544","285.4108270354176"
"6","67","944","308.57415999825594","278.45093623275073"
"7","67","946","365.3152254018207","299.6529554278616"
"8","67","946","365.0479192038543","293.6126081354535"
"9","67","947","357.64783801488164","287.95825795541975"
"10","67","948","304.6760378197866","253.24626313430744"
"11","67","948","319.1987037485906","250.49833077626835"
"12","67","949","356.9913897048613","255.0168249580668"
"13","67","950","374.7077729856438","258.4073855087038"
"14","67","950","371.7147031329967","256.3505672686155"
"15","68","859","347.43050328043387","251.63672885651417"
"16","68","859","356.2446426714465","240.6640570063094"
"17","68","876","376.5860319196721","257.3063458169334"
"18","68","876","377.3738802970037","251.87591436869639"
"19","68","898","363.24564563847184","286.7880715976065"
"20","68","856","379.10511333817175","241.79298849774364"
"21","68","952","322.8453909582055","254.57280462164843"
"22","68","954","302.3442175136771","255.93663796093207"
"23","68","954","301.5067804038277","257.6475745940854"
"24","68","980","366.18270302015424","275.00717314353386"
"25","68","984","351.18296001230607","292.42629985921855"
"26","68","991","304.2249883190948","299.6983672426158"
"27","68","991","319.34989791717015","287.37079445669013"
"28","68","992","304.3959564916233","276.88444126840096"
"29","68","994","314.23090927099526","283.11754642507736"
