OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"95","4","112",362.7361302186229,244.12275957310635,19/07/18 17:00:00
"95","4","112",362.5794331200409,244.07845035080734,19/07/18 17:00:00
"95","4","112",362.29462659146594,243.99791563828853,19/07/18 17:00:00
"95","4","112",362.29462659146594,243.99791563828853,19/07/18 17:00:00
"95","4","112",362.06394854194224,243.93268683017186,19/07/18 17:00:00
"95","4","112",361.8989537043728,243.8860312570808,19/07/18 17:00:00
"95","4","112",361.67229294216196,243.82193841688053,19/07/18 17:00:00
"95","4","112",361.4342418153498,243.7546247244644,19/07/18 17:00:00
"95","4","112",361.21278479652767,243.69200334624193,19/07/18 17:00:00
"95","4","112",361.05690996158444,243.6479266353467,19/07/18 17:00:00
"95","4","112",360.82215538811056,243.58154510897583,19/07/18 17:00:01
"95","4","112",360.56212101353975,243.50801521587312,19/07/18 17:00:01
"95","4","112",360.28813347425745,243.43053978783345,19/07/18 17:00:01
"95","4","112",360.1416369400689,243.38911497806905,19/07/18 17:00:01
"95","4","112",359.9892226619304,243.34601680846225,19/07/18 17:00:01
"95","4","112",359.73850478747113,243.2751213411289,19/07/18 17:00:01
"95","4","112",359.52575850960534,243.2149630982224,19/07/18 17:00:01
"95","4","112",359.24115456474374,243.1344856702792,19/07/18 17:00:01
"95","4","112",358.96477969988257,243.05633517843341,19/07/18 17:00:01
"95","4","112",358.79418604765635,243.00809642910306,19/07/18 17:00:01
"95","4","112",358.50855508362434,242.92732859105564,19/07/18 17:00:02
"95","4","155",358.2558618840311,242.92050454184522,19/07/18 17:00:02
"95","4","155",358.11367300702165,243.1310518813051,19/07/18 17:00:02
"95","4","155",357.9594308951767,243.35944714656526,19/07/18 17:00:02
"95","4","155",357.8654675412321,243.49858414937344,19/07/18 17:00:02
"95","4","155",357.8654675412321,243.49858414937344,19/07/18 17:00:02
"95","4","155",357.69939799083056,243.74449299075212,19/07/18 17:00:02
"95","4","155",357.60810827867533,243.87967097667195,19/07/18 17:00:02
"95","4","155",357.4892271537113,244.0557051721703,19/07/18 17:00:02
"95","4","155",357.3414820332338,244.27447996446747,19/07/18 17:00:02
"95","4","155",357.18760616750023,244.5023329078107,19/07/18 17:00:03
"95","4","155",357.08336273583495,244.6566922195579,19/07/18 17:00:03
"95","4","155",356.97847257065087,244.81200918723843,19/07/18 17:00:03
"95","4","155",356.8724003887418,244.96907643582614,19/07/18 17:00:03
"95","4","155",356.7071575441425,245.2137611258448,19/07/18 17:00:03
"95","4","155",356.5668354152216,245.42154426284557,19/07/18 17:00:03
"95","4","155",356.45005947809403,245.5944611842831,19/07/18 17:00:03
"95","4","155",356.45005947809403,245.5944611842831,19/07/18 17:00:03
"95","4","155",356.32909613998123,245.77357863388593,19/07/18 17:00:03
"95","4","155",356.0620472684754,246.16901342867345,19/07/18 17:00:03
"95","4","155",355.9316347997342,246.36212275553052,19/07/18 17:00:04
"95","4","155",355.9316347997342,246.36212275553052,19/07/18 17:00:04
"95","4","155",355.7484412855361,246.63338804598033,19/07/18 17:00:04
"95","4","155",355.6078069963707,246.84163341680937,19/07/18 17:00:04
"95","4","155",355.51080487801033,246.98527009481325,19/07/18 17:00:04
"95","4","155",355.51080487801033,246.98527009481325,19/07/18 17:00:04
"95","4","155",355.1980133784946,247.448438659147,19/07/18 17:00:04
"95","4","155",355.1980133784946,247.448438659147,19/07/18 17:00:04
"95","4","155",354.9738544220173,247.78036386240493,19/07/18 17:00:04
"95","4","155",354.8271862525703,247.9975439506791,19/07/18 17:00:04
"95","4","155",354.66006229387744,248.24501411573596,19/07/18 17:00:05
"95","4","155",354.51123098202936,248.4653972947651,19/07/18 17:00:05
"95","4","155",354.3715712167865,248.6721996313467,19/07/18 17:00:05
"95","4","155",354.2321192971372,248.87869419887022,19/07/18 17:00:05
"95","4","155",354.1147928803309,249.05242624758233,19/07/18 17:00:05
"95","4","155",354.1147928803309,249.05242624758233,19/07/18 17:00:05
"95","4","155",353.95452951307294,249.2897375359105,19/07/18 17:00:05
"95","4","155",353.68431334156065,249.68986233601817,19/07/18 17:00:05
"95","4","155",353.56423778904565,249.86766518985547,19/07/18 17:00:05
"95","4","155",353.56423778904565,250.03729709856347,19/07/18 17:00:05
"95","4","155",353.44968031866375,250.03729709856347,19/07/18 17:00:06
"95","4","155",353.28362087706313,250.28319097125282,19/07/18 17:00:06
