OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP,STEPS
"20","1","18",339.12500368666514,288.05115313133234,19/07/18 17:00:00
"20","1","18",338.90613148768705,288.22344365968985,19/07/18 17:00:00
"20","1","18",338.67170924973107,288.4079747761348,19/07/18 17:00:00
"20","1","18",338.53176792282085,288.51813296554843,19/07/18 17:00:00
"20","1","18",338.36704774135507,288.647796427735,19/07/18 17:00:00
"20","1","18",338.1772008594769,288.7972389779471,19/07/18 17:00:00
"20","1","18",338.0589526421673,288.8903209131253,19/07/18 17:00:00
"20","1","18",337.85042228933315,289.05447060795234,19/07/18 17:00:00
"20","1","18",337.6672757633661,289.1986388114658,19/07/18 17:00:00
"20","1","18",337.4544720370015,289.36615239529687,19/07/18 17:00:00
"20","1","18",337.3205574963303,289.47156645461877,19/07/18 17:00:01
"20","1","18",337.1587099471134,289.5989686550725,19/07/18 17:00:01
"20","1","18",336.97306900584607,289.745100397729,19/07/18 17:00:01
"20","1","18",336.84549160572635,289.8455260240796,19/07/18 17:00:01
"20","1","18",336.7246307678373,289.9406645465363,19/07/18 17:00:01
"20","1","86",336.6660099388384,290.03112500000043,19/07/18 17:00:01
"20","1","86",336.824926713745,290.03112500000043,19/07/18 17:00:01
"20","1","86",337.06187527622205,290.03112500000043,19/07/18 17:00:01
"20","1","86",337.2484585606742,290.03112500000043,19/07/18 17:00:01
"20","1","86",337.5416699433921,290.03112500000043,19/07/18 17:00:01
"20","1","86",337.7434574442667,290.03112500000043,19/07/18 17:00:02
"20","1","86",337.92002960987173,290.03112500000043,19/07/18 17:00:02
"20","1","86",338.08334400896877,290.03112500000043,19/07/18 17:00:02
"20","1","86",338.2650070023172,290.03112500000043,19/07/18 17:00:02
"20","1","86",338.5308708645886,290.03112500000043,19/07/18 17:00:02
"20","1","86",338.79294793828365,290.03112500000043,19/07/18 17:00:02
"20","1","86",338.97906348670205,290.03112500000043,19/07/18 17:00:02
"20","1","86",339.1485128240361,290.03112500000043,19/07/18 17:00:02
"20","1","86",339.44575815131145,290.03112500000043,19/07/18 17:00:02
"20","1","86",339.5999610762917,290.03112500000043,19/07/18 17:00:02
"20","1","86",339.8070053338528,290.03112500000043,19/07/18 17:00:03
"20","1","86",339.9905724916141,290.03112500000043,19/07/18 17:00:03
"20","1","86",340.2604263748225,290.03112500000043,19/07/18 17:00:03
"20","1","86",340.43926352563454,290.03112500000043,19/07/18 17:00:03
"20","1","86",340.62697082652926,290.03112500000043,19/07/18 17:00:03
"20","1","86",340.8248087711485,290.03112500000043,19/07/18 17:00:03
"20","1","86",341.0387161774352,290.03112500000043,19/07/18 17:00:03
"20","1","86",341.33348150732695,290.03112500000043,19/07/18 17:00:03
"20","1","86",341.51670925271725,290.03112500000043,19/07/18 17:00:03
"20","1","86",341.7150399452543,290.03112500000043,19/07/18 17:00:03
"20","1","86",341.9390051421261,290.03112500000043,19/07/18 17:00:04
"20","1","86",342.2003754725826,290.03112500000043,19/07/18 17:00:04
"20","1","86",342.45398547033363,290.03112500000043,19/07/18 17:00:04
"20","1","86",342.6932782370148,290.03112500000043,19/07/18 17:00:04
"20","1","86",342.91323476022876,290.03112500000043,19/07/18 17:00:04
"20","1","86",343.06587369786644,290.03112500000043,19/07/18 17:00:04
"20","1","86",343.2850964112504,290.03112500000043,19/07/18 17:00:04
"20","1","86",343.5332194768087,290.03112500000043,19/07/18 17:00:04
"20","1","86",343.69805281761245,290.03112500000043,19/07/18 17:00:04
"20","1","86",343.9044151975713,290.03112500000043,19/07/18 17:00:04
"20","1","86",344.11629629918275,290.03112500000043,19/07/18 17:00:05
"20","1","86",344.30966688899366,290.03112500000043,19/07/18 17:00:05
"20","1","86",344.5631310307802,290.03112500000043,19/07/18 17:00:05
"20","1","86",344.85526603204335,290.03112500000043,19/07/18 17:00:05
"20","1","86",345.0294470398861,290.03112500000043,19/07/18 17:00:05
"20","1","86",345.2298051598333,290.03112500000043,19/07/18 17:00:05
"20","1","86",345.44227965253083,290.03112500000043,19/07/18 17:00:05
"20","1","86",345.7156293437803,290.03112500000043,19/07/18 17:00:05
"20","1","86",345.97586002598274,290.03112500000043,19/07/18 17:00:05
"20","1","86",346.1448631389187,290.03112500000043,19/07/18 17:00:05
"20","1","86",346.390154040865,290.03112500000043,19/07/18 17:00:06
"20","1","86",346.621296062484,290.03112500000043,19/07/18 17:00:06
"20","1","86",346.7963800585331,290.03112500000043,19/07/18 17:00:06
"20","1","86",347.0599605656617,290.03112500000043,19/07/18 17:00:06
