OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP,STEPS
"14","1","18",339.21435803069403,285.737253281181,19/07/18 17:00:00
"14","1","18",339.0572230688214,285.94863441019726,19/07/18 17:00:00
"14","1","18",338.8879693046364,286.1763179972062,19/07/18 17:00:00
"14","1","18",338.796451772509,286.299429232512,19/07/18 17:00:00
"14","1","18",338.7008098019244,286.4280887458538,19/07/18 17:00:00
"14","1","18",338.5611594260277,286.61594925616157,19/07/18 17:00:00
"14","1","18",338.41659946555404,286.8104142389464,19/07/18 17:00:00
"14","1","18",338.2560756428932,287.02635413204,19/07/18 17:00:00
"14","1","18",338.1021155589013,287.23346435111415,19/07/18 17:00:00
"14","1","18",337.9472413755132,287.4418042351851,19/07/18 17:00:00
"14","1","18",337.77002896120314,287.6801939593186,19/07/18 17:00:01
"14","1","18",337.62866186568465,287.870363835585,19/07/18 17:00:01
"14","1","18",337.47348208159895,288.07911481989566,19/07/18 17:00:01
"14","1","18",337.30010511297553,288.31234502491355,19/07/18 17:00:01
"14","1","18",337.129559025134,288.5417670718446,19/07/18 17:00:01
"14","1","18",336.9858414760181,288.73509882583187,19/07/18 17:00:01
"14","1","18",336.86882163595095,288.89251628160304,19/07/18 17:00:01
"14","1","18",336.74093698855626,289.06454929594923,19/07/18 17:00:01
"14","1","18",336.6170216692853,289.2312426898174,19/07/18 17:00:01
"14","1","18",336.5034999578674,289.38395439217436,19/07/18 17:00:01
"14","1","18",336.32469943100926,289.6244804774297,19/07/18 17:00:02
"14","1","18",336.21691448473825,289.76947496727587,19/07/18 17:00:02
"14","1","18",336.0628737206199,289.97669371888793,19/07/18 17:00:02
"14","1","86",336.1301158273108,290.03112500000043,19/07/18 17:00:02
"14","1","86",336.3017103204368,290.03112500000043,19/07/18 17:00:02
"14","1","86",336.52495634035523,290.03112500000043,19/07/18 17:00:02
"14","1","86",336.7020040321947,290.03112500000043,19/07/18 17:00:02
"14","1","86",336.89775910519205,290.03112500000043,19/07/18 17:00:02
"14","1","86",337.1421924768658,290.03112500000043,19/07/18 17:00:02
"14","1","86",337.33341743390787,290.03112500000043,19/07/18 17:00:02
"14","1","86",337.6311827453818,290.03112500000043,19/07/18 17:00:03
