floor,room,x,y,timestamp
"Level 2","209",332.1180184325207,270.45835715980536,19/06/02 21:16:43
"Level 2","209",332.3225026438403,270.3162235435791,19/06/02 21:16:43
"Level 2","209",332.46455366497975,270.21748621225714,19/06/02 21:16:43
"Level 2","209",332.66295228417283,270.07958259115003,19/06/02 21:16:43
"Level 2","209",332.7972071188423,269.9862642609753,19/06/02 21:16:43
"Level 2","209",333.01487243853484,269.8349686728451,19/06/02 21:16:43
"Level 2","209",333.1686705240347,269.72806615005516,19/06/02 21:16:43
"Level 2","209",333.3234403338972,269.6204881976233,19/06/02 21:16:43
"Level 2","209",333.53147781685834,269.4758847606486,19/06/02 21:16:44
"Level 2","209",333.768359179955,269.3112324164101,19/06/02 21:16:44
"Level 2","209",333.89595522978715,269.222542498192,19/06/02 21:16:44
"Level 2","209",334.1016717062698,269.0795523546933,19/06/02 21:16:44
"Level 2","209",334.27169068091996,268.96137495831556,19/06/02 21:16:44
"Level 2","209",334.45127805488335,268.8365467247553,19/06/02 21:16:44
"Level 2","201B",334.6684320806133,268.6778494543939,19/06/02 21:16:44
"Level 2","201B",334.47709552715503,268.6485464454454,19/06/02 21:16:44
"Level 2","201B",334.2362522610697,268.6116615311218,19/06/02 21:16:44
"Level 2","201B",334.0015848922983,268.57572244952587,19/06/02 21:16:44
"Level 2","201B",333.7377051347993,268.5353095187212,19/06/02 21:16:45
"Level 2","201B",333.47629631082606,268.49527500900706,19/06/02 21:16:45
"Level 2","201B",333.1968843215051,268.4524833318529,19/06/02 21:16:45
"Level 2","201B",332.99230212141447,268.4211517648752,19/06/02 21:16:45
"Level 2","201B",332.7108610691346,268.3780493386824,19/06/02 21:16:45
"Level 2","201B",332.48885734402285,268.3440496819207,19/06/02 21:16:45
"Level 2","201B",332.26244965009334,268.3093755615746,19/06/02 21:16:45
"Level 2","201B",332.02677736282754,268.27328257767874,19/06/02 21:16:45
"Level 2","201B",331.8514226890672,268.2464271782191,19/06/02 21:16:45
"Level 2","201B",331.6373822126855,268.21364708533366,19/06/02 21:16:45
"Level 2","201B",331.3782676402249,268.17396393802983,19/06/02 21:16:46
"Level 2","201B",331.2007987119037,268.14678474251974,19/06/02 21:16:46
"Level 2","201B",330.92063250780495,268.1038775580985,19/06/02 21:16:46
"Level 2","201B",330.70862622396044,268.0714089998416,19/06/02 21:16:46
"Level 2","201B",330.4808404984132,268.03652383528,19/06/02 21:16:46
"Level 2","201B",330.19785960525894,267.99318558393975,19/06/02 21:16:46
"Level 2","201B",329.9228464636961,267.9510675860846,19/06/02 21:16:46
"Level 2","201B",329.75683521292046,267.92564312285947,19/06/02 21:16:46
"Level 2","201B",329.52739674138587,267.8905048418411,19/06/02 21:16:46
"Level 2","201B",329.28192206893146,267.8529106320911,19/06/02 21:16:46
"Level 2","201B",329.029296820021,267.81422131844124,19/06/02 21:16:47
"Level 2","201B",328.85063568889734,267.78685953821974,19/06/02 21:16:47
"Level 2","201B",328.85063568889734,267.78685953821974,19/06/02 21:16:47
"Level 2","201B",328.6353495815992,267.75388867815866,19/06/02 21:16:47
"Level 2","201B",328.3677460111631,267.71290544898784,19/06/02 21:16:47
"Level 2","201B",328.21542613435804,267.6895778065046,19/06/02 21:16:47
"Level 2","201B",327.9608658649815,267.65059214633334,19/06/02 21:16:47
"Level 2","201B",327.8027344767195,267.6263744764656,19/06/02 21:16:47
"Level 2","201B",327.64741844642793,267.60258797596055,19/06/02 21:16:47
"Level 2","201B",327.3541381725744,267.5576723843822,19/06/02 21:16:47
"Level 2","201B",327.16672050389576,267.5289695488648,19/06/02 21:16:48
"Level 2","201B",327.0159576820412,267.50588036784814,19/06/02 21:16:48
"Level 2","201B",326.7343432154792,267.462751383425,19/06/02 21:16:48
"Level 2","201B",326.51956960599574,267.4298590119108,19/06/02 21:16:48
"Level 2","201B",326.2595255152825,267.3900335097815,19/06/02 21:16:48
"Level 2","201B",326.0180767283743,267.35305586052687,19/06/02 21:16:48
"Level 2","201B",325.7474687661495,267.31161251164616,19/06/02 21:16:48
"Level 2","201B",325.52251348335324,267.2771608266668,19/06/02 21:16:48
"Level 2","201B",325.34426876603214,267.24986281981825,19/06/02 21:16:48
"Level 2","201B",325.16019878156004,267.22167267891393,19/06/02 21:16:48
"Level 2","201B",324.86507514148934,267.1764747775742,19/06/02 21:16:49
"Level 2","201B",324.7080307424533,267.1524235790599,19/06/02 21:16:49
"Level 2","201B",324.5529279628906,267.12866973769866,19/06/02 21:16:49
"Level 2","201B",324.39328345239755,267.1042203346181,19/06/02 21:16:49
"Level 2","201B",324.150850523422,267.06709196495336,19/06/02 21:16:49
"Level 2","201B",323.9702768738046,267.0394372843659,19/06/02 21:16:49
"Level 2","201B",323.6877242236281,266.99616461802543,19/06/02 21:16:49
"Level 2","201B",323.43217693877153,266.95702779738366,19/06/02 21:16:49
"Level 2","201B",323.1656659221353,266.91621189177545,19/06/02 21:16:49
"Level 2","201A",323.003311024664,266.9057451146263,19/06/02 21:16:49
"Level 2","201A",322.7287609435574,266.89320151218,19/06/02 21:16:50
"Level 2","201A",322.4450016593866,266.8802371610615,19/06/02 21:16:50
"Level 2","201A",322.2039003855573,266.86922176264665,19/06/02 21:16:50
"Level 2","201A",321.9880805537214,266.8593614189175,19/06/02 21:16:50
"Level 2","201A",321.70732691666717,266.8465343893484,19/06/02 21:16:50
"Level 2","201A",321.53169999892657,266.8385103733797,19/06/02 21:16:50
"Level 2","201A",321.3456354684489,266.830009485344,19/06/02 21:16:50
"Level 2","201A",321.1420349151699,266.8207074141595,19/06/02 21:16:50
"Level 2","201A",320.97743862964114,266.81318736404154,19/06/02 21:16:50
"Level 2","201A",320.79477871857966,266.80484202574115,19/06/02 21:16:50
"Level 2","201A",320.79477871857966,266.80484202574115,19/06/02 21:16:51
"Level 2","201A",320.50848705603,266.7917619757035,19/06/02 21:16:51
"Level 2","201A",320.2319987591216,266.77912982034775,19/06/02 21:16:51
"Level 2","201A",320.03788666978176,266.7702612566639,19/06/02 21:16:51
"Level 2","201A",319.82893929736093,266.76071490081773,19/06/02 21:16:51
"Level 2","201A",319.5494191448024,266.7479442265011,19/06/02 21:16:51
"Level 2","201A",319.3248013916859,266.73768192467946,19/06/02 21:16:51
"Level 2","201A",319.0256205895466,266.724012997588,19/06/02 21:16:51
"Level 2","201A",318.7337565747312,266.71067835876556,19/06/02 21:16:51
"Level 2","201A",318.5431467597758,266.7019698064624,19/06/02 21:16:51
"Level 2","201A",318.2446539509596,266.6883323123055,19/06/02 21:16:52
"Level 2","201A",318.03145165926026,266.67859155835293,19/06/02 21:16:52
"Level 2","201A",317.87640656229854,266.67150788148894,19/06/02 21:16:52
"Level 2","201A",317.60544167967504,266.6591280790469,19/06/02 21:16:52
"Level 2","201A",317.33381326861576,266.6467179614184,19/06/02 21:16:52
"Level 2","201A",317.06237350457275,266.63431646266616,19/06/02 21:16:52
"Level 2","201A",316.8168641688914,266.6230996693903,19/06/02 21:16:52
"Level 2","201A",316.5652291373912,266.61160300625335,19/06/02 21:16:52
"Level 2","201A",316.38630145725614,266.60342818555324,19/06/02 21:16:52
"Level 2","201A",316.12983516103867,266.591710792327,19/06/02 21:16:52
"Level 2","201A",315.9767287169809,266.5847156883427,19/06/02 21:16:53
