floor,room,x,y,timestamp
"Level 1","110",361.8971359987249,282.5189545336306,19/06/02 21:07:00
"Level 1","110",361.8409859771094,282.3286261531262,19/06/02 21:07:00
"Level 1","110",361.7675227216559,282.079612136127,19/06/02 21:07:00
"Level 1","110",361.6972093296907,281.84127502359365,19/06/02 21:07:00
"Level 1","110",361.61837617777655,281.574058988725,19/06/02 21:07:00
"Level 1","110",361.5587086523145,281.37180753515185,19/06/02 21:07:00
"Level 1","110",361.50364590643443,281.18516462838227,19/06/02 21:07:00
"Level 1","110",361.42688851282395,280.92498466767506,19/06/02 21:07:00
"Level 1","110",361.3669080546156,280.7216724846291,19/06/02 21:07:00
"Level 1","110",361.28964635115386,280.459783094887,19/06/02 21:07:00
"Level 1","110",361.2069359011511,280.1794244138588,19/06/02 21:07:01
"Level 1","110",361.1304700004882,279.92023250941656,19/06/02 21:07:01
"Level 1","110",361.07505487567863,279.73239516479924,19/06/02 21:07:01
"Level 1","110",361.00317054488363,279.48873313457676,19/06/02 21:07:01
"Level 1","110",360.93639707633577,279.26239508939466,19/06/02 21:07:01
"Level 1","110",360.8573785380499,278.9945506613946,19/06/02 21:07:01
"Level 1","110",360.7869462431805,278.75581051077626,19/06/02 21:07:01
"Level 1","110",360.7190960378498,278.5258227151183,19/06/02 21:07:01
"Level 1","110",360.6640456621048,278.33922173865807,19/06/02 21:07:01
"Level 1","118D",360.570072905838,278.08554441428237,19/06/02 21:07:01
"Level 1","118D",360.3567997052733,277.8868597354506,19/06/02 21:07:02
"Level 1","118D",360.18535659886544,277.7271438478268,19/06/02 21:07:02
"Level 1","118D",360.0108310706451,277.56455638521743,19/06/02 21:07:02
"Level 1","118D",359.89433058461015,277.45602487919456,19/06/02 21:07:02
"Level 1","118D",359.67683971751666,277.2534110347786,19/06/02 21:07:02
"Level 1","118D",359.5159046865664,277.10348443897345,19/06/02 21:07:02
"Level 1","118D",359.29923944179103,276.9016397418516,19/06/02 21:07:02
"Level 1","118D",359.09534803177763,276.7116951111723,19/06/02 21:07:02
"Level 1","118D",359.09534803177763,276.7116951111723,19/06/02 21:07:02
"Level 1","118D",358.9646137029871,276.5899033996059,19/06/02 21:07:02
"Level 1","118D",358.8349299256066,276.46909037860604,19/06/02 21:07:03
"Level 1","118D",358.67617746054634,276.32119705468756,19/06/02 21:07:03
"Level 1","118D",358.67617746054634,276.32119705468756,19/06/02 21:07:03
"Level 1","118D",358.5599801979821,276.2129480307475,19/06/02 21:07:03
"Level 1","118D",358.44333887630273,276.1042853226575,19/06/02 21:07:03
"Level 1","118D",358.2943925822018,275.9655273984164,19/06/02 21:07:03
"Level 1","118D",358.1649711938095,275.8449588182169,19/06/02 21:07:03
"Level 1","118D",358.0130700913999,275.70344820335055,19/06/02 21:07:03
"Level 1","118D",357.87464552825156,275.5744922923465,19/06/02 21:07:03
"Level 1","118D",357.69340656253763,275.4056506113509,19/06/02 21:07:03
"Level 1","142B",357.53750249666507,275.41795958741506,19/06/02 21:07:04
"Level 1","142B",357.37348432675464,275.4406037629076,19/06/02 21:07:04
"Level 1","142B",357.0808324798115,275.48100696813793,19/06/02 21:07:04
"Level 1","142B",356.8167880428286,275.5174606645311,19/06/02 21:07:04
"Level 1","142B",356.60383478197,275.5468607670516,19/06/02 21:07:04
"Level 1","142B",356.3672316525194,275.57952594547845,19/06/02 21:07:04
"Level 1","142B",356.0711108133283,275.6204080761187,19/06/02 21:07:04
"Level 1","142B",355.8697491870748,275.6482078497952,19/06/02 21:07:04
"Level 1","142B",355.6646252864382,275.67652703910375,19/06/02 21:07:04
"Level 1","142B",355.38997405597263,275.7144450982145,19/06/02 21:07:04
"Level 1","142B",355.18007516705234,275.7434235173677,19/06/02 21:07:05
"Level 1","142B",354.91577512175036,275.7799125027757,19/06/02 21:07:05
"Level 1","142B",354.65860484332694,275.8154171600906,19/06/02 21:07:05
"Level 1","142B",354.4810712324112,275.8399272631091,19/06/02 21:07:05
"Level 1","142B",354.2086813396312,275.87753312432477,19/06/02 21:07:05
"Level 1","142B",354.0003488766779,275.9062952843616,19/06/02 21:07:05
"Level 1","142B",353.83397259872476,275.92926501776265,19/06/02 21:07:05
"Level 1","142B",353.6479781031043,275.95494322159686,19/06/02 21:07:05
"Level 1","142B",353.45123579026273,275.9821052577373,19/06/02 21:07:05
"Level 1","142B",353.21580920705674,276.0146080034309,19/06/02 21:07:05
"Level 1","142B",353.054210719528,276.0369181201267,19/06/02 21:07:06
"Level 1","142B",352.84958230302874,276.065168903418,19/06/02 21:07:06
"Level 1","142B",352.58910307278387,276.1011303911303,19/06/02 21:07:06
"Level 1","142B",352.38095781085764,276.1298667063908,19/06/02 21:07:06
"Level 1","142B",352.12788016898196,276.1648063386218,19/06/02 21:07:06
