floor,room,x,y,timestamp
"Level 1","143C",315.45021898042256,259.5450269105858,19/06/02 21:16:09
"Level 1","143C",315.3767602084015,259.2596851751404,19/06/02 21:16:09
"Level 1","143C",315.3374101221153,259.1068345134439,19/06/02 21:16:09
"Level 1","143C",315.266229310662,258.83034124093643,19/06/02 21:16:09
"Level 1","143C",315.266229310662,258.83034124093643,19/06/02 21:16:10
"Level 1","143C",315.2178541950726,258.6424339419865,19/06/02 21:16:10
"Level 1","143C",315.149237277192,258.37589980467,19/06/02 21:16:10
"Level 1","143C",315.0878053894582,258.1372750499214,19/06/02 21:16:10
"Level 1","143C",315.0485115209058,257.9846427592278,19/06/02 21:16:10
"Level 1","143C",315.0099451836326,257.8348364759953,19/06/02 21:16:10
"Level 1","143C",314.9362414089173,257.54854305714906,19/06/02 21:16:10
"Level 1","143C",314.8760676466209,257.3148053388409,19/06/02 21:16:10
"Level 1","143C",314.8188299641086,257.09247246814914,19/06/02 21:16:10
"Level 1","143C",314.7650885041267,256.88372025197816,19/06/02 21:16:10
"Level 1","143C",314.7040222341209,256.6465156951739,19/06/02 21:16:11
"Level 1","121C",314.6220866836292,256.39470186960165,19/06/02 21:16:11
"Level 1","121C",314.6220866836292,256.39470186960165,19/06/02 21:16:11
"Level 1","121C",314.4956372628269,256.48823021196654,19/06/02 21:16:11
"Level 1","121C",314.3192237980049,256.61871447066034,19/06/02 21:16:11
"Level 1","121C",314.1771937185544,256.7237670506775,19/06/02 21:16:11
"Level 1","121C",313.97019724623226,256.8768720377058,19/06/02 21:16:11
"Level 1","121C",313.73301514418495,257.0523038325085,19/06/02 21:16:11
"Level 1","121C",313.58524990540656,257.1615984244047,19/06/02 21:16:11
"Level 1","121C",313.378196105159,257.31474581404586,19/06/02 21:16:11
"Level 1","121C",313.2265206118914,257.4269326265492,19/06/02 21:16:12
"Level 1","121C",313.09201920714776,257.5264166206364,19/06/02 21:16:12
"Level 1","121C",312.868706587786,257.6915898494701,19/06/02 21:16:12
"Level 1","121C",312.6372207582064,257.8628083950686,19/06/02 21:16:12
"Level 1","121C",312.425670968749,258.01928124413394,19/06/02 21:16:12
"Level 1","121C",312.2151028915034,258.1750279695423,19/06/02 21:16:12
"Level 1","121C",312.054938500303,258.29349359729935,19/06/02 21:16:12
"Level 1","121C",311.90568887296706,258.403886117524,19/06/02 21:16:12
"Level 1","121C",311.90568887296706,258.403886117524,19/06/02 21:16:12
"Level 1","121C",311.6885570540393,258.56448771593494,19/06/02 21:16:12
"Level 1","121C",311.4615013160856,258.732429543272,19/06/02 21:16:13
"Level 1","121C",311.2447807462267,258.8927269612173,19/06/02 21:16:13
"Level 1","121C",311.0116709986195,259.065146638148,19/06/02 21:16:13
"Level 1","121C",310.7739697210259,259.2409624412596,19/06/02 21:16:13
"Level 1","121C",310.60975135900895,259.3624265894374,19/06/02 21:16:13
"Level 1","121C",310.4812979413649,259.45743718851435,19/06/02 21:16:13
"Level 1","121C",310.3189568852829,259.5775127869377,19/06/02 21:16:13
"Level 1","121C",310.10489513693074,259.73584360696105,19/06/02 21:16:13
"Level 1","121C",309.98223585841384,259.8265685697372,19/06/02 21:16:13
"Level 1","121C",309.7811871150225,259.9752743177322,19/06/02 21:16:14
"Level 1","121C",309.54334275348793,260.1511959529127,19/06/02 21:16:14
"Level 1","121C",309.333794455408,260.3061883984333,19/06/02 21:16:14
"Level 1","121C",309.2026379612175,260.4031983286821,19/06/02 21:16:14
"Level 1","121C",309.2026379612175,260.4031983286821,19/06/02 21:16:14
"Level 1","121C",308.97524289042263,260.571391143631,19/06/02 21:16:14
"Level 1","S101A",308.8308472332108,260.5954784431025,19/06/02 21:16:14
"Level 1","S101A",308.55248195059784,260.6116879224827,19/06/02 21:16:14
"Level 1","S101A",308.3254548621341,260.6249079292115,19/06/02 21:16:14
"Level 1","S101A",308.1661552246741,260.6341841010259,19/06/02 21:16:14
"Level 1","S101A",307.8675084993275,260.65157458841367,19/06/02 21:16:15
"Level 1","S101A",307.69464623017416,260.66164052537664,19/06/02 21:16:15
"Level 1","S101A",307.51885654795956,260.67187692843083,19/06/02 21:16:15
"Level 1","S101A",307.24744164280634,260.6876816806157,19/06/02 21:16:15
"Level 1","S101A",307.06879845369417,260.69808424613376,19/06/02 21:16:15
"Level 1","S101A",306.8750832373473,260.7093644703612,19/06/02 21:16:15
"Level 1","S101A",306.6473901868894,260.7226232567004,19/06/02 21:16:15
"Level 1","S101A",306.41893228090663,260.7359265813159,19/06/02 21:16:15
"Level 1","S101A",306.1958919636587,260.7489144345045,19/06/02 21:16:15
"Level 1","S101A",305.9573123258724,260.7628071573431,19/06/02 21:16:15
"Level 1","S101A",305.6625800525035,260.77996970240986,19/06/02 21:16:16
"Level 1","121C",305.43780497679467,260.8534597900971,19/06/02 21:16:16
"Level 1","121C",305.26845915388407,260.9099680359798,19/06/02 21:16:16
"Level 1","121C",304.9969515854613,261.0005661751706,19/06/02 21:16:16
"Level 1","121C",304.84989368373124,261.04963726489177,19/06/02 21:16:16
"Level 1","121C",304.6385291879573,261.1201665327106,19/06/02 21:16:16
"Level 1","121C",304.48102773797524,261.17272248307,19/06/02 21:16:16
"Level 1","121C",304.3028169958108,261.23218882398163,19/06/02 21:16:16
"Level 1","121C",304.12557924609564,261.2913304914196,19/06/02 21:16:16
"Level 1","121C",303.9076497989177,261.36405038834147,19/06/02 21:16:16
"Level 1","121C",303.63083746863646,261.45641864965455,19/06/02 21:16:17
"Level 1","121C",303.63083746863646,261.45641864965455,19/06/02 21:16:17
"Level 1","121C",303.4059623672235,261.5314562106946,19/06/02 21:16:17
"Level 1","121C",303.1495115364643,261.61703013482384,19/06/02 21:16:17
"Level 1","121C",302.98861024632663,261.67072056255137,19/06/02 21:16:17
"Level 1","121C",302.8219739772599,261.7263246696002,19/06/02 21:16:17
"Level 1","121C",302.5486091921635,261.8175425350686,19/06/02 21:16:17
"Level 1","121C",302.3472359054656,261.884737881274,19/06/02 21:16:17
"Level 1","121C",302.1609820579003,261.9468880898467,19/06/02 21:16:17
