floor,room,x,y,timestamp
"Level 1","110",371.8481093403096,280.8263384305623,19/06/02 21:07:00
"Level 1","110",372.11931472152446,280.9234865847205,19/06/02 21:07:00
"Level 1","110",372.3230927217005,280.9964816576297,19/06/02 21:07:00
"Level 1","110",372.5761851582651,281.08714159562027,19/06/02 21:07:00
"Level 1","108B",372.7755546060903,281.1091344971777,19/06/02 21:07:00
"Level 1","108B",372.9535996374933,281.02809461239036,19/06/02 21:07:00
"Level 1","108B",373.15272110415515,280.9374614698095,19/06/02 21:07:00
"Level 1","108B",373.3342512201732,280.85483529612964,19/06/02 21:07:00
"Level 1","108B",373.49562381908225,280.7813841207704,19/06/02 21:07:00
"Level 1","108B",373.69490434033344,280.6906785820912,19/06/02 21:07:00
"Level 1","108B",373.9444590044004,280.57709000809524,19/06/02 21:07:01
"Level 1","108B",374.1439843639549,280.4862730275649,19/06/02 21:07:01
"Level 1","108B",374.30209918379035,280.4143046795483,19/06/02 21:07:01
"Level 1","108B",374.4675114364502,280.33901479477964,19/06/02 21:07:01
"Level 1","108B",374.72173592871457,280.2233006779583,19/06/02 21:07:01
"Level 1","108B",374.96973878441935,280.11041843297306,19/06/02 21:07:01
"Level 1","108B",375.11882570087386,280.0425592715151,19/06/02 21:07:01
"Level 1","108B",375.2859540642717,279.9664882730282,19/06/02 21:07:01
"Level 1","108B",375.5523988918344,279.8452118860506,19/06/02 21:07:01
"Level 1","108B",375.7659861807806,279.7479944060016,19/06/02 21:07:01
"Level 1","108B",375.9189545924221,279.6783685233929,19/06/02 21:07:02
"Level 1","108B",376.090991922268,279.6000631346945,19/06/02 21:07:02
"Level 1","108B",376.2485923474239,279.5283289211844,19/06/02 21:07:02
"Level 1","108B",376.4997986207406,279.41398859229673,19/06/02 21:07:02
"Level 1","108B",376.69846820638395,279.3235611301855,19/06/02 21:07:02
"Level 1","108B",376.8655555400317,279.24750880700896,19/06/02 21:07:02
"Level 1","108B",377.04989895916486,279.16360211593127,19/06/02 21:07:02
"Level 1","108B",377.27273276468065,279.0621759442295,19/06/02 21:07:02
"Level 1","108B",377.5011430564653,278.9582115505893,19/06/02 21:07:02
"Level 1","108B",377.75969738136246,278.8405266450582,19/06/02 21:07:02
"Level 1","108B",377.9621073262389,278.74839670195706,19/06/02 21:07:03
"Level 1","108B",378.177786131394,278.6502272367206,19/06/02 21:07:03
"Level 1","118A",378.1487988988601,278.5388802597515,19/06/02 21:07:03
"Level 1","118A",378.0438881904031,278.3935224513372,19/06/02 21:07:03
"Level 1","118A",377.8952502361918,278.18757886760676,19/06/02 21:07:03
"Level 1","118A",377.76271513651517,278.00394640615156,19/06/02 21:07:03
"Level 1","118A",377.62563927886134,277.81402255044486,19/06/02 21:07:03
"Level 1","118A",377.477153842237,277.6082902856779,19/06/02 21:07:03
"Level 1","118A",377.3610098831504,277.44736837787946,19/06/02 21:07:03
"Level 1","118A",377.24461822649425,277.2861032756026,19/06/02 21:07:03
"Level 1","118A",377.0723312122907,277.04739301264465,19/06/02 21:07:04
"Level 1","118A",376.92892163524306,276.848693545909,19/06/02 21:07:04
"Level 1","118A",376.8356056887157,276.71940072464395,19/06/02 21:07:04
"Level 1","118A",376.8356056887157,276.71940072464395,19/06/02 21:07:04
"Level 1","118A",376.70524744744137,276.53878438395697,19/06/02 21:07:04
"Level 1","118A",376.6171289491004,276.416692826403,19/06/02 21:07:04
"Level 1","118A",376.6171289491004,276.416692826403,19/06/02 21:07:04
"Level 1","118A",376.4814065947,276.2286443013417,19/06/02 21:07:04
"Level 1","118A",376.34846102612545,276.0444431194927,19/06/02 21:07:04
"Level 1","118A",376.25207958727145,275.9109029410907,19/06/02 21:07:04
"Level 1","118A",376.12030781040306,275.72832809264895,19/06/02 21:07:05
"Level 1","118A",376.0041054674359,275.5673252917458,19/06/02 21:07:05
"Level 1","118A",375.85154802109344,275.3559511014103,19/06/02 21:07:05
"Level 1","118A",375.7401136191534,275.20155446558357,19/06/02 21:07:05
"Level 1","118A",375.6309946037038,275.0503658865017,19/06/02 21:07:05
"Level 1","118A",375.46453350013996,274.8197276460767,19/06/02 21:07:05
"Level 1","118A",375.36321701863795,274.67934977689646,19/06/02 21:07:05
"Level 1","118A",375.23477860676314,274.5013934334409,19/06/02 21:07:05
"Level 1","118A",375.06802922762944,274.2703557761625,19/06/02 21:07:05
"Level 1","118A",375.06802922762944,274.2703557761625,19/06/02 21:07:05
"Level 1","118A",374.96795404143256,274.13169776921376,19/06/02 21:07:06
"Level 1","118A",374.8133973797685,273.9175535894084,19/06/02 21:07:06
"Level 1","118A",374.63865272992,273.6754381780487,19/06/02 21:07:06
"Level 1","118A",374.52972990467856,273.5245214280214,19/06/02 21:07:06
"Level 1","118A",374.39570197071714,273.3388205874354,19/06/02 21:07:06
"Level 1","118A",374.2357411609397,273.11718875324607,19/06/02 21:07:06
"Level 1","118A",374.1105800055732,272.9437731743194,19/06/02 21:07:06
"Level 1","118A",373.9898790677532,272.7765373977899,19/06/02 21:07:06
"Level 1","118A",373.87135664211513,272.61232003340376,19/06/02 21:07:06
"Level 1","118A",373.754996664371,272.45109882347396,19/06/02 21:07:06
"Level 1","118A",373.66160461702697,272.32170056160993,19/06/02 21:07:07
"Level 1","118A",373.5550881365668,272.1741178945265,19/06/02 21:07:07
"Level 1","118A",373.46665827756647,272.0515949348427,19/06/02 21:07:07
"Level 1","118A",373.32707544370714,271.85819756749606,19/06/02 21:07:07
"Level 1","118A",373.18483470393215,271.66111756961004,19/06/02 21:07:07
"Level 1","118A",373.03828420523797,271.45806623552295,19/06/02 21:07:07
"Level 1","118A",372.92825653007463,271.25149484517425,19/06/02 21:07:07
"Level 1","118A",372.918649667158,271.0420430997438,19/06/02 21:07:07
"Level 1","118A",372.90496465610676,270.74367832908104,19/06/02 21:07:07
"Level 1","118A",372.89282174674366,270.47893492816286,19/06/02 21:07:07
"Level 1","118A",372.8841404424172,270.2896624924502,19/06/02 21:07:08
"Level 1","118A",372.8733351165284,270.05408149301167,19/06/02 21:07:08
"Level 1","118A",372.8609694621151,269.7844817368036,19/06/02 21:07:08
"Level 1","118A",372.8480820134921,269.5035056646288,19/06/02 21:07:08
"Level 1","118A",372.8357517083931,269.2346766049151,19/06/02 21:07:08
"Level 1","118A",372.82799481811963,269.06555852537235,19/06/02 21:07:08
"Level 1","118A",372.81526117292026,268.7879357221896,19/06/02 21:07:08
"Level 1","118A",372.80157056062245,268.4894488314459,19/06/02 21:07:08
"Level 1","118A",372.79292475365844,268.3009503200188,19/06/02 21:07:08
"Level 1","118A",372.78064056339815,268.03312667003564,19/06/02 21:07:08
"Level 1","118A",372.7709071401597,267.8209156179994,19/06/02 21:07:09
"Level 1","118A",372.763396497404,267.6571663016893,19/06/02 21:07:09
"Level 1","118A",372.7563331450097,267.5031689457967,19/06/02 21:07:09
"Level 1","118A",372.7477743560648,267.31656762767204,19/06/02 21:07:09
"Level 1","118A",372.73434406033147,267.02375623779443,19/06/02 21:07:09
"Level 1","118A",372.72189588073195,266.752357242391,19/06/02 21:07:09
"Level 1","118C",372.63574714196443,266.5330934609849,19/06/02 21:07:09
"Level 1","118C",372.48408429761355,266.409576005559,19/06/02 21:07:09
"Level 1","118C",372.3594268269963,266.30805230252963,19/06/02 21:07:09
"Level 1","118C",372.2163958276223,266.19156480577124,19/06/02 21:07:09
"Level 1","118C",371.9866002474058,266.00441438367585,19/06/02 21:07:10
"Level 1","118C",371.84576100507945,265.88971190060744,19/06/02 21:07:10
"Level 1","118C",371.64271269531866,265.7243450260936,19/06/02 21:07:10
"Level 1","118C",371.5138328842328,265.6193825589235,19/06/02 21:07:10
"Level 1","118C",371.30973838410375,265.45316364465845,19/06/02 21:07:10
"Level 1","118C",371.30973838410375,265.45316364465845,19/06/02 21:07:10
"Level 1","118C",371.1116158901762,265.2918084596275,19/06/02 21:07:10
"Level 1","118C",370.9670057330558,265.17403486311673,19/06/02 21:07:10
"Level 1","118C",370.8393921335809,265.07010362569105,19/06/02 21:07:10
"Level 1","118C",370.6583123274204,264.92262836910015,19/06/02 21:07:10
"Level 1","118C",370.4478881644814,264.7512544424302,19/06/02 21:07:11
