floor,room,x,y,timestamp
"Level 2","209",331.4587610622562,270.0254977840503,19/06/02 21:16:43
"Level 2","209",331.6942381190614,269.92835936818216,19/06/02 21:16:43
"Level 2","209",331.94537662666517,269.82476032917987,19/06/02 21:16:43
"Level 2","209",332.1258345212582,269.7503182826829,19/06/02 21:16:43
"Level 2","209",332.36425507433904,269.65196562297626,19/06/02 21:16:43
"Level 2","209",332.56349587229664,269.5697752994157,19/06/02 21:16:43
"Level 2","209",332.70926745361953,269.50964196549177,19/06/02 21:16:43
"Level 2","209",332.8730365049433,269.44208435954215,19/06/02 21:16:43
"Level 2","209",333.0218719359441,269.3806871338905,19/06/02 21:16:44
"Level 2","209",333.19542403643527,269.3090938485784,19/06/02 21:16:44
"Level 2","209",333.4589259418372,269.2003946911478,19/06/02 21:16:44
"Level 2","209",333.62822391077617,269.13055630971246,19/06/02 21:16:44
"Level 2","209",333.8228062613331,269.0502876774073,19/06/02 21:16:44
"Level 2","209",334.01032417466934,268.972933249356,19/06/02 21:16:44
"Level 2","209",334.2773196628918,268.8627929277394,19/06/02 21:16:44
"Level 2","209",334.4636788711397,268.7859164858591,19/06/02 21:16:44
"Level 2","209",334.6310476589673,268.7168739254673,19/06/02 21:16:44
"Level 2","201B",334.5707283224776,268.64722809528075,19/06/02 21:16:44
"Level 2","201B",334.36108587517805,268.60292417458015,19/06/02 21:16:45
"Level 2","201B",334.17844701415726,268.56432694525114,19/06/02 21:16:45
"Level 2","201B",333.98100766592086,268.5226019160878,19/06/02 21:16:45
"Level 2","201B",333.6947667501195,268.4621103744259,19/06/02 21:16:45
"Level 2","201B",333.5473998633179,268.4309672020824,19/06/02 21:16:45
"Level 2","201B",333.3896165654492,268.3976227205296,19/06/02 21:16:45
"Level 2","201B",333.1578814768482,268.3486499427302,19/06/02 21:16:45
"Level 2","201B",332.9804592723748,268.31115515396596,19/06/02 21:16:45
"Level 2","201B",332.8173076148685,268.2766761723025,19/06/02 21:16:45
"Level 2","201B",332.6511180809553,268.24155519357606,19/06/02 21:16:45
"Level 2","201B",332.4968972972235,268.20896358123395,19/06/02 21:16:46
"Level 2","201B",332.3278187685607,268.1732320687347,19/06/02 21:16:46
"Level 2","201B",332.14823017638946,268.1352794553743,19/06/02 21:16:46
"Level 2","201B",331.87428894375284,268.0773872164518,19/06/02 21:16:46
"Level 2","201B",331.6380336084968,268.0274591709958,19/06/02 21:16:46
"Level 2","201B",331.45093995224346,267.9879205059163,19/06/02 21:16:46
"Level 2","201B",331.2963893591008,267.95525919466456,19/06/02 21:16:46
"Level 2","201B",331.04106949344373,267.9013022254197,19/06/02 21:16:46
"Level 2","201B",330.76350044580533,267.84264331719805,19/06/02 21:16:46
"Level 2","201B",330.5791026824395,267.80367437750687,19/06/02 21:16:46
"Level 2","201B",330.3228806486769,267.74952675229173,19/06/02 21:16:47
"Level 2","201B",330.05740225964144,267.6934229734671,19/06/02 21:16:47
"Level 2","201B",329.8684080263262,267.65348265778425,19/06/02 21:16:47
"Level 2","201B",329.61112122034876,267.59911001333097,19/06/02 21:16:47
"Level 2","201B",329.321188604005,267.537838301383,19/06/02 21:16:47
"Level 2","201B",329.09064606570274,267.4891175462753,19/06/02 21:16:47
"Level 2","201B",328.8921756903685,267.44717462925877,19/06/02 21:16:47
"Level 2","201B",328.72960821977404,267.4128191043234,19/06/02 21:16:47
"Level 2","201B",328.58046151745197,267.3812998020182,19/06/02 21:16:47
"Level 2","201B",328.33957033443227,267.3303920588228,19/06/02 21:16:47
"Level 2","201B",328.1038059809062,267.28056777296274,19/06/02 21:16:48
"Level 2","201B",327.93339590348967,267.24455486310745,19/06/02 21:16:48
"Level 2","201B",327.6413528752359,267.1828371559752,19/06/02 21:16:48
"Level 2","201B",327.37965245497526,267.12753177857724,19/06/02 21:16:48
"Level 2","201B",327.13451621828267,267.0757269244975,19/06/02 21:16:48
"Level 2","201B",326.9864020688269,267.0444258324875,19/06/02 21:16:48
"Level 2","201B",326.74334016391043,266.99305934874593,19/06/02 21:16:48
"Level 2","201B",326.4657098588419,266.9343874949383,19/06/02 21:16:48
"Level 2","201B",326.28429262832464,266.896048433846,19/06/02 21:16:48
"Level 2","201B",326.10478998704815,266.8581139845629,19/06/02 21:16:48
"Level 2","201B",325.83892540830976,266.8019285919325,19/06/02 21:16:49
"Level 2","201B",325.58522619897,266.74831411739655,19/06/02 21:16:49
"Level 2","201B",325.32509381022425,266.69334011346217,19/06/02 21:16:49
"Level 2","201B",325.07674356330614,266.64085603980647,19/06/02 21:16:49
"Level 2","201B",324.8136222083624,266.5852503750462,19/06/02 21:16:49
"Level 2","201B",324.60427796256494,266.54100947352833,19/06/02 21:16:49
"Level 2","201B",324.42465540799265,266.5030496828642,19/06/02 21:16:49
"Level 2","201B",324.27145262871477,266.4706732062886,19/06/02 21:16:49
"Level 2","201B",324.1048636869935,266.43546782036276,19/06/02 21:16:49
"Level 2","201B",323.8577265251726,266.38324010903557,19/06/02 21:16:49
"Level 2","201B",323.67756102225775,266.345165576626,19/06/02 21:16:50
"Level 2","201B",323.5164962648648,266.3111276213783,19/06/02 21:16:50
"Level 2","201B",323.2955819241124,266.26444160163186,19/06/02 21:16:50
