floor,room,x,y,timestamp
"Level 1","110",370.1277644342616,287.4043942301817,19/06/02 21:09:53
"Level 1","110",370.0144184296545,287.2938670608905,19/06/02 21:09:53
"Level 1","110",369.83073040926485,287.1147472322141,19/06/02 21:09:54
"Level 1","110",369.62878883421695,286.9178278019296,19/06/02 21:09:54
"Level 1","110",369.46786442296315,286.7609054674601,19/06/02 21:09:54
"Level 1","110",369.2549984477861,286.5533333191846,19/06/02 21:09:54
"Level 1","110",369.1248183501775,286.4263907089302,19/06/02 21:09:54
"Level 1","110",368.99048949829523,286.29540252099935,19/06/02 21:09:54
"Level 1","110",368.8813088303077,286.1889370993392,19/06/02 21:09:54
"Level 1","110",368.76968699668976,286.08009122211877,19/06/02 21:09:54
"Level 1","110",368.5612413834591,285.8768295045009,19/06/02 21:09:54
"Level 1","110",368.42211041250454,285.7411586228174,19/06/02 21:09:54
"Level 1","110",368.3145655634414,285.636288338417,19/06/02 21:09:55
"Level 1","110",368.3145655634414,285.636288338417,19/06/02 21:09:55
"Level 1","110",368.1012553605538,285.4282830100613,19/06/02 21:09:55
"Level 1","110",367.99088784959423,285.32066026137807,19/06/02 21:09:55
"Level 1","110",367.8813343204107,285.2138312513173,19/06/02 21:09:55
"Level 1","110",367.7180472769683,285.0546050416579,19/06/02 21:09:55
"Level 1","110",367.56867259039944,284.9089451983537,19/06/02 21:09:55
"Level 1","110",367.3738463787525,284.718964177393,19/06/02 21:09:55
"Level 1","110",367.19226260578324,284.54189626498544,19/06/02 21:09:55
"Level 1","110",367.0806298620415,284.4330397489683,19/06/02 21:09:55
"Level 1","110",366.88323005805626,284.24054913909845,19/06/02 21:09:56
"Level 1","110",366.77185608847634,284.131944961712,19/06/02 21:09:56
"Level 1","110",366.6184869299783,283.9823899861826,19/06/02 21:09:56
"Level 1","110",366.49598712857744,283.8629366685778,19/06/02 21:09:56
"Level 1","110",366.35139980452686,283.7219451294574,19/06/02 21:09:56
"Level 1","110",366.19026240784416,283.5648151063566,19/06/02 21:09:56
"Level 1","110",366.0259846350684,283.4046228061048,19/06/02 21:09:56
"Level 1","110",365.87505457579005,283.2574462711151,19/06/02 21:09:56
"Level 1","110",365.7331833882051,283.1191033200591,19/06/02 21:09:56
"Level 1","110",365.58983272190727,282.979317683884,19/06/02 21:09:56
"Level 1","110",365.41415639078787,282.80801029940756,19/06/02 21:09:57
"Level 1","110",365.2751234136731,282.672434974526,19/06/02 21:09:57
"Level 1","110",365.2751234136731,282.672434974526,19/06/02 21:09:57
"Level 1","110",365.14190700803556,282.5425315670852,19/06/02 21:09:57
"Level 1","110",364.978525742372,282.383213478445,19/06/02 21:09:57
"Level 1","110",364.83544401048346,282.2436900884698,19/06/02 21:09:57
"Level 1","110",364.67274009675947,282.0850325065034,19/06/02 21:09:57
"Level 1","110",364.4759626430409,281.89314876948737,19/06/02 21:09:57
"Level 1","110",364.34438378283755,281.76484218287897,19/06/02 21:09:57
"Level 1","110",364.14019271791267,281.5657292059466,19/06/02 21:09:57
"Level 1","110",363.99704290765874,281.426139430667,19/06/02 21:09:58
"Level 1","110",363.8753424611313,281.30746558854275,19/06/02 21:09:58
"Level 1","110",363.6986117837517,281.13513007865515,19/06/02 21:09:58
"Level 1","110",363.57913956381947,281.01862904869984,19/06/02 21:09:58
"Level 1","110",363.4383659267148,280.8813563528166,19/06/02 21:09:58
"Level 1","110",363.4383659267148,280.8813563528166,19/06/02 21:09:58
