floor,room,x,y,timestamp
"Level 1","110",367.34190657385477,288.2110624588168,19/06/02 21:16:43
"Level 1","110",367.5014260178073,288.0010293530199,19/06/02 21:16:43
"Level 1","110",367.6321783304089,287.8288728207164,19/06/02 21:16:43
"Level 1","110",367.74385217246845,287.6818361755096,19/06/02 21:16:43
"Level 1","110",367.9219171944323,287.4473848216797,19/06/02 21:16:43
"Level 1","110",368.08230198276954,287.2362123502719,19/06/02 21:16:43
"Level 1","110",368.2212846616035,287.05321921185447,19/06/02 21:16:43
"Level 1","110",368.34551441124944,286.88965068688964,19/06/02 21:16:43
"Level 1","110",368.50101143571635,286.6849137458513,19/06/02 21:16:43
"Level 1","110",368.60349129493557,286.54998246361936,19/06/02 21:16:44
"Level 1","110",368.725082812005,286.38988759784075,19/06/02 21:16:44
"Level 1","110",368.8815792734398,286.18383473665375,19/06/02 21:16:44
"Level 1","110",369.0456560861464,285.9678011190073,19/06/02 21:16:44
"Level 1","110",369.21180104521625,285.74904445272693,19/06/02 21:16:44
"Level 1","110",369.353156027208,285.5629277941431,19/06/02 21:16:44
"Level 1","110",369.4976686916848,285.3726535366922,19/06/02 21:16:44
"Level 1","110",369.612934528283,285.22088745067066,19/06/02 21:16:44
"Level 1","110",369.7712894694633,285.01238760080736,19/06/02 21:16:44
"Level 1","110",369.9453424458405,284.783218752823,19/06/02 21:16:45
"Level 1","110",370.0541467939659,284.6399602597217,19/06/02 21:16:45
"Level 1","110",370.17939902708713,284.4750454701599,19/06/02 21:16:45
"Level 1","110",370.3552612251092,284.2434944897425,19/06/02 21:16:45
"Level 1","110",370.45402157698595,284.11346053952104,19/06/02 21:16:45
"Level 1","110",370.60064733414805,283.9204040543458,19/06/02 21:16:45
"Level 1","110",370.77447280966794,283.69153474797497,19/06/02 21:16:45
"Level 1","110",370.9474995125978,283.4637171546979,19/06/02 21:16:45
"Level 1","110",371.089957367495,283.27614838585157,19/06/02 21:16:45
"Level 1","110",371.20915542703955,283.1192048933795,19/06/02 21:16:45
"Level 1","110",371.3522802058063,282.93075801156976,19/06/02 21:16:46
"Level 1","110",371.5321945128455,282.6938717753315,19/06/02 21:16:46
"Level 1","110",371.63158174766716,282.56301243248936,19/06/02 21:16:46
"Level 1","110",371.8058973940005,282.33349773709404,19/06/02 21:16:46
"Level 1","110",371.91619744421104,282.18826991068454,19/06/02 21:16:46
"Level 1","110",372.00878550526085,282.06636277798543,19/06/02 21:16:46
"Level 1","110",372.16869661233545,281.8558139844459,19/06/02 21:16:46
"Level 1","110",372.2834427075643,281.7047322218606,19/06/02 21:16:46
"Level 1","110",372.38106314251553,281.57619915633563,19/06/02 21:16:46
"Level 1","110",372.4840988494348,281.44053601085295,19/06/02 21:16:46
"Level 1","110",372.61993887342726,281.2616806849834,19/06/02 21:16:47
"Level 1","108B",372.742165876707,281.12433188157587,19/06/02 21:16:47
"Level 1","108B",372.91348956921405,281.0463513156892,19/06/02 21:16:47
"Level 1","108B",373.1334755318614,280.9462213826757,19/06/02 21:16:47
"Level 1","108B",373.3732172575682,280.8370993157643,19/06/02 21:16:47
"Level 1","108B",373.61145781265805,280.72866052932915,19/06/02 21:16:47
"Level 1","108B",373.8559917664375,280.61735720744076,19/06/02 21:16:47
"Level 1","108B",374.0472324019024,280.53031114419144,19/06/02 21:16:47
"Level 1","108B",374.2452196139482,280.440194274728,19/06/02 21:16:47
"Level 1","108B",374.43879938624667,280.3520835180245,19/06/02 21:16:47
"Level 1","108B",374.5993908928374,280.2789878686296,19/06/02 21:16:48
"Level 1","108B",374.7715885807357,280.200609490542,19/06/02 21:16:48
