floor,room,x,y,timestamp
"Level 2","209",334.748047094082,269.00373062204227,19/06/02 21:16:43
"Level 2","209",334.68972772209946,268.8520927794672,19/06/02 21:16:43
"Level 2","201B",334.5632541690895,268.66907119326106,19/06/02 21:16:43
"Level 2","201B",334.2862362422424,268.6220750841934,19/06/02 21:16:43
"Level 2","201B",334.0098374202823,268.5751840063095,19/06/02 21:16:43
"Level 2","201B",333.84628219567577,268.54743685195854,19/06/02 21:16:43
"Level 2","201B",333.5554318991017,268.49809408047895,19/06/02 21:16:43
"Level 2","201B",333.35042642008233,268.46331488780675,19/06/02 21:16:43
"Level 2","201B",333.35042642008233,268.46331488780675,19/06/02 21:16:44
"Level 2","201B",333.1087841828404,268.4223202667509,19/06/02 21:16:44
"Level 2","201B",332.81959242524397,268.3732588665153,19/06/02 21:16:44
"Level 2","201B",332.6619149978501,268.3465088808387,19/06/02 21:16:44
"Level 2","201B",332.37759587840145,268.2982741239776,19/06/02 21:16:44
"Level 2","201B",332.14955760847874,268.2595874168505,19/06/02 21:16:44
"Level 2","201B",332.0006221663581,268.23432050953653,19/06/02 21:16:44
"Level 2","201B",331.8184181421627,268.20340958513856,19/06/02 21:16:44
"Level 2","201B",331.65404904155264,268.1755243566714,19/06/02 21:16:44
"Level 2","201B",331.4168472822081,268.1352830629758,19/06/02 21:16:44
"Level 2","201B",331.2457684129653,268.1062595218295,19/06/02 21:16:45
"Level 2","201B",331.01718079582383,268.06747961791143,19/06/02 21:16:45
"Level 2","201B",330.8637571899219,268.041451293324,19/06/02 21:16:45
"Level 2","201B",330.6479236111843,268.00483511283966,19/06/02 21:16:45
"Level 2","201B",330.6479236111843,268.00483511283966,19/06/02 21:16:45
"Level 2","201B",330.3883008712463,267.96079009834745,19/06/02 21:16:45
"Level 2","201B",330.19578419673394,267.92812963216136,19/06/02 21:16:45
"Level 2","201B",329.92091299877876,267.88149771578793,19/06/02 21:16:45
"Level 2","201B",329.69979542904855,267.8439851058926,19/06/02 21:16:45
"Level 2","201B",329.5058866404266,267.8110884674585,19/06/02 21:16:45
"Level 2","201B",329.3350087640106,267.78209902475817,19/06/02 21:16:46
"Level 2","201B",329.0537324760001,267.7343804844458,19/06/02 21:16:46
"Level 2","201B",328.7807111722911,267.68806240274995,19/06/02 21:16:46
"Level 2","201B",328.4883265417918,267.6384593314215,19/06/02 21:16:46
"Level 2","201B",328.20717753478567,267.59076238433966,19/06/02 21:16:46
"Level 2","201B",328.0457937596517,267.5633836165311,19/06/02 21:16:46
"Level 2","201B",327.79392316707543,267.5206537543363,19/06/02 21:16:46
"Level 2","201B",327.55898872274804,267.48079711077884,19/06/02 21:16:46
"Level 2","201B",327.3543477373645,267.44607975447536,19/06/02 21:16:46
"Level 2","201B",327.11368612749084,267.4052514969154,19/06/02 21:16:46
"Level 2","201B",326.878825299875,267.3654073424378,19/06/02 21:16:47
"Level 2","201B",326.6672281905576,267.3295098792625,19/06/02 21:16:47
"Level 2","201B",326.4668458910257,267.29551500928704,19/06/02 21:16:47
"Level 2","201B",326.2021978551735,267.2506174530205,19/06/02 21:16:47
"Level 2","201B",325.9081342541898,267.2007295442416,19/06/02 21:16:47
"Level 2","201B",325.74559379114737,267.17315454425517,19/06/02 21:16:47
"Level 2","201B",325.45694367773194,267.12418503398965,19/06/02 21:16:47
"Level 2","201B",325.21013875174935,267.08231456245755,19/06/02 21:16:47
"Level 2","201B",324.9280116075117,267.03445167433165,19/06/02 21:16:47
"Level 2","201B",324.69876580763344,266.99556010967007,19/06/02 21:16:47
"Level 2","201B",324.4473217228738,266.95290260455374,19/06/02 21:16:48
"Level 2","201B",324.2438094065135,266.91837672702246,19/06/02 21:16:48
"Level 2","201B",324.01496271209777,266.87955287062823,19/06/02 21:16:48
"Level 2","201B",323.7986898424049,266.8428621644052,19/06/02 21:16:48
"Level 2","201B",323.5259736198603,266.7965958397485,19/06/02 21:16:48
"Level 2","201B",323.30313170663464,266.7587906948685,19/06/02 21:16:48
"Level 2","201B",323.15269977352665,266.7332699077625,19/06/02 21:16:48
"Level 2","201A",322.9639875479576,266.73528043414694,19/06/02 21:16:48
"Level 2","201A",322.68657876616555,266.74268291508395,19/06/02 21:16:48
"Level 2","201A",322.42368649595727,266.74969803193113,19/06/02 21:16:48
"Level 2","201A",322.19814560135535,266.75571645053355,19/06/02 21:16:49
"Level 2","201A",321.9616725736213,266.76202658631445,19/06/02 21:16:49
"Level 2","201A",321.70937884678386,266.7687588876186,19/06/02 21:16:49
"Level 2","201A",321.4868707063893,266.77469637905983,19/06/02 21:16:49
"Level 2","201A",321.3067457870061,266.77950290058885,19/06/02 21:16:49
"Level 2","201A",321.0442685401172,266.7865069427967,19/06/02 21:16:49
"Level 2","201A",320.8554325543832,266.79154591371747,19/06/02 21:16:49
"Level 2","201A",320.6559347482421,266.7968693886897,19/06/02 21:16:49
"Level 2","201A",320.4172988994871,266.80323723800535,19/06/02 21:16:49
"Level 2","201A",320.1774544111894,266.8096373391161,19/06/02 21:16:49
"Level 2","201A",320.01626844380274,266.81393848648133,19/06/02 21:16:50
"Level 2","201A",319.7407523539737,266.82129046210963,19/06/02 21:16:50
"Level 2","201A",319.467437747507,266.82858369252256,19/06/02 21:16:50
"Level 2","201A",319.30669443370044,266.8328730279521,19/06/02 21:16:50
"Level 2","201A",319.0421601582989,266.83993196068735,19/06/02 21:16:50
"Level 2","201A",318.78207353169057,266.8468722106787,19/06/02 21:16:50
"Level 2","201A",318.78207353169057,266.8468722106787,19/06/02 21:16:50
"Level 2","201A",318.55821695723824,266.85284568424476,19/06/02 21:16:50
"Level 2","201A",318.30918338117556,266.8594909904516,19/06/02 21:16:50
"Level 2","201A",318.12204271041776,266.86448472294586,19/06/02 21:16:50
