floor,room,x,y,timestamp
"Level 1","110",361.40805946539706,284.0321408264216,19/06/02 21:11:47
"Level 1","110",361.3831384900554,283.85029976613635,19/06/02 21:11:47
"Level 1","110",361.35176921097,283.6214073214762,19/06/02 21:11:47
"Level 1","110",361.32115912644286,283.3980544972177,19/06/02 21:11:47
"Level 1","110",361.28797883637105,283.1559476356479,19/06/02 21:11:47
"Level 1","110",361.26457029434823,282.98514235845454,19/06/02 21:11:47
"Level 1","110",361.24145937405336,282.81650873986723,19/06/02 21:11:47
"Level 1","110",361.2056165751674,282.55497433105495,19/06/02 21:11:47
"Level 1","110",361.18388377262295,282.3963964341839,19/06/02 21:11:47
"Level 1","110",361.14736143472226,282.1299036281475,19/06/02 21:11:48
"Level 1","110",361.11359971584704,281.8835542508397,19/06/02 21:11:48
"Level 1","110",361.07510121087046,281.6026419322662,19/06/02 21:11:48
"Level 1","110",361.04031332817675,281.34880493803206,19/06/02 21:11:48
"Level 1","110",361.0040231988336,281.0840064898503,19/06/02 21:11:48
"Level 1","110",360.96521381580385,280.80082578514714,19/06/02 21:11:48
"Level 1","110",360.9429856870862,280.63863363822037,19/06/02 21:11:48
"Level 1","110",360.9117013302639,280.4103608464488,19/06/02 21:11:48
"Level 1","110",360.87201008536533,280.12074545389476,19/06/02 21:11:48
"Level 1","110",360.8514808521618,279.9709496501031,19/06/02 21:11:48
"Level 1","110",360.8132178905176,279.69175602225954,19/06/02 21:11:49
"Level 1","110",360.786782332915,279.4988634986811,19/06/02 21:11:49
"Level 1","110",360.786782332915,279.4988634986811,19/06/02 21:11:49
"Level 1","110",360.76109480989504,279.31142916443014,19/06/02 21:11:49
"Level 1","110",360.7266116376117,279.0598155528426,19/06/02 21:11:49
"Level 1","110",360.701021418114,278.87309121390325,19/06/02 21:11:49
"Level 1","110",360.67474250943235,278.68134171163456,19/06/02 21:11:49
"Level 1","110",360.6412974460138,278.4373028764782,19/06/02 21:11:49
"Level 1","110",360.6029850536249,278.15774856696356,19/06/02 21:11:49
"Level 1","118C",360.61536767487695,277.86637190191334,19/06/02 21:11:49
"Level 1","118C",360.6295437367462,277.68363370389835,19/06/02 21:11:50
"Level 1","118C",360.6512561228552,277.4037476291362,19/06/02 21:11:50
"Level 1","118C",360.67242226286504,277.13090300416206,19/06/02 21:11:50
"Level 1","118C",360.68680457944794,276.9455060554265,19/06/02 21:11:50
"Level 1","118C",360.70616281490635,276.69596643736855,19/06/02 21:11:50
"Level 1","118C",360.72915226237575,276.39961825247286,19/06/02 21:11:50
"Level 1","118C",360.7330379832462,276.1562947173163,19/06/02 21:11:50
