floor,room,x,y,timestamp
"Level 2","209",334.98436669161487,270.5960811067804,19/06/02 21:16:43
"Level 2","209",335.0563859281326,270.3139868769454,19/06/02 21:16:43
"Level 2","209",335.0563859281326,270.3139868769454,19/06/02 21:16:43
"Level 2","209",335.128008903696,270.0334447730996,19/06/02 21:16:43
"Level 2","209",335.1853393520379,269.808885482373,19/06/02 21:16:43
"Level 2","209",335.24285660054227,269.58359450868875,19/06/02 21:16:43
"Level 2","209",335.2906019772636,269.39657926212936,19/06/02 21:16:43
"Level 2","209",335.34895052973496,269.16803212990106,19/06/02 21:16:43
"Level 2","209",335.40494788514684,268.9486944694161,19/06/02 21:16:43
"Level 2","209",335.4591880108136,268.7362397529273,19/06/02 21:16:44
"Level 2","201B",335.2684571356059,268.6550272462766,19/06/02 21:16:44
"Level 2","201B",335.091169176978,268.6341075629298,19/06/02 21:16:44
"Level 2","201B",334.91101657201364,268.61284985609444,19/06/02 21:16:44
"Level 2","201B",334.661054257033,268.58335471994144,19/06/02 21:16:44
"Level 2","201B",334.47249891552974,268.5611055042129,19/06/02 21:16:44
"Level 2","201B",334.1787823301864,268.52644743715274,19/06/02 21:16:44
"Level 2","201B",334.00086932821847,268.5054539997346,19/06/02 21:16:44
"Level 2","201B",333.7794998755029,268.47933277362705,19/06/02 21:16:44
"Level 2","201B",333.53525617883145,268.4505124248941,19/06/02 21:16:45
"Level 2","201B",333.38372516900915,268.4326320185358,19/06/02 21:16:45
"Level 2","201B",333.20891388398616,268.41200457854256,19/06/02 21:16:45
"Level 2","201B",333.0160426756949,268.38924609773323,19/06/02 21:16:45
"Level 2","201B",332.84502500055794,268.3690662973776,19/06/02 21:16:45
"Level 2","201B",332.5791647890089,268.33769523595214,19/06/02 21:16:45
"Level 2","201B",332.34173199870315,268.3096785628076,19/06/02 21:16:45
"Level 2","201B",332.11617177690283,268.2830628329396,19/06/02 21:16:45
"Level 2","201B",331.8479707095629,268.2514155544361,19/06/02 21:16:45
"Level 2","201B",331.667476990441,268.23011759669924,19/06/02 21:16:45
"Level 2","201B",331.47472630538294,268.20737333743034,19/06/02 21:16:46
"Level 2","201B",331.1798423758406,268.17257752570225,19/06/02 21:16:46
"Level 2","201B",330.9084554990023,268.14055432699286,19/06/02 21:16:46
"Level 2","201B",330.7540829574584,268.122338624632,19/06/02 21:16:46
"Level 2","201B",330.5724815777724,268.1009099647965,19/06/02 21:16:46
"Level 2","201B",330.3252663330209,268.0717389783475,19/06/02 21:16:46
"Level 2","201B",330.08903631915706,268.04386423081655,19/06/02 21:16:46
"Level 2","201B",329.8759909305363,268.0187252303851,19/06/02 21:16:46
"Level 2","201B",329.71342547137846,267.9995427774141,19/06/02 21:16:46
"Level 2","201B",329.5564118704985,267.9810154344577,19/06/02 21:16:46
"Level 2","201B",329.3721016895489,267.9592671405922,19/06/02 21:16:47
"Level 2","201B",329.1196387474748,267.92947693461394,19/06/02 21:16:47
"Level 2","201B",328.93337397242306,267.90749800190525,19/06/02 21:16:47
"Level 2","201B",328.76359625442564,267.88746451442347,19/06/02 21:16:47
"Level 2","201B",328.5898415825525,267.86696175301915,19/06/02 21:16:47
"Level 2","201B",328.3086262923961,267.83377881793507,19/06/02 21:16:47
"Level 2","201B",328.0925533528309,267.8082825715431,19/06/02 21:16:47
"Level 2","201B",327.83010375348545,267.7773139566677,19/06/02 21:16:47
"Level 2","201B",327.61323557042954,267.7517238728705,19/06/02 21:16:47
"Level 2","201B",327.34363924661,267.7199119564301,19/06/02 21:16:47
"Level 2","201B",327.186542202352,267.7013747672943,19/06/02 21:16:48
"Level 2","201B",326.91728609059436,267.6696029953096,19/06/02 21:16:48
"Level 2","201B",326.7178197988049,267.6460663056501,19/06/02 21:16:48
