floor,room,x,y,timestamp
"Level 1","110",361.9615800481381,288.4098658515312,19/06/02 21:14:42
"Level 1","110",361.9262329563978,288.14317469803774,19/06/02 21:14:42
"Level 1","110",361.90640982483285,287.9936106586037,19/06/02 21:14:42
"Level 1","110",361.876769609974,287.76997746273656,19/06/02 21:14:42
"Level 1","110",361.8524094397898,287.58618180753933,19/06/02 21:14:42
"Level 1","110",361.8151018417914,287.3046987815132,19/06/02 21:14:43
"Level 1","110",361.8151018417914,287.3046987815132,19/06/02 21:14:43
"Level 1","110",361.78215082892683,287.0560858632511,19/06/02 21:14:43
"Level 1","110",361.7602680655415,286.8909820563597,19/06/02 21:14:43
"Level 1","110",361.7357800853405,286.706222084181,19/06/02 21:14:43
"Level 1","110",361.7082651665025,286.49862408723413,19/06/02 21:14:43
"Level 1","110",361.6794877204045,286.2815004168947,19/06/02 21:14:43
"Level 1","110",361.6539482253618,286.08880684417807,19/06/02 21:14:43
"Level 1","110",361.6247498134521,285.86850701839387,19/06/02 21:14:43
"Level 1","110",361.5936796797795,285.6340851924275,19/06/02 21:14:43
"Level 1","110",361.5559773850009,285.3496242088274,19/06/02 21:14:44
"Level 1","110",361.53410494513054,285.18459829208126,19/06/02 21:14:44
"Level 1","110",361.50778444193406,284.98601207147857,19/06/02 21:14:44
"Level 1","110",361.46972286204925,284.69884030872515,19/06/02 21:14:44
"Level 1","110",361.43211387114854,284.4150832958788,19/06/02 21:14:44
"Level 1","110",361.40989399632684,284.2474360085087,19/06/02 21:14:44
"Level 1","110",361.3878617171615,284.0812041162821,19/06/02 21:14:44
"Level 1","110",361.3525653750804,283.8148958651572,19/06/02 21:14:44
"Level 1","110",361.33171073976956,283.65754920740113,19/06/02 21:14:44
"Level 1","110",361.3055292123002,283.460011548226,19/06/02 21:14:44
"Level 1","110",361.2666387318953,283.1665857932784,19/06/02 21:14:45
"Level 1","110",361.2415655135887,282.97741024352996,19/06/02 21:14:45
"Level 1","110",361.20250920095634,282.6827332968761,19/06/02 21:14:45
"Level 1","110",361.1819358326639,282.52750877765766,19/06/02 21:14:45
"Level 1","110",361.1579233253798,282.34633621294074,19/06/02 21:14:45
"Level 1","110",361.12090101259435,282.0670056424288,19/06/02 21:14:45
"Level 1","110",361.09599453798313,281.8790881613438,19/06/02 21:14:45
"Level 1","110",361.0626714840566,281.6276682212,19/06/02 21:14:45
"Level 1","110",361.0366383578426,281.4312502383555,19/06/02 21:14:45
"Level 1","110",361.012320173341,281.24777136198105,19/06/02 21:14:45
"Level 1","110",360.97867327758365,280.9939080595365,19/06/02 21:14:46
"Level 1","110",360.94171228999653,280.71504018304194,19/06/02 21:14:46
"Level 1","110",360.92187835974516,280.5653946683302,19/06/02 21:14:46
"Level 1","110",360.88532589641267,280.289609076667,19/06/02 21:14:46
"Level 1","110",360.846513776904,279.99677454879827,19/06/02 21:14:46
"Level 1","110",360.846513776904,279.99677454879827,19/06/02 21:14:46
"Level 1","110",360.8155608399952,279.76323696361703,19/06/02 21:14:46
"Level 1","110",360.79446805157374,279.6040934585207,19/06/02 21:14:46
"Level 1","110",360.7552851381368,279.3084613183006,19/06/02 21:14:46
"Level 1","110",360.73200907718996,279.1328451859098,19/06/02 21:14:46
"Level 1","110",360.70824365372056,278.9535368500248,19/06/02 21:14:47
"Level 1","110",360.67972815078707,278.7383895211965,19/06/02 21:14:47
"Level 1","110",360.64962485604644,278.5112624223866,19/06/02 21:14:47
"Level 1","110",360.62812975513873,278.3490834997852,19/06/02 21:14:47
"Level 1","118C",360.59701718861805,278.09488581488404,19/06/02 21:14:47
"Level 1","118C",360.60285014972885,277.93582929954607,19/06/02 21:14:47
"Level 1","118C",360.6106641819189,277.72275180643976,19/06/02 21:14:47
"Level 1","118C",360.6171230697013,277.54662716509335,19/06/02 21:14:47
"Level 1","118C",360.62396373852334,277.360091900286,19/06/02 21:14:47
"Level 1","118C",360.6338144295388,277.0914776309947,19/06/02 21:14:47
"Level 1","118C",360.6338144295388,277.0914776309947,19/06/02 21:14:48
"Level 1","118C",360.6418308776816,276.8728805440683,19/06/02 21:14:48
"Level 1","118C",360.6523019854937,276.58734839518723,19/06/02 21:14:48
"Level 1","118C",360.6628578652426,276.29950463671037,19/06/02 21:14:48
"Level 1","118C",360.6711375661785,276.07372902225194,19/06/02 21:14:48
"Level 1","118C",360.68012055461253,275.8287757625807,19/06/02 21:14:48
"Level 1","118C",360.68954021069015,275.5719152001792,19/06/02 21:14:48
"Level 1","118C",360.6956918464141,275.40416888346476,19/06/02 21:14:48
"Level 1","118C",360.7041428969449,275.1737208103788,19/06/02 21:14:48
"Level 1","118C",360.7113340637212,274.97762796715165,19/06/02 21:14:48
"Level 1","118C",360.71789247196466,274.7987895450281,19/06/02 21:14:49
"Level 1","118C",360.72705048012745,274.54906374742234,19/06/02 21:14:49
"Level 1","118C",360.73363528613766,274.36950549591626,19/06/02 21:14:49
"Level 1","118C",360.73062398749516,274.1327673398995,19/06/02 21:14:49
"Level 1","118C",360.7129360620739,273.8632159879002,19/06/02 21:14:49
"Level 1","118C",360.69616266918166,273.6076014585518,19/06/02 21:14:49
"Level 1","118C",360.6784634581346,273.3378781216749,19/06/02 21:14:49
"Level 1","118C",360.6644642270712,273.1245398374946,19/06/02 21:14:49
"Level 1","118C",360.6457281811878,272.8390158781428,19/06/02 21:14:49
"Level 1","118C",360.63503303295437,272.6760294567573,19/06/02 21:14:49
"Level 1","118C",360.61607045287525,272.38705327803734,19/06/02 21:14:50
"Level 1","118C",360.6000177672762,272.1424218131606,19/06/02 21:14:50
"Level 1","118C",360.58373786899875,271.8943277893231,19/06/02 21:14:50
"Level 1","118C",360.56725792824886,271.6431852610618,19/06/02 21:14:50
"Level 1","118C",360.5496379193355,271.3746689081423,19/06/02 21:14:50
"Level 1","118C",360.53146183032453,271.09767829164656,19/06/02 21:14:50
"Level 1","121F",360.4717899867498,270.92203936010094,19/06/02 21:14:50
"Level 1","121F",360.3785252494246,270.6475898484106,19/06/02 21:14:50
"Level 1","121F",360.31119832770906,270.44946737127304,19/06/02 21:14:50
"Level 1","121F",360.2312943780298,270.2143345590169,19/06/02 21:14:50
"Level 1","121F",360.15746569173655,269.997079383234,19/06/02 21:14:51
"Level 1","121F",360.07230233267126,269.7464697425518,19/06/02 21:14:51
"Level 1","121F",359.99023271571946,269.50496403586106,19/06/02 21:14:51
"Level 1","121F",359.9395027143648,269.3556812040089,19/06/02 21:14:51
"Level 1","121F",359.85146235157373,269.0966054239227,19/06/02 21:14:51
"Level 1","121F",359.7754198090519,268.8728355483904,19/06/02 21:14:51
"Level 1","121F",359.7174528795311,268.7022566569739,19/06/02 21:14:51
"Level 1","121F",359.6330168072245,268.45378719811725,19/06/02 21:14:51
"Level 1","121F",359.5491490150148,268.2069900132577,19/06/02 21:14:51
"Level 1","121F",359.4808082129662,268.005883997322,19/06/02 21:14:51
"Level 1","121F",359.4264100037133,267.84580675489906,19/06/02 21:14:52
"Level 1","121F",359.36809595762213,267.6742064058989,19/06/02 21:14:52
"Level 1","121F",359.2774918347898,267.40758626648045,19/06/02 21:14:52
"Level 1","121F",359.20097761176237,267.1824283799146,19/06/02 21:14:52
"Level 1","121F",359.13733984348767,266.99516194965423,19/06/02 21:14:52
"Level 1","121F",359.0563081879591,266.75671064502296,19/06/02 21:14:52
"Level 1","121F",358.9965342356339,266.58081423982253,19/06/02 21:14:52
"Level 1","121F",358.9376464175324,266.40752545580864,19/06/02 21:14:52
"Level 1","121F",358.8734101199525,266.21849773741025,19/06/02 21:14:52
"Level 1","121F",358.80591199718697,266.019871468101,19/06/02 21:14:52
"Level 1","121F",358.7555852455947,265.87177527659713,19/06/02 21:14:53
"Level 1","121F",358.6915468852735,265.68333002683113,19/06/02 21:14:53
"Level 1","121F",358.6203611487723,265.4738522415245,19/06/02 21:14:53
