floor,room,x,y,timestamp
"Level 1","110",361.23856297332946,288.53293981636835,19/06/02 21:07:00
"Level 1","110",361.2238568381376,288.29422588374445,19/06/02 21:07:00
"Level 1","110",361.2100449653502,288.070027858434,19/06/02 21:07:00
"Level 1","110",361.194684565035,287.8206937187651,19/06/02 21:07:00
"Level 1","110",361.17840960045976,287.5565141266162,19/06/02 21:07:00
"Level 1","110",361.1633199155279,287.31157431169277,19/06/02 21:07:00
"Level 1","110",361.1449422239428,287.01326269048246,19/06/02 21:07:00
"Level 1","110",361.1300444425405,286.7714379051457,19/06/02 21:07:00
"Level 1","110",361.1176960402412,286.57099532549915,19/06/02 21:07:00
"Level 1","110",361.1176960402412,286.57099532549915,19/06/02 21:07:00
"Level 1","110",361.1070089323834,286.39751932301306,19/06/02 21:07:01
"Level 1","110",361.09269900924454,286.1652368107523,19/06/02 21:07:01
"Level 1","110",361.0767310616457,285.9060408005485,19/06/02 21:07:01
"Level 1","110",361.0642449779954,285.7033633402671,19/06/02 21:07:01
"Level 1","110",361.0544089219877,285.5437018397802,19/06/02 21:07:01
"Level 1","110",361.0406370099628,285.32015246828803,19/06/02 21:07:01
"Level 1","110",361.0243061169636,285.05506503095484,19/06/02 21:07:01
"Level 1","110",361.014451183215,284.8950971019114,19/06/02 21:07:01
"Level 1","110",360.9991479024006,284.64669014130686,19/06/02 21:07:01
"Level 1","110",360.9832152287142,284.38806670671516,19/06/02 21:07:01
"Level 1","110",360.97273619016266,284.2179681410405,19/06/02 21:07:02
"Level 1","110",360.9608553096122,284.0251144998747,19/06/02 21:07:02
"Level 1","110",360.9431838831968,283.73826716441545,19/06/02 21:07:02
"Level 1","110",360.9298668466826,283.5221014542738,19/06/02 21:07:02
"Level 1","110",360.91237130412486,283.23810911278787,19/06/02 21:07:02
"Level 1","110",360.9023869703181,283.07604072727787,19/06/02 21:07:02
"Level 1","110",360.88604021455643,282.81069580132765,19/06/02 21:07:02
"Level 1","110",360.8694147814476,282.5408273098985,19/06/02 21:07:02
"Level 1","110",360.8594636024828,282.37929710267963,19/06/02 21:07:02
"Level 1","110",360.844701768966,282.1396790598996,19/06/02 21:07:02
"Level 1","110",360.8352123947776,281.9856449917307,19/06/02 21:07:03
"Level 1","110",360.8219710072168,281.7707072356994,19/06/02 21:07:03
"Level 1","110",360.8110319920037,281.5931422054257,19/06/02 21:07:03
"Level 1","110",360.79837496683837,281.38768997660327,19/06/02 21:07:03
"Level 1","110",360.7820346916497,281.1224502450528,19/06/02 21:07:03
"Level 1","110",360.7693748499736,280.9169522978719,19/06/02 21:07:03
"Level 1","110",360.7548847452291,280.68174502943907,19/06/02 21:07:03
"Level 1","110",360.74148408940863,280.4642219882793,19/06/02 21:07:03
"Level 1","110",360.7236101865447,280.17408800077567,19/06/02 21:07:03
"Level 1","110",360.70954180885013,279.9457263189815,19/06/02 21:07:03
"Level 1","110",360.6929535107861,279.67646061356453,19/06/02 21:07:04
"Level 1","110",360.6820930406978,279.50017054883403,19/06/02 21:07:04
"Level 1","110",360.6820930406978,279.50017054883403,19/06/02 21:07:04
"Level 1","110",360.66646111635754,279.24642895833136,19/06/02 21:07:04
"Level 1","110",360.6533881780659,279.03422551603774,19/06/02 21:07:04
"Level 1","110",360.63981046241383,278.81382839218026,19/06/02 21:07:04
"Level 1","110",360.6243260719966,278.562481611905,19/06/02 21:07:04
"Level 1","110",360.6101467147442,278.3323184801478,19/06/02 21:07:04
"Level 1","118C",360.59913534005705,278.03805027124844,19/06/02 21:07:04
"Level 1","118C",360.6056865560225,277.8616677804805,19/06/02 21:07:04
"Level 1","118C",360.6131341116983,277.66115257427026,19/06/02 21:07:05
"Level 1","118C",360.6235579476074,277.380505111157,19/06/02 21:07:05
"Level 1","118C",360.6300219520118,277.20647067187093,19/06/02 21:07:05
"Level 1","118C",360.6364867908946,277.03241376540103,19/06/02 21:07:05
"Level 1","118C",360.64348741847823,276.84393148414887,19/06/02 21:07:05
"Level 1","118C",360.65282655424545,276.5924880823543,19/06/02 21:07:05
"Level 1","118C",360.6612154490899,276.3666286121024,19/06/02 21:07:05
"Level 1","118C",360.6689042193874,276.15961903354935,19/06/02 21:07:05
"Level 1","118C",360.67553835562535,275.98100402834706,19/06/02 21:07:05
"Level 1","118C",360.68222862045036,275.8008778380408,19/06/02 21:07:05
"Level 1","118C",360.69175807122303,275.54431046615036,19/06/02 21:07:06
"Level 1","118C",360.700397783088,275.3116980921565,19/06/02 21:07:06
"Level 1","118C",360.71055503307286,275.03822808885815,19/06/02 21:07:06
"Level 1","118C",360.7193849057676,274.8004958957387,19/06/02 21:07:06
"Level 1","118C",360.72614506097335,274.6184880029346,19/06/02 21:07:06
"Level 1","118C",360.733918181295,274.4092074158499,19/06/02 21:07:06
"Level 1","118C",360.7356301185874,274.25733446483736,19/06/02 21:07:06
"Level 1","118C",360.72478498102487,274.0894979356076,19/06/02 21:07:06
"Level 1","118C",360.7091566117469,273.8476373559678,19/06/02 21:07:06
"Level 1","118C",360.6923454374216,273.58747199293964,19/06/02 21:07:06
"Level 1","118C",360.68024534337906,273.4002140835077,19/06/02 21:07:07
"Level 1","118C",360.6655768622404,273.1732084831455,19/06/02 21:07:07
"Level 1","118C",360.65185111707535,272.9607924196037,19/06/02 21:07:07
"Level 1","118C",360.6415002115734,272.8006044972439,19/06/02 21:07:07
"Level 1","118C",360.62826419073946,272.59576728012445,19/06/02 21:07:07
"Level 1","118C",360.6113542379295,272.3340732469501,19/06/02 21:07:07
"Level 1","118C",360.6010341354201,272.1743620236954,19/06/02 21:07:07
"Level 1","118C",360.58457742032647,271.91968217957896,19/06/02 21:07:07
"Level 1","118C",360.5691158162649,271.68040241507015,19/06/02 21:07:07
"Level 1","118C",360.5507615440148,271.3963564697557,19/06/02 21:07:07
"Level 1","118C",360.5398396182478,271.22733158623754,19/06/02 21:07:08
"Level 1","121F",360.5092190632037,271.0230477223971,19/06/02 21:07:08
"Level 1","121F",360.4331651251382,270.76800807321746,19/06/02 21:07:08
"Level 1","121F",360.35883723249725,270.5187565532359,19/06/02 21:07:08
"Level 1","121F",360.2830395057314,270.264576084286,19/06/02 21:07:08
"Level 1","121F",360.2295049168826,270.0850529312942,19/06/02 21:07:08
"Level 1","121F",360.1844786880127,269.9340617544143,19/06/02 21:07:08
"Level 1","121F",360.12805539668705,269.7448516123588,19/06/02 21:07:08
"Level 1","121F",360.04968670699174,269.4820496637031,19/06/02 21:07:08
"Level 1","121F",359.97975733252326,269.24754815614904,19/06/02 21:07:08
"Level 1","121F",359.9128114814567,269.0230516106139,19/06/02 21:07:09
"Level 1","121F",359.84207545359766,268.78584506762087,19/06/02 21:07:09
"Level 1","121F",359.76425131081123,268.52486920524194,19/06/02 21:07:09
"Level 1","121F",359.68045371321045,268.2438619301711,19/06/02 21:07:09
"Level 1","121F",359.60766960510966,267.9997873448434,19/06/02 21:07:09
"Level 1","121F",359.60766960510966,267.9997873448434,19/06/02 21:07:09
"Level 1","121F",359.54638661020033,267.79428064893915,19/06/02 21:07:09
"Level 1","121F",359.49734430763624,267.62982195082236,19/06/02 21:07:09
"Level 1","121F",359.436668572933,267.4263516442736,19/06/02 21:07:09
"Level 1","121F",359.36919394462825,267.2000818945526,19/06/02 21:07:09
"Level 1","121F",359.3146930674502,267.01731838553485,19/06/02 21:07:10
"Level 1","121F",359.24811227456433,266.79404602789464,19/06/02 21:07:10
"Level 1","121F",359.19264499299004,266.6080417736315,19/06/02 21:07:10
"Level 1","121F",359.13914839885194,266.42864603228884,19/06/02 21:07:10
"Level 1","121F",359.089712381274,266.26286704831233,19/06/02 21:07:10
"Level 1","121F",359.02839463769124,266.05724382603603,19/06/02 21:07:10
"Level 1","121F",358.9820562842271,265.9018525641019,19/06/02 21:07:10
"Level 1","121F",358.91901808582946,265.69045996020543,19/06/02 21:07:10
"Level 1","121F",358.867302096611,265.5170353081395,19/06/02 21:07:10
"Level 1","121F",358.8209017026763,265.36143599938674,19/06/02 21:07:10
"Level 1","121F",358.75189073060926,265.1300142669531,19/06/02 21:07:11
"Level 1","121F",358.66956412256616,264.8539398154845,19/06/02 21:07:11
"Level 1","121F",358.59189410583707,264.59348080018276,19/06/02 21:07:11
"Level 1","121F",358.5355883178056,264.4046646942507,19/06/02 21:07:11
"Level 1","121F",358.45166846805506,264.1232474582207,19/06/02 21:07:11
"Level 1","121F",358.38742176238577,263.90780224010814,19/06/02 21:07:11
"Level 1","121E",358.1328332133935,263.82640139323576,19/06/02 21:07:11
"Level 1","121E",357.84496735323586,263.7470408434339,19/06/02 21:07:11
"Level 1","121E",357.57537769738974,263.672718784899,19/06/02 21:07:11
"Level 1","121E",357.3782519165659,263.6183739927179,19/06/02 21:07:11
"Level 1","121E",357.2106720294663,263.5721745859224,19/06/02 21:07:12
"Level 1","121E",357.01393861149336,263.51793796263485,19/06/02 21:07:12
"Level 1","121E",356.8233521883192,263.46539597894986,19/06/02 21:07:12
"Level 1","121E",356.58690780207854,263.40021160286807,19/06/02 21:07:12
"Level 1","121E",356.3888533563258,263.3456107908891,19/06/02 21:07:12
"Level 1","121E",356.1503418493257,263.2798565388245,19/06/02 21:07:12
"Level 1","121E",355.97707548668535,263.23208945107825,19/06/02 21:07:12
"Level 1","121E",355.79501123021635,263.1818969083268,19/06/02 21:07:12
"Level 1","121E",355.51575242753427,263.1049092026443,19/06/02 21:07:12
"Level 1","121E",355.38469303675777,263.03404001878437,19/06/02 21:07:12
