"deviceId","deviceAxis","deviceOrdinat","rssiMeasure","timestamp"
"49","366.46197180445876","261.9711148206998","-66","19/05/21 13:33:15"
"107","370.9426592903918","257.4764644125018","-71","19/05/21 13:33:15"
"36","359.9403490216346","265.00092130262544","-60","19/05/21 13:33:15"
"31","358.7998041162236","253.13768634322625","-57","19/05/21 13:33:15"
"37","358.5175434532828","257.80068682301845","-53","19/05/21 13:33:15"
"46","355.4313011140463","277.69498950818524","-69","19/05/21 13:33:15"
"45","348.17266268205276","275.8205047010064","-67","19/05/21 13:33:15"
"47","348.6583696282847","273.2439572035772","-67","19/05/21 13:33:15"
"30","349.77026430498614","268.45536153217046","-61","19/05/21 13:33:15"
"77","343.60260785318013","269.83284640091205","-67","19/05/21 13:33:15"
"113","335.85901105159513","267.2514649542473","-72","19/05/21 13:33:15"
"7","341.8518868320746","250.83586044331597","-65","19/05/21 13:33:15"
"8","349.88633645378127","247.36342323006437","-64","19/05/21 13:33:15"
"27","365.07566351807026","246.12389315526002","-67","19/05/21 13:33:15"
"5","349.0175421431946","245.8744714497827","-64","19/05/21 13:33:15"
"86","353.092819793003","266.1114779507493","-56","19/05/21 13:33:15"
"29","350.27018568828277","265.4388747461446","-57","19/05/21 13:33:15"
"85","351.6810908985149","265.23096615029397","-56","19/05/21 13:33:15"
"50","344.7989224826419","262.2768447147534","-62","19/05/21 13:33:15"
"2","349.85184701127395","259.9246424442085","-46","19/05/21 13:33:15"
"88","352.825547567324","259.47865545098927","-29","19/05/21 13:33:15"
"117","334.73923160301337","259.25519743302567","-70","19/05/21 13:33:15"
"1","351.94378716577114","256.7149943124461","-41","19/05/21 13:33:15"
"3","342.29979385616775","254.87911383492684","-65","19/05/21 13:33:15"
"4","351.12375873917784","252.1224045327217","-57","19/05/21 13:33:15"
"119","334.68753371769424","259.7547510626736","-70","19/05/21 13:33:15"
"118","333.3234151066584","258.131767791265","-71","19/05/21 13:33:15"
"17","358.76276763524004","240.83679141145305","-68","19/05/21 13:33:15"
"6","346.39106863933546","240.6922782261207","-71","19/05/21 13:33:15"
"129","363.1471838047377","274.6487276178541","-69","19/05/21 13:33:15"
"127","359.81387073729917","276.0867776957101","-72","19/05/21 13:33:15"
"146","358.6798575351867","275.23877997943384","-70","19/05/21 13:33:15"
"147","358.4098017766982","277.0254015996043","-70","19/05/21 13:33:15"
"145","353.38483852196","275.86261701836827","-70","19/05/21 13:33:15"
"144","351.56826608376315","275.52271573648625","-68","19/05/21 13:33:15"
"121","341.97298294820274","274.3411816919874","-69","19/05/21 13:33:15"
"120","341.4097841741471","273.61333617675285","-70","19/05/21 13:33:15"
"143","348.52202706228127","272.71723179849874","-69","19/05/21 13:33:15"
"122","342.5460765221193","270.6603080033983","-68","19/05/21 13:33:15"
"135","365.58927303338476","265.14258956120653","-68","19/05/21 13:33:15"
"123","355.4569451905428","263.56891022113797","-58","19/05/21 13:33:15"
"157","349.6520616299558","263.1047039638521","-57","19/05/21 13:33:15"
"126","339.5772075232581","261.43992524779935","-66","19/05/21 13:33:15"
"125","344.4690647865363","260.8459692714832","-61","19/05/21 13:33:15"

"49","366.46197180445876","261.9711148206998","-65","19/05/21 13:33:16"
"107","370.9426592903918","257.4764644125018","-68","19/05/21 13:33:16"
"36","359.9403490216346","265.00092130262544","-57","19/05/21 13:33:16"
"31","358.7998041162236","253.13768634322625","-60","19/05/21 13:33:16"
"37","358.5175434532828","257.80068682301845","-52","19/05/21 13:33:16"
"46","355.4313011140463","277.69498950818524","-68","19/05/21 13:33:16"
"45","348.17266268205276","275.8205047010064","-68","19/05/21 13:33:16"
"47","348.6583696282847","273.2439572035772","-66","19/05/21 13:33:16"
"30","349.77026430498614","268.45536153217046","-62","19/05/21 13:33:16"
"77","343.60260785318013","269.83284640091205","-67","19/05/21 13:33:16"
"113","335.85901105159513","267.2514649542473","-69","19/05/21 13:33:16"
"7","341.8518868320746","250.83586044331597","-66","19/05/21 13:33:16"
"8","349.88633645378127","247.36342323006437","-66","19/05/21 13:33:16"
"27","365.07566351807026","246.12389315526002","-68","19/05/21 13:33:16"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:16"
"86","353.092819793003","266.1114779507493","-55","19/05/21 13:33:16"
"29","350.27018568828277","265.4388747461446","-57","19/05/21 13:33:16"
"85","351.6810908985149","265.23096615029397","-52","19/05/21 13:33:16"
"50","344.7989224826419","262.2768447147534","-60","19/05/21 13:33:16"
"2","349.85184701127395","259.9246424442085","-49","19/05/21 13:33:16"
"88","352.825547567324","259.47865545098927","-38","19/05/21 13:33:16"
"117","334.73923160301337","259.25519743302567","-72","19/05/21 13:33:16"
"1","351.94378716577114","256.7149943124461","-52","19/05/21 13:33:16"
"3","342.29979385616775","254.87911383492684","-63","19/05/21 13:33:16"
"4","351.12375873917784","252.1224045327217","-58","19/05/21 13:33:16"
"119","334.68753371769424","259.7547510626736","-68","19/05/21 13:33:16"
"129","363.1471838047377","274.6487276178541","-68","19/05/21 13:33:16"
"191","364.88209716102557","274.14044751350633","-68","19/05/21 13:33:16"
"188","366.0126349587444","273.7267983070741","-71","19/05/21 13:33:16"
"127","359.81387073729917","276.0867776957101","-68","19/05/21 13:33:16"
"146","358.6798575351867","275.23877997943384","-68","19/05/21 13:33:16"
"147","358.4098017766982","277.0254015996043","-69","19/05/21 13:33:16"
"183","353.52739100046415","278.8384098681249","-69","19/05/21 13:33:16"
"145","353.38483852196","275.86261701836827","-66","19/05/21 13:33:16"
"144","351.56826608376315","275.52271573648625","-68","19/05/21 13:33:16"
"121","341.97298294820274","274.3411816919874","-70","19/05/21 13:33:16"
"120","341.4097841741471","273.61333617675285","-70","19/05/21 13:33:16"
"143","348.52202706228127","272.71723179849874","-65","19/05/21 13:33:16"
"122","342.5460765221193","270.6603080033983","-70","19/05/21 13:33:16"
"135","365.58927303338476","265.14258956120653","-65","19/05/21 13:33:16"
"123","355.4569451905428","263.56891022113797","-56","19/05/21 13:33:16"
"157","349.6520616299558","263.1047039638521","-57","19/05/21 13:33:16"
"126","339.5772075232581","261.43992524779935","-68","19/05/21 13:33:16"
"125","344.4690647865363","260.8459692714832","-63","19/05/21 13:33:16"

"44","368.32734102835127","274.6659853189023","-71","19/05/21 13:33:17"
"49","366.46197180445876","261.9711148206998","-63","19/05/21 13:33:17"
"107","370.9426592903918","257.4764644125018","-66","19/05/21 13:33:17"
"36","359.9403490216346","265.00092130262544","-54","19/05/21 13:33:17"
"31","358.7998041162236","253.13768634322625","-57","19/05/21 13:33:17"
"37","358.5175434532828","257.80068682301845","-48","19/05/21 13:33:17"
"46","355.4313011140463","277.69498950818524","-70","19/05/21 13:33:17"
"45","348.17266268205276","275.8205047010064","-69","19/05/21 13:33:17"
"47","348.6583696282847","273.2439572035772","-67","19/05/21 13:33:17"
"30","349.77026430498614","268.45536153217046","-63","19/05/21 13:33:17"
"77","343.60260785318013","269.83284640091205","-66","19/05/21 13:33:17"
"7","341.8518868320746","250.83586044331597","-69","19/05/21 13:33:17"
"8","349.88633645378127","247.36342323006437","-67","19/05/21 13:33:17"
"27","365.07566351807026","246.12389315526002","-70","19/05/21 13:33:17"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:17"
"86","353.092819793003","266.1114779507493","-54","19/05/21 13:33:17"
"29","350.27018568828277","265.4388747461446","-58","19/05/21 13:33:17"
"85","351.6810908985149","265.23096615029397","-58","19/05/21 13:33:17"
"50","344.7989224826419","262.2768447147534","-64","19/05/21 13:33:17"
"2","349.85184701127395","259.9246424442085","-56","19/05/21 13:33:17"
"88","352.825547567324","259.47865545098927","-49","19/05/21 13:33:17"
"1","351.94378716577114","256.7149943124461","-56","19/05/21 13:33:17"
"3","342.29979385616775","254.87911383492684","-68","19/05/21 13:33:17"
"4","351.12375873917784","252.1224045327217","-62","19/05/21 13:33:17"
"18","366.45324089300533","243.51485857760116","-71","19/05/21 13:33:17"
"17","358.76276763524004","240.83679141145305","-71","19/05/21 13:33:17"
"129","363.1471838047377","274.6487276178541","-68","19/05/21 13:33:17"
"191","364.88209716102557","274.14044751350633","-67","19/05/21 13:33:17"
"188","366.0126349587444","273.7267983070741","-67","19/05/21 13:33:17"
"127","359.81387073729917","276.0867776957101","-66","19/05/21 13:33:17"
"146","358.6798575351867","275.23877997943384","-67","19/05/21 13:33:17"
"147","358.4098017766982","277.0254015996043","-69","19/05/21 13:33:17"
"183","353.52739100046415","278.8384098681249","-69","19/05/21 13:33:17"
"145","353.38483852196","275.86261701836827","-69","19/05/21 13:33:17"
"144","351.56826608376315","275.52271573648625","-70","19/05/21 13:33:17"
"143","348.52202706228127","272.71723179849874","-67","19/05/21 13:33:17"
"122","342.5460765221193","270.6603080033983","-69","19/05/21 13:33:17"
"135","365.58927303338476","265.14258956120653","-62","19/05/21 13:33:17"
"123","355.4569451905428","263.56891022113797","-54","19/05/21 13:33:17"
"157","349.6520616299558","263.1047039638521","-61","19/05/21 13:33:17"
"126","339.5772075232581","261.43992524779935","-70","19/05/21 13:33:17"
"125","344.4690647865363","260.8459692714832","-64","19/05/21 13:33:17"

"44","368.32734102835127","274.6659853189023","-70","19/05/21 13:33:18"
"41","371.81216892975317","274.0560081057188","-72","19/05/21 13:33:18"
"40","374.84364451284915","268.15388587865453","-70","19/05/21 13:33:18"
"49","366.46197180445876","261.9711148206998","-57","19/05/21 13:33:18"
"107","370.9426592903918","257.4764644125018","-64","19/05/21 13:33:18"
"42","368.20117676676267","277.5355068972265","-72","19/05/21 13:33:18"
"90","362.00019537713274","279.79031937813136","-69","19/05/21 13:33:18"
"36","359.9403490216346","265.00092130262544","-53","19/05/21 13:33:18"
"31","358.7998041162236","253.13768634322625","-59","19/05/21 13:33:18"
"37","358.5175434532828","257.80068682301845","-44","19/05/21 13:33:18"
"46","355.4313011140463","277.69498950818524","-69","19/05/21 13:33:18"
"45","348.17266268205276","275.8205047010064","-71","19/05/21 13:33:18"
"47","348.6583696282847","273.2439572035772","-66","19/05/21 13:33:18"
"30","349.77026430498614","268.45536153217046","-64","19/05/21 13:33:18"
"77","343.60260785318013","269.83284640091205","-71","19/05/21 13:33:18"
"7","341.8518868320746","250.83586044331597","-70","19/05/21 13:33:18"
"8","349.88633645378127","247.36342323006437","-68","19/05/21 13:33:18"
"27","365.07566351807026","246.12389315526002","-67","19/05/21 13:33:18"
"5","349.0175421431946","245.8744714497827","-70","19/05/21 13:33:18"
"86","353.092819793003","266.1114779507493","-60","19/05/21 13:33:18"
"29","350.27018568828277","265.4388747461446","-61","19/05/21 13:33:18"
"85","351.6810908985149","265.23096615029397","-59","19/05/21 13:33:18"
"50","344.7989224826419","262.2768447147534","-67","19/05/21 13:33:18"
"2","349.85184701127395","259.9246424442085","-61","19/05/21 13:33:18"
"88","352.825547567324","259.47865545098927","-54","19/05/21 13:33:18"
"1","351.94378716577114","256.7149943124461","-57","19/05/21 13:33:18"
"3","342.29979385616775","254.87911383492684","-69","19/05/21 13:33:18"
"4","351.12375873917784","252.1224045327217","-61","19/05/21 13:33:18"
"18","366.45324089300533","243.51485857760116","-72","19/05/21 13:33:18"
"17","358.76276763524004","240.83679141145305","-72","19/05/21 13:33:18"
"129","363.1471838047377","274.6487276178541","-68","19/05/21 13:33:18"
"191","364.88209716102557","274.14044751350633","-67","19/05/21 13:33:18"
"188","366.0126349587444","273.7267983070741","-66","19/05/21 13:33:18"
"127","359.81387073729917","276.0867776957101","-69","19/05/21 13:33:18"
"146","358.6798575351867","275.23877997943384","-66","19/05/21 13:33:18"
"147","358.4098017766982","277.0254015996043","-70","19/05/21 13:33:18"
"183","353.52739100046415","278.8384098681249","-71","19/05/21 13:33:18"
"145","353.38483852196","275.86261701836827","-67","19/05/21 13:33:18"
"144","351.56826608376315","275.52271573648625","-67","19/05/21 13:33:18"
"143","348.52202706228127","272.71723179849874","-68","19/05/21 13:33:18"
"122","342.5460765221193","270.6603080033983","-70","19/05/21 13:33:18"
"135","365.58927303338476","265.14258956120653","-62","19/05/21 13:33:18"
"123","355.4569451905428","263.56891022113797","-57","19/05/21 13:33:18"
"157","349.6520616299558","263.1047039638521","-61","19/05/21 13:33:18"
"126","339.5772075232581","261.43992524779935","-71","19/05/21 13:33:18"
"125","344.4690647865363","260.8459692714832","-66","19/05/21 13:33:18"

"44","368.32734102835127","274.6659853189023","-66","19/05/21 13:33:19"
"41","371.81216892975317","274.0560081057188","-68","19/05/21 13:33:19"
"40","374.84364451284915","268.15388587865453","-68","19/05/21 13:33:19"
"49","366.46197180445876","261.9711148206998","-56","19/05/21 13:33:19"
"106","379.37951171114736","257.5100749732723","-70","19/05/21 13:33:19"
"107","370.9426592903918","257.4764644125018","-64","19/05/21 13:33:19"
"42","368.20117676676267","277.5355068972265","-69","19/05/21 13:33:19"
"90","362.00019537713274","279.79031937813136","-69","19/05/21 13:33:19"
"91","361.308143502137","280.60398095645036","-70","19/05/21 13:33:19"
"36","359.9403490216346","265.00092130262544","-50","19/05/21 13:33:19"
"31","358.7998041162236","253.13768634322625","-57","19/05/21 13:33:19"
"37","358.5175434532828","257.80068682301845","-48","19/05/21 13:33:19"
"46","355.4313011140463","277.69498950818524","-70","19/05/21 13:33:19"
"45","348.17266268205276","275.8205047010064","-69","19/05/21 13:33:19"
"47","348.6583696282847","273.2439572035772","-70","19/05/21 13:33:19"
"30","349.77026430498614","268.45536153217046","-65","19/05/21 13:33:19"
"77","343.60260785318013","269.83284640091205","-71","19/05/21 13:33:19"
"8","349.88633645378127","247.36342323006437","-69","19/05/21 13:33:19"
"27","365.07566351807026","246.12389315526002","-69","19/05/21 13:33:19"
"5","349.0175421431946","245.8744714497827","-71","19/05/21 13:33:19"
"86","353.092819793003","266.1114779507493","-61","19/05/21 13:33:19"
"29","350.27018568828277","265.4388747461446","-62","19/05/21 13:33:19"
"85","351.6810908985149","265.23096615029397","-63","19/05/21 13:33:19"
"50","344.7989224826419","262.2768447147534","-69","19/05/21 13:33:19"
"2","349.85184701127395","259.9246424442085","-62","19/05/21 13:33:19"
"88","352.825547567324","259.47865545098927","-59","19/05/21 13:33:19"
"1","351.94378716577114","256.7149943124461","-60","19/05/21 13:33:19"
"3","342.29979385616775","254.87911383492684","-71","19/05/21 13:33:19"
"4","351.12375873917784","252.1224045327217","-66","19/05/21 13:33:19"
"18","366.45324089300533","243.51485857760116","-70","19/05/21 13:33:19"
"17","358.76276763524004","240.83679141145305","-69","19/05/21 13:33:19"
"129","363.1471838047377","274.6487276178541","-66","19/05/21 13:33:19"
"191","364.88209716102557","274.14044751350633","-67","19/05/21 13:33:19"
"188","366.0126349587444","273.7267983070741","-68","19/05/21 13:33:19"
"127","359.81387073729917","276.0867776957101","-69","19/05/21 13:33:19"
"146","358.6798575351867","275.23877997943384","-66","19/05/21 13:33:19"
"147","358.4098017766982","277.0254015996043","-67","19/05/21 13:33:19"
"145","353.38483852196","275.86261701836827","-70","19/05/21 13:33:19"
"144","351.56826608376315","275.52271573648625","-70","19/05/21 13:33:19"
"143","348.52202706228127","272.71723179849874","-67","19/05/21 13:33:19"
"189","374.3799770044529","272.7048000387329","-71","19/05/21 13:33:19"
"135","365.58927303338476","265.14258956120653","-58","19/05/21 13:33:19"
"123","355.4569451905428","263.56891022113797","-56","19/05/21 13:33:19"
"157","349.6520616299558","263.1047039638521","-65","19/05/21 13:33:19"
"125","344.4690647865363","260.8459692714832","-68","19/05/21 13:33:19"

"44","368.32734102835127","274.6659853189023","-67","19/05/21 13:33:20"
"41","371.81216892975317","274.0560081057188","-67","19/05/21 13:33:20"
"40","374.84364451284915","268.15388587865453","-65","19/05/21 13:33:20"
"49","366.46197180445876","261.9711148206998","-49","19/05/21 13:33:20"
"109","382.39040351516036","257.51245752201373","-70","19/05/21 13:33:20"
"106","379.37951171114736","257.5100749732723","-68","19/05/21 13:33:20"
