"deviceId","deviceAxis","deviceOrdinat","rssiMeasure","timestamp"
"47","348.6583696282847","273.2439572035772","-67","19/05/21 13:33:15"
"30","349.77026430498614","268.45536153217046","-68","19/05/21 13:33:15"
"77","343.60260785318013","269.83284640091205","-66","19/05/21 13:33:15"
"113","335.85901105159513","267.2514649542473","-62","19/05/21 13:33:15"
"111","335.41216124083337","276.08550466698205","-69","19/05/21 13:33:15"
"7","341.8518868320746","250.83586044331597","-59","19/05/21 13:33:15"
"84","335.0520669390005","249.71548601499282","-61","19/05/21 13:33:15"
"8","349.88633645378127","247.36342323006437","-67","19/05/21 13:33:15"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:15"
"83","337.4924041491485","244.4668650025103","-65","19/05/21 13:33:15"
"86","353.092819793003","266.1114779507493","-70","19/05/21 13:33:15"
"29","350.27018568828277","265.4388747461446","-65","19/05/21 13:33:15"
"85","351.6810908985149","265.23096615029397","-67","19/05/21 13:33:15"
"50","344.7989224826419","262.2768447147534","-59","19/05/21 13:33:15"
"2","349.85184701127395","259.9246424442085","-63","19/05/21 13:33:15"
"88","352.825547567324","259.47865545098927","-66","19/05/21 13:33:15"
"117","334.73923160301337","259.25519743302567","-47","19/05/21 13:33:15"
"1","351.94378716577114","256.7149943124461","-67","19/05/21 13:33:15"
"3","342.29979385616775","254.87911383492684","-55","19/05/21 13:33:15"
"4","351.12375873917784","252.1224045327217","-65","19/05/21 13:33:15"
"119","334.68753371769424","259.7547510626736","-49","19/05/21 13:33:15"
"118","333.3234151066584","258.131767791265","-50","19/05/21 13:33:15"
"112","332.9192222934023","265.7126455630256","-61","19/05/21 13:33:15"
"48","331.1612851065205","264.2906977535686","-61","19/05/21 13:33:15"
"102","329.6565139460379","254.6285093777258","-60","19/05/21 13:33:15"
"56","329.07447262983345","243.457136774408","-68","19/05/21 13:33:15"
"82","339.3913846908937","242.0120689840827","-67","19/05/21 13:33:15"
"81","332.91572924848197","241.77488829499916","-68","19/05/21 13:33:15"
"6","346.39106863933546","240.6922782261207","-72","19/05/21 13:33:15"
"63","328.8712821980216","258.87301623441454","-60","19/05/21 13:33:15"
"72","325.675502890797","269.4869120844659","-68","19/05/21 13:33:15"
"73","325.13147310374615","266.20028544955267","-67","19/05/21 13:33:15"
"121","341.97298294820274","274.3411816919874","-70","19/05/21 13:33:15"
"179","333.8920472523573","275.01406437018346","-69","19/05/21 13:33:15"
"120","341.4097841741471","273.61333617675285","-69","19/05/21 13:33:15"
"143","348.52202706228127","272.71723179849874","-69","19/05/21 13:33:15"
"180","332.4336230594558","271.54296441026935","-67","19/05/21 13:33:15"
"181","334.4074365861751","271.36489448087275","-67","19/05/21 13:33:15"
"122","342.5460765221193","270.6603080033983","-66","19/05/21 13:33:15"
"155","335.28995583955094","267.44500515165436","-61","19/05/21 13:33:15"
"156","326.1250064274639","268.3499498486319","-66","19/05/21 13:33:15"
"136","325.9991245434925","265.0012064065245","-65","19/05/21 13:33:15"
"123","355.4569451905428","263.56891022113797","-70","19/05/21 13:33:15"
"141","332.75633781489455","263.5143848531713","-61","19/05/21 13:33:15"
"157","349.6520616299558","263.1047039638521","-66","19/05/21 13:33:15"
"126","339.5772075232581","261.43992524779935","-53","19/05/21 13:33:15"
"125","344.4690647865363","260.8459692714832","-60","19/05/21 13:33:15"
"142","321.5884486213073","259.5995220736636","-69","19/05/21 13:33:15"
"184","332.07899654816975","240.56752338785293","-69","19/05/21 13:33:15"

"30","349.77026430498614","268.45536153217046","-68","19/05/21 13:33:16"
"77","343.60260785318013","269.83284640091205","-65","19/05/21 13:33:16"
"113","335.85901105159513","267.2514649542473","-63","19/05/21 13:33:16"
"111","335.41216124083337","276.08550466698205","-70","19/05/21 13:33:16"
"7","341.8518868320746","250.83586044331597","-60","19/05/21 13:33:16"
"84","335.0520669390005","249.71548601499282","-59","19/05/21 13:33:16"
"8","349.88633645378127","247.36342323006437","-68","19/05/21 13:33:16"
"5","349.0175421431946","245.8744714497827","-69","19/05/21 13:33:16"
"83","337.4924041491485","244.4668650025103","-63","19/05/21 13:33:16"
"86","353.092819793003","266.1114779507493","-69","19/05/21 13:33:16"
"29","350.27018568828277","265.4388747461446","-67","19/05/21 13:33:16"
"85","351.6810908985149","265.23096615029397","-69","19/05/21 13:33:16"
"50","344.7989224826419","262.2768447147534","-63","19/05/21 13:33:16"
"2","349.85184701127395","259.9246424442085","-65","19/05/21 13:33:16"
"88","352.825547567324","259.47865545098927","-70","19/05/21 13:33:16"
"117","334.73923160301337","259.25519743302567","-46","19/05/21 13:33:16"
"1","351.94378716577114","256.7149943124461","-67","19/05/21 13:33:16"
"3","342.29979385616775","254.87911383492684","-57","19/05/21 13:33:16"
"4","351.12375873917784","252.1224045327217","-69","19/05/21 13:33:16"
"119","334.68753371769424","259.7547510626736","-49","19/05/21 13:33:16"
"118","333.3234151066584","258.131767791265","-47","19/05/21 13:33:16"
"112","332.9192222934023","265.7126455630256","-61","19/05/21 13:33:16"
"48","331.1612851065205","264.2906977535686","-60","19/05/21 13:33:16"
"102","329.6565139460379","254.6285093777258","-58","19/05/21 13:33:16"
"56","329.07447262983345","243.457136774408","-66","19/05/21 13:33:16"
"82","339.3913846908937","242.0120689840827","-69","19/05/21 13:33:16"
"81","332.91572924848197","241.77488829499916","-65","19/05/21 13:33:16"
"57","325.40425029839093","241.11838298031648","-70","19/05/21 13:33:16"
"6","346.39106863933546","240.6922782261207","-71","19/05/21 13:33:16"
"63","328.8712821980216","258.87301623441454","-58","19/05/21 13:33:16"
"72","325.675502890797","269.4869120844659","-70","19/05/21 13:33:16"
"73","325.13147310374615","266.20028544955267","-65","19/05/21 13:33:16"
"58","321.85627936503437","243.89111607465568","-72","19/05/21 13:33:16"
"121","341.97298294820274","274.3411816919874","-70","19/05/21 13:33:16"
"179","333.8920472523573","275.01406437018346","-70","19/05/21 13:33:16"
