"deviceId","deviceAxis","deviceOrdinat","rssiMeasure","timestamp"
"31","358.7998041162236","253.13768634322625","-64","19/05/21 13:33:15"
"37","358.5175434532828","257.80068682301845","-70","19/05/21 13:33:15"
"7","341.8518868320746","250.83586044331597","-70","19/05/21 13:33:15"
"8","349.88633645378127","247.36342323006437","-62","19/05/21 13:33:15"
"27","365.07566351807026","246.12389315526002","-57","19/05/21 13:33:15"
"5","349.0175421431946","245.8744714497827","-64","19/05/21 13:33:15"
"12","377.9291547031709","244.26111494940517","-71","19/05/21 13:33:15"
"88","352.825547567324","259.47865545098927","-71","19/05/21 13:33:15"
"1","351.94378716577114","256.7149943124461","-67","19/05/21 13:33:15"
"4","351.12375873917784","252.1224045327217","-65","19/05/21 13:33:15"
"18","366.45324089300533","243.51485857760116","-57","19/05/21 13:33:15"
"16","376.90116399946135","242.13663071955082","-68","19/05/21 13:33:15"
"82","339.3913846908937","242.0120689840827","-72","19/05/21 13:33:15"
"14","378.0968767206996","241.65891268110425","-68","19/05/21 13:33:15"
"15","377.2033920149158","240.93189389787554","-69","19/05/21 13:33:15"
"17","358.76276763524004","240.83679141145305","-22","19/05/21 13:33:15"
"6","346.39106863933546","240.6922782261207","-64","19/05/21 13:33:15"
"187","372.6372426325132","240.78941020177854","-68","19/05/21 13:33:15"

"107","370.9426592903918","257.4764644125018","-68","19/05/21 13:33:16"
"31","358.7998041162236","253.13768634322625","-60","19/05/21 13:33:16"
"37","358.5175434532828","257.80068682301845","-68","19/05/21 13:33:16"
"7","341.8518868320746","250.83586044331597","-67","19/05/21 13:33:16"
"8","349.88633645378127","247.36342323006437","-61","19/05/21 13:33:16"
"27","365.07566351807026","246.12389315526002","-59","19/05/21 13:33:16"
"5","349.0175421431946","245.8744714497827","-60","19/05/21 13:33:16"
"12","377.9291547031709","244.26111494940517","-69","19/05/21 13:33:16"
"2","349.85184701127395","259.9246424442085","-68","19/05/21 13:33:16"
"88","352.825547567324","259.47865545098927","-67","19/05/21 13:33:16"
"1","351.94378716577114","256.7149943124461","-65","19/05/21 13:33:16"
"3","342.29979385616775","254.87911383492684","-70","19/05/21 13:33:16"
"4","351.12375873917784","252.1224045327217","-64","19/05/21 13:33:16"
"18","366.45324089300533","243.51485857760116","-59","19/05/21 13:33:16"
"16","376.90116399946135","242.13663071955082","-71","19/05/21 13:33:16"
"82","339.3913846908937","242.0120689840827","-70","19/05/21 13:33:16"
"14","378.0968767206996","241.65891268110425","-72","19/05/21 13:33:16"
"15","377.2033920149158","240.93189389787554","-70","19/05/21 13:33:16"
"17","358.76276763524004","240.83679141145305","-45","19/05/21 13:33:16"
"6","346.39106863933546","240.6922782261207","-63","19/05/21 13:33:16"
"187","372.6372426325132","240.78941020177854","-67","19/05/21 13:33:16"

"49","366.46197180445876","261.9711148206998","-69","19/05/21 13:33:17"
"107","370.9426592903918","257.4764644125018","-70","19/05/21 13:33:17"
"36","359.9403490216346","265.00092130262544","-70","19/05/21 13:33:17"
"31","358.7998041162236","253.13768634322625","-58","19/05/21 13:33:17"
"37","358.5175434532828","257.80068682301845","-65","19/05/21 13:33:17"
"7","341.8518868320746","250.83586044331597","-67","19/05/21 13:33:17"
"8","349.88633645378127","247.36342323006437","-61","19/05/21 13:33:17"
"27","365.07566351807026","246.12389315526002","-58","19/05/21 13:33:17"
"5","349.0175421431946","245.8744714497827","-59","19/05/21 13:33:17"
"12","377.9291547031709","244.26111494940517","-69","19/05/21 13:33:17"
"2","349.85184701127395","259.9246424442085","-70","19/05/21 13:33:17"
"88","352.825547567324","259.47865545098927","-68","19/05/21 13:33:17"
"1","351.94378716577114","256.7149943124461","-66","19/05/21 13:33:17"
"3","342.29979385616775","254.87911383492684","-68","19/05/21 13:33:17"
"4","351.12375873917784","252.1224045327217","-62","19/05/21 13:33:17"
"18","366.45324089300533","243.51485857760116","-58","19/05/21 13:33:17"
"16","376.90116399946135","242.13663071955082","-71","19/05/21 13:33:17"
"82","339.3913846908937","242.0120689840827","-70","19/05/21 13:33:17"
"15","377.2033920149158","240.93189389787554","-70","19/05/21 13:33:17"
"17","358.76276763524004","240.83679141145305","-53","19/05/21 13:33:17"
"6","346.39106863933546","240.6922782261207","-63","19/05/21 13:33:17"
"123","355.4569451905428","263.56891022113797","-68","19/05/21 13:33:17"
"187","372.6372426325132","240.78941020177854","-69","19/05/21 13:33:17"

"49","366.46197180445876","261.9711148206998","-70","19/05/21 13:33:18"
"107","370.9426592903918","257.4764644125018","-70","19/05/21 13:33:18"
"36","359.9403490216346","265.00092130262544","-71","19/05/21 13:33:18"
"31","358.7998041162236","253.13768634322625","-56","19/05/21 13:33:18"
"37","358.5175434532828","257.80068682301845","-61","19/05/21 13:33:18"
"7","341.8518868320746","250.83586044331597","-67","19/05/21 13:33:18"
"8","349.88633645378127","247.36342323006437","-60","19/05/21 13:33:18"
"27","365.07566351807026","246.12389315526002","-57","19/05/21 13:33:18"
"5","349.0175421431946","245.8744714497827","-61","19/05/21 13:33:18"
"86","353.092819793003","266.1114779507493","-71","19/05/21 13:33:18"
"29","350.27018568828277","265.4388747461446","-71","19/05/21 13:33:18"
"85","351.6810908985149","265.23096615029397","-69","19/05/21 13:33:18"
"50","344.7989224826419","262.2768447147534","-71","19/05/21 13:33:18"
"2","349.85184701127395","259.9246424442085","-66","19/05/21 13:33:18"
"88","352.825547567324","259.47865545098927","-64","19/05/21 13:33:18"
"1","351.94378716577114","256.7149943124461","-63","19/05/21 13:33:18"
"3","342.29979385616775","254.87911383492684","-68","19/05/21 13:33:18"
"4","351.12375873917784","252.1224045327217","-59","19/05/21 13:33:18"
"18","366.45324089300533","243.51485857760116","-60","19/05/21 13:33:18"
"16","376.90116399946135","242.13663071955082","-72","19/05/21 13:33:18"
"82","339.3913846908937","242.0120689840827","-69","19/05/21 13:33:18"
"17","358.76276763524004","240.83679141145305","-55","19/05/21 13:33:18"
"6","346.39106863933546","240.6922782261207","-67","19/05/21 13:33:18"
"123","355.4569451905428","263.56891022113797","-68","19/05/21 13:33:18"
