deviceId	floorId	partitionId	location_x	location_y
"2","67","926","375.01812500000017","269.6951250000002"
"3","67","927","376.59145833333355","270.90429166666684"
"4","67","831","328.1507500000002","258.759541666667"
"5","67","840","322.97104666666684","268.27925000000033"
"6","67","840","325.9792133333335","274.95950000000033"
"7","67","841","317.39808333333355","258.759541666667"
"8","67","843","358.2846299999999","282.84008000000034"
"9","67","847","370.37791666666686","263.53233333333384"
"10","67","852","340.84329666666684","285.5861200000005"
"11","67","928","373.50479166666685","270.90429166666684"
"12","67","928","373.9339583333335","281.9109583333335"
"13","67","928","376.51149411699373","276.56491273149294"
"14","67","929","371.9914583333335","270.2859583333335"
"15","67","929","371.9914583333335","276.30429166666687"
"16","67","929","368.6794401414654","270.791738842995"
"17","67","930","343.8910050000002","272.4231033333337"
"18","67","930","342.1131250000002","271.7809583333335"
"19","67","931","343.8910050000002","269.4150833333337"
"20","67","863","322.97104666666684","293.2982500000005"
"21","67","864","353.02713","268.48591666666704"
"22","67","868","322.0418800000002","282.71304166666704"
"23","67","870","358.2846299999999","276.1934133333337"
"24","67","871","342.4051516666668","258.759541666667"
"25","67","873","319.46308333333354","258.759541666667"
"26","67","886","355.74463000000003","281.18617666666717"
"27","67","932","340.84329666666684","277.3575833333339"
"28","67","932","342.36729166666686","276.2209583333335"
"29","67","932","342.36729166666686","284.7076250000002"
"30","67","933","343.891005","285.8547500000005"
"31","67","933","343.891005","292.1624166666671"
"32","67","934","355.6414583333335","296.44845833333346"
"33","67","934","340.3057643482376","299.2347402633648"
"34","67","935","333.958005","293.2982500000005"
"35","67","935","334.43292236681873","296.7678820637109"
"36","67","936","305.25708333333336","261.03837500000054"
"37","67","936","310.35979166666675","267.00929166666685"
"38","67","937","322.73729166666686","267.00929166666685"
"39","67","938","334.6753300000002","268.27925000000033"
"40","67","938","335.11479166666686","267.00929166666685"
"41","67","890","320.90604666666684","277.00251333333387"
"42","67","901","340.84329666666684","283.5211200000005"
"43","67","909","352.53475000000003","258.7595416666672"
"44","67","939","347.49229166666686","267.00929166666685"
"45","67","940","359.86979166666686","267.00929166666685"
"46","67","942","357.01479166666684","277.5834583333335"
