OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"1084","5","149",356.0336124914515,260.19514619274577,19/07/18 17:00:00
"1084","5","149",355.89312220612425,260.0658050615691,19/07/18 17:00:00
"1084","5","149",355.89312220612425,260.0658050615691,19/07/18 17:00:00
"1084","5","149",355.75132503613963,259.93526075866066,19/07/18 17:00:00
"1084","5","149",355.35978843037657,259.57479606625515,19/07/18 17:00:00
"1084","5","149",355.23267649147317,259.45777159068,19/07/18 17:00:00
"1084","5","149",355.09507635851855,259.33109125257016,19/07/18 17:00:00
"1084","5","149",354.9690669759405,259.215081835666,19/07/18 17:00:00
"1084","5","149",354.9690669759405,259.215081835666,19/07/18 17:00:01
"1084","5","132",355.03219156571953,259.17669553736755,19/07/18 17:00:01
"1084","5","132",355.2945260930823,259.21314728908425,19/07/18 17:00:01
"1084","5","132",355.5132743127537,259.2435426620155,19/07/18 17:00:01
"1084","5","132",355.91616612740995,259.2995250465845,19/07/18 17:00:01
"1084","5","132",356.12459043694446,259.32848589767514,19/07/18 17:00:01
"1084","5","132",356.31495138863147,259.3549368197753,19/07/18 17:00:01
"1084","5","132",356.52639473518934,259.38431717030846,19/07/18 17:00:01
"1084","5","132",356.7088413446901,259.4096683834253,19/07/18 17:00:01
"1084","5","132",357.0047384582506,259.45078370372124,19/07/18 17:00:01
"1084","5","132",357.0047384582506,259.45078370372124,19/07/18 17:00:02
"1084","5","132",357.4663139730418,259.51492027099977,19/07/18 17:00:02
"1084","5","132",357.4663139730418,259.51492027099977,19/07/18 17:00:02
"1084","5","132",357.91978422036345,259.5779305999582,19/07/18 17:00:02
"1084","5","132",357.91978422036345,259.5779305999582,19/07/18 17:00:02
"1084","5","132",358.3162375006669,259.633018341119,19/07/18 17:00:02
"1084","5","132",358.6049597584446,259.67313670510794,19/07/18 17:00:02
"1084","5","132",358.8605625174027,259.7086530681323,19/07/18 17:00:02
"1084","5","132",359.1567643924501,259.7498107354657,19/07/18 17:00:02
"1084","5","132",359.1567643924501,259.7498107354657,19/07/18 17:00:02
"1084","5","132",359.3405701427788,259.8074454145093,19/07/18 17:00:03
"1084","5","132",359.5715473747357,259.8074454145093,19/07/18 17:00:03
"1084","5","132",359.83954705347844,259.84468434698186,19/07/18 17:00:03
"1084","5","132",360.32112177361194,259.91159983198423,19/07/18 17:00:03
"1084","5","132",360.32112177361194,259.9462538711878,19/07/18 17:00:03
"1084","5","132",360.57051859454754,259.9462538711878,19/07/18 17:00:03
"1084","5","132",360.7224916009838,259.9673707342784,19/07/18 17:00:03
"1084","5","132",361.1716265629181,260.0297786692319,19/07/18 17:00:03
"1084","5","132",361.1716265629181,260.0297786692319,19/07/18 17:00:03
"1084","5","132",361.340203275069,260.0532026405952,19/07/18 17:00:03
"1084","5","132",361.52602388719356,260.0790226761243,19/07/18 17:00:04
"1084","5","132",361.8004064492696,260.1171485192176,19/07/18 17:00:04
"1084","5","132",362.2378007546194,260.17792507341807,19/07/18 17:00:04
"1084","5","132",362.2378007546194,260.17792507341807,19/07/18 17:00:04
"1084","5","132",362.4621086160419,260.20909296639377,19/07/18 17:00:04
"1084","5","132",362.7085921345777,260.2433421981295,19/07/18 17:00:04
"1084","5","132",363.1403042913138,260.3033292097845,19/07/18 17:00:04
"1084","5","132",363.1403042913138,260.3033292097845,19/07/18 17:00:04
"1084","5","132",363.64411914514596,260.3733349926592,19/07/18 17:00:04
"1084","5","132",363.85499564438487,260.4026365789598,19/07/18 17:00:04
