"floorId","partitionId","axis","ordinat","timestamp"
"7","176","314.1220040468378","241.8423608835527",19/05/06 13:33:15
"7","176","314.1722614242925","241.99936102747156",19/05/06 13:33:15
"7","176","314.2520207855172","242.2485230774101",19/05/06 13:33:15
"7","176","314.2520207855172","242.2485230774101",19/05/06 13:33:15
"7","176","314.3378629424132","242.51668730860433",19/05/06 13:33:15
"7","176","314.41040431548606","242.7433009241431",19/05/06 13:33:15
"7","176","314.4926352140195","243.00018386468176",19/05/06 13:33:15
"7","176","314.5602376184937","243.21136852590442",19/05/06 13:33:15
"7","94","314.6702600024039","243.47433396632317",19/05/06 13:33:15
"7","94","314.86311198395475","243.61214861218687",19/05/06 13:33:15
"7","94","314.9865742206415","243.7003764037278",19/05/06 13:33:16
"7","94","315.13051796332564","243.80324055769077",19/05/06 13:33:16
"7","94","315.3116561571759","243.93268437173464",19/05/06 13:33:16
"7","94","315.5323111887337","244.09036745483098",19/05/06 13:33:16
"7","94","315.66705194609904","244.18665503046483",19/05/06 13:33:16
"7","94","315.8983093802945","244.35191473451712",19/05/06 13:33:16
"7","94","316.0569170721494","244.46525794576368",19/05/06 13:33:16
"7","94","316.2582308979134","244.60911954045417",19/05/06 13:33:16
"7","94","316.4695460759077","244.76012823731443",19/05/06 13:33:16
"7","94","316.6458855990301","244.88614285606738",19/05/06 13:33:17
"7","94","316.7760321709989","244.97914736440592",19/05/06 13:33:17
"7","94","316.9466721315322","245.10108899830553",19/05/06 13:33:17
"7","94","317.07559203628716","245.19321691358908",19/05/06 13:33:17
"7","94","317.29442647195305","245.34959897412872",19/05/06 13:33:17
"7","94","317.42465728706975","245.4426636837652",19/05/06 13:33:17
"7","94","317.63270042792226","245.59133413843406",19/05/06 13:33:17
"7","94","317.79950817668373","245.71053722174187",19/05/06 13:33:17
"7","94","318.04065483313786","245.8828638983629",19/05/06 13:33:17
"7","94","318.2424741047003","246.0270866914873",19/05/06 13:33:17
"7","94","318.4601045282328","246.18260834860024",19/05/06 13:33:18
"7","94","318.67866901242013","246.33879749814608",19/05/06 13:33:18
"7","94","318.81729132973186","246.43785888924762",19/05/06 13:33:18
"7","94","318.98554517120965","246.55809537005533",19/05/06 13:33:18
"7","94","319.1342469467009","246.66435967889896",19/05/06 13:33:18
"7","94","319.26998041474116","246.76135665906682",19/05/06 13:33:18
"7","94","319.44263711308867","246.88473948120537",19/05/06 13:33:18
"7","94","319.66362142126223","247.0426578698445",19/05/06 13:33:18
"7","94","319.8642133973335","247.18600362093844",19/05/06 13:33:18
"7","94","320.0018462933743","247.2843579581587",19/05/06 13:33:18
"7","94","320.234498262169","247.45061421558003",19/05/06 13:33:19
"7","94","320.427126804344","247.58826918863042",19/05/06 13:33:19
"7","94","320.59538337409623","247.7085076191001",19/05/06 13:33:19
"7","94","320.8279582424387","247.87470877949085",19/05/06 13:33:19
"7","94","320.9765901555837","247.98092316375283",19/05/06 13:33:19
"7","94","321.15480512528535","248.1082780021088",19/05/06 13:33:19
"7","94","321.36700777662264","248.25992089947601",19/05/06 13:33:19
"7","94","321.498557940686","248.3539284337928",19/05/06 13:33:19
"7","94","321.68813806027435","248.48940496265064",19/05/06 13:33:19
"7","94","321.83425798935747","248.59382424897726",19/05/06 13:33:19
"7","94","321.9784837548776","248.69688994029002",19/05/06 13:33:20
"7","94","321.9784837548776","248.69688994029002",19/05/06 13:33:20
"7","94","322.1573615669175","248.82471845478548",19/05/06 13:33:20
"7","94","322.3794436682098","248.98342134130053",19/05/06 13:33:20
"7","94","322.52464673380297","249.08718542452186",19/05/06 13:33:20
"7","94","322.7450840684202","249.24471293842714",19/05/06 13:33:20
"7","94","322.9505926112313","249.3915721349037",19/05/06 13:33:20
"7","94","323.1901628312367","249.56277226862295",19/05/06 13:33:20
"7","94","323.3639417654772","249.68695705577593",19/05/06 13:33:20
"7","94","323.53141039397957","249.80663241272447",19/05/06 13:33:20
"7","94","323.6624107559084","249.90024705096698",19/05/06 13:33:21
"7","94","323.89465881505237","250.0662146690649",19/05/06 13:33:21
"7","94","324.1045408070251","250.21619919172463",19/05/06 13:33:21
"7","94","324.29430586957443","250.3518078833348",19/05/06 13:33:21
"7","94","324.52920133960555","250.5196673772171",19/05/06 13:33:21
"7","94","324.71084521345546","250.64947255705826",19/05/06 13:33:21
"7","94","324.88356806812175","250.77290265540094",19/05/06 13:33:21
