OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"153","4","140",330.64385401970617,260.076914818793,19/07/18 17:00:00
"153","4","140",330.506180663187,260.2256793111179,19/07/18 17:00:00
"153","4","140",330.329890603905,260.41617151552174,19/07/18 17:00:00
"153","4","131",330.2130521685611,260.588410000001,19/07/18 17:00:00
"153","4","131",330.36461047470533,260.588410000001,19/07/18 17:00:00
"153","4","131",330.6137965622419,260.588410000001,19/07/18 17:00:00
"153","4","131",330.6137965622419,260.588410000001,19/07/18 17:00:00
"153","4","131",331.0861091606128,260.588410000001,19/07/18 17:00:00
"153","4","131",331.37843765047705,260.588410000001,19/07/18 17:00:00
"153","4","131",331.5987638415327,260.588410000001,19/07/18 17:00:00
"153","4","131",331.793105973438,260.588410000001,19/07/18 17:00:01
"153","4","131",332.04485889812065,260.588410000001,19/07/18 17:00:01
"153","4","131",332.2623362021617,260.588410000001,19/07/18 17:00:01
"153","4","131",332.42671957343333,260.588410000001,19/07/18 17:00:01
"153","4","131",332.66924091907856,260.588410000001,19/07/18 17:00:01
"153","4","131",332.94918764383505,260.588410000001,19/07/18 17:00:01
"153","4","131",332.94918764383505,260.588410000001,19/07/18 17:00:01
"153","4","131",333.416647869361,260.588410000001,19/07/18 17:00:01
"153","4","131",333.6982724636522,260.588410000001,19/07/18 17:00:01
"153","4","131",333.6982724636522,260.588410000001,19/07/18 17:00:01
"153","4","131",333.6982724636522,260.588410000001,19/07/18 17:00:02
"153","4","131",334.192340411347,260.588410000001,19/07/18 17:00:02
"153","4","131",334.4891052890042,260.588410000001,19/07/18 17:00:02
"153","4","131",334.67026631978365,260.588410000001,19/07/18 17:00:02
"153","4","131",334.9325837990665,260.588410000001,19/07/18 17:00:02
"153","4","131",335.0854945432315,260.588410000001,19/07/18 17:00:02
"153","4","131",335.28727479928693,260.588410000001,19/07/18 17:00:02
"153","4","131",335.28727479928693,260.588410000001,19/07/18 17:00:02
"153","4","131",335.28727479928693,260.588410000001,19/07/18 17:00:02
"153","4","131",335.51884011824797,260.588410000001,19/07/18 17:00:02
"153","4","131",335.7054446455942,260.588410000001,19/07/18 17:00:03
"153","4","131",335.7054446455942,260.588410000001,19/07/18 17:00:03
"153","4","131",336.10751862768706,260.588410000001,19/07/18 17:00:03
"153","4","131",336.10751862768706,260.588410000001,19/07/18 17:00:03
"153","4","131",336.4704991689451,260.588410000001,19/07/18 17:00:03
"153","4","131",336.6797230916581,260.588410000001,19/07/18 17:00:03
"153","4","131",336.8849043679668,260.588410000001,19/07/18 17:00:03
"153","4","131",337.1357404489879,260.588410000001,19/07/18 17:00:03
"153","4","131",337.1357404489879,260.588410000001,19/07/18 17:00:03
"153","4","131",337.55889053557837,260.588410000001,19/07/18 17:00:03
"153","4","131",337.55889053557837,260.588410000001,19/07/18 17:00:04
"153","4","131",338.04754756103085,260.588410000001,19/07/18 17:00:04
"153","4","131",338.3314049443541,260.588410000001,19/07/18 17:00:04
"153","4","131",338.3314049443541,260.588410000001,19/07/18 17:00:04
"153","4","131",338.7158847097534,260.588410000001,19/07/18 17:00:04
"153","4","131",338.7158847097534,260.588410000001,19/07/18 17:00:04
"153","4","131",339.1624634335109,260.588410000001,19/07/18 17:00:04
"153","4","131",339.1624634335109,260.588410000001,19/07/18 17:00:04
"153","4","131",339.61363753509465,260.588410000001,19/07/18 17:00:04
"153","4","131",339.61363753509465,260.588410000001,19/07/18 17:00:04
"153","4","131",339.8183259092795,260.588410000001,19/07/18 17:00:05
"153","4","131",340.0800842588352,260.588410000001,19/07/18 17:00:05
"153","4","131",340.2542439400705,260.588410000001,19/07/18 17:00:05
"153","4","131",340.44814427120565,260.588410000001,19/07/18 17:00:05
"153","4","131",340.6000218209202,260.588410000001,19/07/18 17:00:05
