OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"402","2","56",379.47656891020006,262.3364096984566,19/07/18 17:00:00
"402","2","56",379.6519518425278,262.52972426053515,19/07/18 17:00:00
"402","2","56",379.7761862557008,262.66666073923847,19/07/18 17:00:00
"402","2","56",379.97655676942964,262.88751768125013,19/07/18 17:00:00
"402","2","56",379.97655676942964,262.88751768125013,19/07/18 17:00:00
"402","2","56",380.32406045461187,263.27055109179975,19/07/18 17:00:00
"402","2","56",380.4260409984821,263.3829584048555,19/07/18 17:00:00
"402","2","56",380.4260409984821,263.3829584048555,19/07/18 17:00:00
"402","2","56",380.5704642854931,263.54214792296835,19/07/18 17:00:00
"402","2","56",380.7583310547835,263.7492227035783,19/07/18 17:00:00
"402","2","56",381.0602993834631,264.0820650984768,19/07/18 17:00:01
"402","2","56",381.23938361257837,264.27945938803003,19/07/18 17:00:01
"402","2","56",381.3534944206936,264.4052371966597,19/07/18 17:00:01
"402","2","56",381.3534944206936,264.4052371966597,19/07/18 17:00:01
"402","2","56",381.5977611439248,264.6744784164584,19/07/18 17:00:01
"402","2","56",381.5977611439248,264.6744784164584,19/07/18 17:00:01
"402","1","59",381.7375628851916,264.81953875931066,19/07/18 17:00:01
"402","1","59",381.6280021443432,264.6882337229598,19/07/18 17:00:01
"402","1","59",381.48805356284214,264.52050983355423,19/07/18 17:00:01
"402","1","59",381.34958928302433,264.35456483214233,19/07/18 17:00:02
"402","1","59",381.24435328463653,264.2284428610172,19/07/18 17:00:02
"402","1","59",381.11621127685305,264.074868771797,19/07/18 17:00:02
"402","1","59",380.9672356789448,263.89632629255436,19/07/18 17:00:02
"402","1","59",380.9672356789448,263.89632629255436,19/07/18 17:00:02
"402","1","59",380.86195328919695,263.7701487228711,19/07/18 17:00:02
"402","1","59",380.6937811178378,263.56859976562123,19/07/18 17:00:02
"402","1","59",380.53445146086847,263.37764827845416,19/07/18 17:00:02
"402","1","59",380.53445146086847,263.37764827845416,19/07/18 17:00:02
"402","1","59",380.3845861122688,263.1980394615254,19/07/18 17:00:02
"402","1","59",380.143922701221,262.90961207694176,19/07/18 17:00:03
"402","1","59",380.0367949831541,262.78122294041316,19/07/18 17:00:03
"402","1","59",379.8846168203351,262.5988422897711,19/07/18 17:00:03
"402","1","59",379.7336793727541,262.41794859657534,19/07/18 17:00:03
"402","1","59",379.7336793727541,262.41794859657534,19/07/18 17:00:03
"402","1","59",379.48864187419434,262.12427900830335,19/07/18 17:00:03
"402","1","59",379.48864187419434,262.12427900830335,19/07/18 17:00:03
"402","1","59",379.2467657929324,261.8343982773356,19/07/18 17:00:03
"402","1","59",379.06645817314353,261.61830537409867,19/07/18 17:00:03
"402","1","59",378.95659239794134,261.4866347638515,19/07/18 17:00:03
"402","1","59",378.95659239794134,261.4866347638515,19/07/18 17:00:04
"402","1","59",378.64237099581715,261.11005048458645,19/07/18 17:00:04
"402","1","58",378.52809748213207,261.0164259940408,19/07/18 17:00:04
"402","1","58",378.52809748213207,261.0164259940408,19/07/18 17:00:04
"402","1","58",378.16090723839625,261.00652092913197,19/07/18 17:00:04
"402","1","58",377.98630668048213,261.0018110276878,19/07/18 17:00:04
"402","1","58",377.98630668048213,261.0018110276878,19/07/18 17:00:04
"402","1","58",377.8118224334564,260.9971042637641,19/07/18 17:00:04
"402","1","58",377.53886564797637,260.98974117412973,19/07/18 17:00:04
"402","1","58",377.32495924504417,260.98397098594637,19/07/18 17:00:04
"402","1","58",377.073439827575,260.9771861756243,19/07/18 17:00:05
"402","1","58",376.76056084353627,260.9687461729325,19/07/18 17:00:05
"402","1","58",376.76056084353627,260.9687461729325,19/07/18 17:00:05
"402","1","58",376.26732751071296,260.9554410585942,19/07/18 17:00:05
"402","1","58",375.9849583259644,260.947824066719,19/07/18 17:00:05
"402","1","58",375.68922558289734,260.9398465889245,19/07/18 17:00:05
"402","1","58",375.68922558289734,260.9398465889245,19/07/18 17:00:05
"402","1","58",375.17790425326643,260.9260535455481,19/07/18 17:00:05
"402","1","58",374.8885035724061,260.9182468769955,19/07/18 17:00:05
"402","1","58",374.6772328351855,260.91254778667053,19/07/18 17:00:05
"402","1","58",374.43962800494387,260.90613832643476,19/07/18 17:00:06
"402","1","58",374.1887436265255,260.899370646478,19/07/18 17:00:06
"402","1","58",374.0030812175119,260.8943623483443,19/07/18 17:00:06
"402","1","58",373.8502634781367,260.8902400448421,19/07/18 17:00:06
"402","1","58",373.62357991557076,260.8841251890166,19/07/18 17:00:06
"402","1","58",373.4556315216401,260.8795947316539,19/07/18 17:00:06
"402","1","58",373.21919708056373,260.87321684301037,19/07/18 17:00:06
"402","1","58",373.00318928107936,260.8673899690364,19/07/18 17:00:06
"402","1","58",372.71276645877424,260.8595557279175,19/07/18 17:00:06
"402","1","58",372.71276645877424,260.8543410952209,19/07/18 17:00:06
"402","1","58",372.33509547627233,260.84936794199535,19/07/18 17:00:07
"402","1","58",372.33509547627233,260.84936794199535,19/07/18 17:00:07
"402","1","58",371.9966760076814,260.8402389772148,19/07/18 17:00:07
"402","1","58",371.9966760076814,260.8402389772148,19/07/18 17:00:07
"402","1","58",371.5052230767097,260.8269818897405,19/07/18 17:00:07
"402","1","58",371.28365518459674,260.8210050306313,19/07/18 17:00:07
"402","1","58",370.99730847762413,260.81328074392326,19/07/18 17:00:07
"402","1","58",370.70828142418867,260.80548415408043,19/07/18 17:00:07
"402","1","58",370.4184147157142,260.7976649142958,19/07/18 17:00:07
"402","1","58",370.23371118714556,260.79268248224435,19/07/18 17:00:07
"402","1","58",370.0376568730321,260.7873938594117,19/07/18 17:00:08
"402","1","58",369.74669875930266,260.779545178649,19/07/18 17:00:08
"402","1","58",369.4552235870266,260.7716825500799,19/07/18 17:00:08
"402","1","58",369.2461533385527,260.7660428185866,19/07/18 17:00:08
"402","1","58",369.09179750103374,260.76187902443417,19/07/18 17:00:08
"402","1","58",368.85315431936766,260.7554415543631,19/07/18 17:00:08
"402","1","58",368.65729868362206,260.75015829093786,19/07/18 17:00:08
"402","1","58",368.65729868362206,260.75015829093786,19/07/18 17:00:08
"402","1","58",368.43348282356675,260.7441207922317,19/07/18 17:00:08
"402","1","58",368.2299082496673,260.7386293081777,19/07/18 17:00:08
"402","1","58",367.701147213886,260.7243658235944,19/07/18 17:00:09
"402","1","58",367.44213263721184,260.7173788291465,19/07/18 17:00:09
"402","1","58",367.25262921359854,260.71226691851336,19/07/18 17:00:09
"402","1","58",367.25262921359854,260.70587079455345,19/07/18 17:00:09
"402","1","58",367.0155187718788,260.70587079455345,19/07/18 17:00:09
"402","1","58",366.43758522545676,260.69028086702144,19/07/18 17:00:09
"402","1","58",366.43758522545676,260.69028086702144,19/07/18 17:00:09
"402","1","58",366.0168390363582,260.67893111472205,19/07/18 17:00:09
"402","1","58",366.0168390363582,260.6736147093212,19/07/18 17:00:09
"402","1","58",365.5316446053641,260.6658428521269,19/07/18 17:00:09
"402","1","58",365.5316446053641,260.6658428521269,19/07/18 17:00:10
"402","1","58",365.0167092189422,260.6519523185047,19/07/18 17:00:10
"402","1","58",365.0167092189422,260.6519523185047,19/07/18 17:00:10
"402","1","58",364.67462564371766,260.64272451336916,19/07/18 17:00:10
"402","1","58",364.40651779516514,260.63549222523574,19/07/18 17:00:10
