deviceId	floorId	partitionId	location_x	location_y
"2","49","335","319.46308333333354","258.759541666667"
"3","49","335","320.84741058413636","265.13903857268275"
"4","49","343","305.25708333333336","261.03837500000054"
"5","49","343","301.8326409323505","261.16305719953994"
"6","49","343","302.62914944475256","266.07902582946934"
"7","49","345","343.891005","292.1624166666671"
"8","49","345","344.72703752719633","289.2291777735196"
"9","49","345","348.1402831024753","289.96649082380503"
"10","49","345","347.14001898781265","293.0890085676097"
"11","49","347","330.2157500000002","258.759541666667"
"12","49","347","332.65194787639365","260.87959708701806"
"13","49","348","340.84329666666684","277.3575833333339"
"14","49","352","321.8352133333335","280.6480416666672"
"15","49","352","314.26890579863016","298.3558240598597"
"16","49","352","314.16892297412573","279.9222840619825"
"17","49","352","317.0742430664611","280.8751246027832"
"18","49","355","343.8910050000002","272.4231033333337"
"19","49","355","340.84329666666684","285.5861200000005"
"20","49","355","344.0123520566724","288.192440433507"
"21","49","364","325.7607043457367","281.618633651696"
"22","49","366","353.02713","268.48591666666704"
"23","49","369","322.0418800000002","282.71304166666704"
"24","49","369","327.4153967648167","285.97874375277144"
"25","49","372","361.99940410874393","269.65595328665296"
"26","49","372","359.35044832958124","278.7695259091886"
"27","49","372","361.8343774602641","277.92938318299724"
"28","49","374","371.03600831462506","279.23614950307586"
"29","49","374","370.7139427705592","281.0973311314393"
"30","49","374","375.64340357858526","277.8071586617742"
"31","49","374","367.54083706151744","273.7416907597934"
"32","49","376","378.16508333333354","261.59358333333387"
"33","49","376","379.02281592137473","262.8605051275401"
"34","49","376","378.77536770220894","261.0795842882924"
"35","49","377","322.97104666666684","268.27925000000033"
"36","49","377","334.6753300000002","268.27925000000033"
"37","49","377","340.56250217889703","266.75655993915507"
"38","49","379","325.9792133333335","274.95950000000033"
"39","49","379","327.1645074534694","272.46425274470766"
"40","49","379","326.31945556238657","270.9303377292821"
"41","49","381","355.74463000000003","283.25117666666716"
"42","49","381","350.03398018698067","287.11234605509594"
"43","49","385","333.958005","293.2982500000005"
"44","49","385","348.52475258555637","296.65752120191536"
"45","49","385","327.6469157059228","295.87022697203173"
"46","49","385","344.2236099397216","294.47961623298846"
"47","49","385","346.76751101270014","299.998362994157"
"48","49","385","337.5613112840606","298.8385241360459"
"49","49","393","320.90604666666684","277.00251333333387"
"50","49","393","321.2823580295785","274.57620906537187"
"51","49","393","321.01091299206973","274.99442092664844"
"52","49","393","312.02536485945967","269.3821455071651"
"53","49","393","317.2740307666685","276.0972697060795"
"54","49","394","352.46651603348266","278.5429544123147"
"55","49","397","347.691554465638","272.3548741684"
"56","49","397","346.3138172583628","275.7824641890504"
"57","49","397","347.5437567448615","274.45989782813183"
"58","49","398","358.2846299999999","282.84008000000034"
"59","49","398","355.74463000000003","281.18617666666717"
"60","49","398","358.2846299999999","276.1934133333337"
"61","49","398","357.65987142197866","282.187749184638"
"62","49","398","358.23941768636223","276.56523779791405"
"63","49","401","360.1754065751875","285.6729930861213"
"64","49","402","354.59975000000003","258.7595416666672"
"65","49","402","358.2319560481253","262.18621050711704"
"66","49","403","352.53475000000003","258.7595416666672"
"67","49","403","349.5379853946276","265.35161230784223"
"68","49","407","340.3401516666669","258.759541666667"
"69","49","410","317.39808333333355","258.759541666667"
"70","49","410","312.5972836034416","264.3395454767317"
"71","49","410","311.78991593063836","263.8657364661021"
"72","49","411","370.37791666666686","263.53233333333384"
"73","49","411","365.8181755195013","267.08918821884305"
"74","49","419","328.1507500000002","258.759541666667"
"75","49","419","328.98047808483335","261.9474227111836"
"76","49","420","340.7139036980841","289.8551423564619"
"77","49","420","337.39921665129805","293.0481271978535"
"78","49","421","342.2039626515407","262.571697223623"
"79","49","423","330.85331962682136","291.838554450361"
"80","49","423","331.9341066360985","287.0267977295362"
"81","49","424","335.8408549599329","282.2329161578483"
"82","49","424","332.34897001368347","280.5520101895883"
"83","49","424","332.9670519862301","281.3085624885948"
"84","49","426","343.8910050000002","269.4150833333337"
"85","49","332","364.80104617622436","296.2073291428193"
"86","49","332","370.9297429421804","297.1627046449189"
"87","49","332","369.519961423276","295.68850269423143"
"88","49","332","376.1202587186976","298.3893200386658"
"89","49","332","362.9145721867365","296.65363672763095"
"90","49","361","324.00332652766764","289.9232452980142"
"91","49","365","373.8822250000002","263.53233333333384"
"92","49","365","357.35590287668435","240.35349083685634"
"93","49","365","365.8627191883865","250.5951092572134"
"94","49","365","301.80113970829126","258.3402527745976"
"95","49","365","312.2061534761193","249.00401887243925"
"96","49","365","371.544475975498","252.48106269857757"
"97","49","399","332.8961633333335","272.3504850000005"
"98","49","399","332.9378300000002","274.7654850000005"
"99","49","399","333.7862168101179","271.274340330937"
"100","49","399","332.15905993646385","277.59168322689544"
"101","49","429","348.52377441730323","282.4301157146897"
"102","49","429","346.059044049657","278.762940552621"
"103","50","333","377.4755916027399","280.165282848967"
"104","50","333","383.521705568311","283.3469440475787"
"105","50","334","320.60962500000005","288.580291666667"
"106","50","334","323.6833036855028","287.3646875992476"
"107","50","336","314.23675000000003","242.29845833333366"
"108","50","337","336.2157916666667","289.6311250000005"
"109","50","337","339.8378311553728","288.7546098778097"
