"floorId","partitionId","axis","ordinat","timestamp"
"50","425","353.92535939996174","258.967580873877",19/05/21 13:33:15
"50","425","353.99694765053897","258.6979455168636",19/05/21 13:33:15
"50","425","354.0657182745438","258.4389226799308",19/05/21 13:33:15
"50","425","354.12353741658865","258.22114832615415",19/05/21 13:33:15
"50","425","354.17115736633014","258.0417889753392",19/05/21 13:33:15
"50","425","354.21761049247107","257.8668244364602",19/05/21 13:33:15
"50","425","354.21761049247107","257.8668244364602",19/05/21 13:33:15
"50","425","354.2862608008971","257.60825476514856",19/05/21 13:33:15
"50","425","354.35168967656705","257.36181853981833",19/05/21 13:33:15
"50","425","354.41160767486446","257.1361388964107",19/05/21 13:33:15
"50","425","354.4849470149518","256.85990810451233",19/05/21 13:33:16
