OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"1799","1","29",362.4027569811541,294.26730038818647,19/10/02 13:34:55
"1799","1","29",362.3617509664457,294.0937978086681,19/10/02 13:34:55
"1799","1","29",362.29902837373567,293.82840914052605,19/10/02 13:34:55
"1799","1","29",362.2622250822557,293.67268891138536,19/10/02 13:34:55
"1799","1","29",362.207292881733,293.44026255742017,19/10/02 13:34:55
"1799","1","29",362.1274656867926,293.23758333333376,19/10/02 13:34:55
"1799","1","29",361.974204650748,293.23758333333376,19/10/02 13:34:55
"1799","1","29",361.68599941288016,293.23758333333376,19/10/02 13:34:55
"1799","1","29",361.424300326502,293.23758333333376,19/10/02 13:34:55
"1799","1","86",361.4581659903481,293.1896526657969,19/10/02 13:34:55
"1799","1","86",361.67561010691685,293.122871905594,19/10/02 13:34:56
"1799","1","86",361.9526219219178,293.0377968992758,19/10/02 13:34:56
"1799","1","86",362.1164177855332,292.9874924235193,19/10/02 13:34:56
"1799","1","86",362.26654131609865,292.94138695212877,19/10/02 13:34:56
"1799","1","86",362.5444111827556,292.85604842365694,19/10/02 13:34:56
"1799","1","86",362.8050316026156,292.77600749158995,19/10/02 13:34:56
"1799","1","86",363.0439040206826,292.70264573813466,19/10/02 13:34:56
"1799","1","86",363.20321993782966,292.653717129592,19/10/02 13:34:56
"1799","1","86",363.4617531431835,292.57431721634686,19/10/02 13:34:56
"1799","1","86",363.64109912840746,292.5192370356476,19/10/02 13:34:56
"1799","1","86",363.82001887147715,292.46428776111196,19/10/02 13:34:57
"1799","1","86",364.07970250367015,292.3845345323571,19/10/02 13:34:57
"1799","1","86",364.30837781122693,292.31430448373936,19/10/02 13:34:57
"1799","1","86",364.58924569244584,292.2280452143678,19/10/02 13:34:57
"1799","1","86",364.76369579644785,292.17446864146916,19/10/02 13:34:57
"1799","1","86",365.02584656030564,292.09395771491734,19/10/02 13:34:57
"1799","1","86",365.2544461712949,292.02375091399375,19/10/02 13:34:57
"1799","1","86",365.4279799129095,291.970455771459,19/10/02 13:34:57
"1799","1","86",365.5811659013667,291.9234097675338,19/10/02 13:34:57
"1799","1","86",365.8556343398523,291.8391158750938,19/10/02 13:34:57
"1799","1","86",366.1395897785016,291.7519083646954,19/10/02 13:34:58
"1799","1","86",366.3902336263042,291.67493140638277,19/10/02 13:34:58
"1799","1","86",366.67183658167863,291.5884463833247,19/10/02 13:34:58
"1799","1","86",366.94292301500224,291.5051911617822,19/10/02 13:34:58
"1799","1","86",367.0994435977085,291.4571210476514,19/10/02 13:34:58
"1799","1","86",367.27423000042467,291.4034411917385,19/10/02 13:34:58
"1799","1","86",367.4227724197441,291.357821306312,19/10/02 13:34:58
"1799","1","86",367.60774657432984,291.30101261975824,19/10/02 13:34:58
"1799","1","86",367.8187738463548,291.23620258087675,19/10/02 13:34:58
"1799","1","86",368.07214131567036,291.1583891524034,19/10/02 13:34:58
"1799","1","86",368.35653863628903,291.07104593259004,19/10/02 13:34:59
"1799","1","86",368.5549690224345,291.01010461008724,19/10/02 13:34:59
"1799","1","86",368.8223681461418,290.927981823596,19/10/02 13:34:59
"1799","1","86",369.0310122385886,290.863903699408,19/10/02 13:34:59
"1799","1","86",369.18353078322485,290.8170626787514,19/10/02 13:34:59
"1799","1","86",369.3440754814971,290.7677566907746,19/10/02 13:34:59
"1799","1","86",369.6015844783533,290.68867132925504,19/10/02 13:34:59
