deviceId,x,y,rssi,timestamp
"20","338.53583583733615","271.1480449125745","-61","19/10/02 13:35:59"
"4","341.6023437548735","266.0601518937291","-61","19/10/02 13:35:59"
"14","340.27416870474167","246.18636210075823","-71","19/10/02 13:35:59"

"20","338.53583583733615","271.1480449125745","-63","19/10/02 13:36:00"
"4","341.6023437548735","266.0601518937291","-61","19/10/02 13:36:00"
"14","340.27416870474167","246.18636210075823","-70","19/10/02 13:36:00"

"20","338.53583583733615","271.1480449125745","-63","19/10/02 13:36:01"
"23","326.2418858581724","241.60669274034515","-71","19/10/02 13:36:01"
"4","341.6023437548735","266.0601518937291","-65","19/10/02 13:36:01"
"14","340.27416870474167","246.18636210075823","-68","19/10/02 13:36:01"
"8","319.91451901032787","246.96703177008376","-72","19/10/02 13:36:01"

"20","338.53583583733615","271.1480449125745","-67","19/10/02 13:36:02"
"23","326.2418858581724","241.60669274034515","-68","19/10/02 13:36:02"
"4","341.6023437548735","266.0601518937291","-68","19/10/02 13:36:02"
"14","340.27416870474167","246.18636210075823","-69","19/10/02 13:36:02"
"8","319.91451901032787","246.96703177008376","-68","19/10/02 13:36:02"

"20","338.53583583733615","271.1480449125745","-65","19/10/02 13:36:03"
"23","326.2418858581724","241.60669274034515","-69","19/10/02 13:36:03"
"4","341.6023437548735","266.0601518937291","-63","19/10/02 13:36:03"
"14","340.27416870474167","246.18636210075823","-66","19/10/02 13:36:03"
"8","319.91451901032787","246.96703177008376","-70","19/10/02 13:36:03"

"20","338.53583583733615","271.1480449125745","-64","19/10/02 13:36:04"
"23","326.2418858581724","241.60669274034515","-70","19/10/02 13:36:04"
"4","341.6023437548735","266.0601518937291","-63","19/10/02 13:36:04"
"14","340.27416870474167","246.18636210075823","-66","19/10/02 13:36:04"
"8","319.91451901032787","246.96703177008376","-70","19/10/02 13:36:04"

"20","338.53583583733615","271.1480449125745","-65","19/10/02 13:36:05"
"4","341.6023437548735","266.0601518937291","-60","19/10/02 13:36:05"
"14","340.27416870474167","246.18636210075823","-66","19/10/02 13:36:05"

"20","338.53583583733615","271.1480449125745","-63","19/10/02 13:36:06"
"4","341.6023437548735","266.0601518937291","-61","19/10/02 13:36:06"
"14","340.27416870474167","246.18636210075823","-65","19/10/02 13:36:06"

"20","338.53583583733615","271.1480449125745","-64","19/10/02 13:36:07"
"4","341.6023437548735","266.0601518937291","-59","19/10/02 13:36:07"
"14","340.27416870474167","246.18636210075823","-67","19/10/02 13:36:07"

"20","338.53583583733615","271.1480449125745","-64","19/10/02 13:36:08"
"4","341.6023437548735","266.0601518937291","-58","19/10/02 13:36:08"
"14","340.27416870474167","246.18636210075823","-68","19/10/02 13:36:08"

"20","338.53583583733615","271.1480449125745","-66","19/10/02 13:36:09"
"4","341.6023437548735","266.0601518937291","-59","19/10/02 13:36:09"
"14","340.27416870474167","246.18636210075823","-66","19/10/02 13:36:09"

"20","338.53583583733615","271.1480449125745","-66","19/10/02 13:36:10"
"11","364.68923587334785","253.9193781242816","-70","19/10/02 13:36:10"
"13","354.002268342766","242.17198496729267","-70","19/10/02 13:36:10"
"4","341.6023437548735","266.0601518937291","-60","19/10/02 13:36:10"
"14","340.27416870474167","246.18636210075823","-69","19/10/02 13:36:10"

"20","338.53583583733615","271.1480449125745","-68","19/10/02 13:36:11"
"11","364.68923587334785","253.9193781242816","-67","19/10/02 13:36:11"
"13","354.002268342766","242.17198496729267","-69","19/10/02 13:36:11"
"4","341.6023437548735","266.0601518937291","-63","19/10/02 13:36:11"
"14","340.27416870474167","246.18636210075823","-67","19/10/02 13:36:11"

"20","338.53583583733615","271.1480449125745","-70","19/10/02 13:36:12"
"12","367.64576924847364","250.25166439888784","-70","19/10/02 13:36:12"
"11","364.68923587334785","253.9193781242816","-66","19/10/02 13:36:12"
"13","354.002268342766","242.17198496729267","-70","19/10/02 13:36:12"
"4","341.6023437548735","266.0601518937291","-64","19/10/02 13:36:12"
"14","340.27416870474167","246.18636210075823","-70","19/10/02 13:36:12"

"20","338.53583583733615","271.1480449125745","-72","19/10/02 13:36:13"
"12","367.64576924847364","250.25166439888784","-69","19/10/02 13:36:13"
"11","364.68923587334785","253.9193781242816","-63","19/10/02 13:36:13"
"13","354.002268342766","242.17198496729267","-69","19/10/02 13:36:13"
"4","341.6023437548735","266.0601518937291","-69","19/10/02 13:36:13"

"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:36:14"
"12","367.64576924847364","250.25166439888784","-69","19/10/02 13:36:14"
"11","364.68923587334785","253.9193781242816","-63","19/10/02 13:36:14"
"13","354.002268342766","242.17198496729267","-70","19/10/02 13:36:14"
"4","341.6023437548735","266.0601518937291","-67","19/10/02 13:36:14"

"17","366.49506694893125","276.28779609305093","-70","19/10/02 13:36:15"
"12","367.64576924847364","250.25166439888784","-66","19/10/02 13:36:15"
"11","364.68923587334785","253.9193781242816","-60","19/10/02 13:36:15"
"13","354.002268342766","242.17198496729267","-71","19/10/02 13:36:15"
"4","341.6023437548735","266.0601518937291","-69","19/10/02 13:36:15"

"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:36:16"
"12","367.64576924847364","250.25166439888784","-65","19/10/02 13:36:16"
"11","364.68923587334785","253.9193781242816","-60","19/10/02 13:36:16"

"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:36:17"
"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:36:17"
"11","364.68923587334785","253.9193781242816","-59","19/10/02 13:36:17"

"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:36:18"
"12","367.64576924847364","250.25166439888784","-65","19/10/02 13:36:18"
"11","364.68923587334785","253.9193781242816","-61","19/10/02 13:36:18"

"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:36:19"
"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:36:19"
"7","380.190328325519","247.37470190230113","-70","19/10/02 13:36:19"
"11","364.68923587334785","253.9193781242816","-61","19/10/02 13:36:19"

"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:36:20"
"12","367.64576924847364","250.25166439888784","-62","19/10/02 13:36:20"
"7","380.190328325519","247.37470190230113","-68","19/10/02 13:36:20"
"11","364.68923587334785","253.9193781242816","-62","19/10/02 13:36:20"

"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:36:21"
"3","382.3672565760441","276.46025846686445","-71","19/10/02 13:36:21"
"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:36:21"
"7","380.190328325519","247.37470190230113","-67","19/10/02 13:36:21"
