deviceId,x,y,rssi,timestamp
"4","341.6023437548735","266.0601518937291","-72","19/10/02 13:38:26"
"14","340.27416870474167","246.18636210075823","-63","19/10/02 13:38:26"
"8","319.91451901032787","246.96703177008376","-62","19/10/02 13:38:26"
"23","326.2418858581724","241.60669274034515","-62","19/10/02 13:38:26"
"24","320.5778482598808","240.33366454038762","-66","19/10/02 13:38:26"

"14","340.27416870474167","246.18636210075823","-64","19/10/02 13:38:27"
"8","319.91451901032787","246.96703177008376","-61","19/10/02 13:38:27"
"23","326.2418858581724","241.60669274034515","-64","19/10/02 13:38:27"
"24","320.5778482598808","240.33366454038762","-68","19/10/02 13:38:27"

"14","340.27416870474167","246.18636210075823","-67","19/10/02 13:38:28"
"8","319.91451901032787","246.96703177008376","-59","19/10/02 13:38:28"
"23","326.2418858581724","241.60669274034515","-63","19/10/02 13:38:28"
"24","320.5778482598808","240.33366454038762","-68","19/10/02 13:38:28"

"14","340.27416870474167","246.18636210075823","-69","19/10/02 13:38:29"
"8","319.91451901032787","246.96703177008376","-56","19/10/02 13:38:29"
"23","326.2418858581724","241.60669274034515","-63","19/10/02 13:38:29"
"24","320.5778482598808","240.33366454038762","-66","19/10/02 13:38:29"

"8","319.91451901032787","246.96703177008376","-58","19/10/02 13:38:30"
"9","302.36747390400814","253.1897239065064","-69","19/10/02 13:38:30"
"23","326.2418858581724","241.60669274034515","-67","19/10/02 13:38:30"
"24","320.5778482598808","240.33366454038762","-67","19/10/02 13:38:30"

"8","319.91451901032787","246.96703177008376","-59","19/10/02 13:38:31"
"9","302.36747390400814","253.1897239065064","-70","19/10/02 13:38:31"
"23","326.2418858581724","241.60669274034515","-70","19/10/02 13:38:31"
"24","320.5778482598808","240.33366454038762","-68","19/10/02 13:38:31"

"8","319.91451901032787","246.96703177008376","-60","19/10/02 13:38:32"
"9","302.36747390400814","253.1897239065064","-67","19/10/02 13:38:32"
"23","326.2418858581724","241.60669274034515","-70","19/10/02 13:38:32"
"24","320.5778482598808","240.33366454038762","-69","19/10/02 13:38:32"
"19","308.43207912871367","272.82975297716246","-71","19/10/02 13:38:32"

"8","319.91451901032787","246.96703177008376","-64","19/10/02 13:38:33"
"9","302.36747390400814","253.1897239065064","-64","19/10/02 13:38:33"
"24","320.5778482598808","240.33366454038762","-69","19/10/02 13:38:33"
"19","308.43207912871367","272.82975297716246","-69","19/10/02 13:38:33"

"8","319.91451901032787","246.96703177008376","-66","19/10/02 13:38:34"
"9","302.36747390400814","253.1897239065064","-64","19/10/02 13:38:34"
"19","308.43207912871367","272.82975297716246","-69","19/10/02 13:38:34"

"8","319.91451901032787","246.96703177008376","-65","19/10/02 13:38:35"
"9","302.36747390400814","253.1897239065064","-62","19/10/02 13:38:35"
"19","308.43207912871367","272.82975297716246","-66","19/10/02 13:38:35"

"8","319.91451901032787","246.96703177008376","-70","19/10/02 13:38:36"
"9","302.36747390400814","253.1897239065064","-60","19/10/02 13:38:36"
"19","308.43207912871367","272.82975297716246","-65","19/10/02 13:38:36"

"8","319.91451901032787","246.96703177008376","-70","19/10/02 13:38:37"
"9","302.36747390400814","253.1897239065064","-60","19/10/02 13:38:37"
"19","308.43207912871367","272.82975297716246","-66","19/10/02 13:38:37"

"9","302.36747390400814","253.1897239065064","-60","19/10/02 13:38:38"
"19","308.43207912871367","272.82975297716246","-65","19/10/02 13:38:38"

"9","302.36747390400814","253.1897239065064","-63","19/10/02 13:38:39"
"19","308.43207912871367","272.82975297716246","-61","19/10/02 13:38:39"

