deviceId,x,y,rssi,timestamp
"2","372.79655017905367","282.97275357976235","-65","19/10/02 13:38:48"
"1","361.06271498827397","286.25164449743045","-66","19/10/02 13:38:48"
"10","356.41871439157825","284.09525840543296","-68","19/10/02 13:38:48"
"18","380.0517003290478","281.0516321750702","-72","19/10/02 13:38:48"
"21","379.9151746389967","293.03014887036994","-63","19/10/02 13:38:48"
"22","371.6680033678339","289.04499953659644","-63","19/10/02 13:38:48"

"2","372.79655017905367","282.97275357976235","-66","19/10/02 13:38:49"
"1","361.06271498827397","286.25164449743045","-68","19/10/02 13:38:49"
"10","356.41871439157825","284.09525840543296","-70","19/10/02 13:38:49"
"18","380.0517003290478","281.0516321750702","-67","19/10/02 13:38:49"
"21","379.9151746389967","293.03014887036994","-62","19/10/02 13:38:49"
"22","371.6680033678339","289.04499953659644","-61","19/10/02 13:38:49"

"2","372.79655017905367","282.97275357976235","-63","19/10/02 13:38:50"
"3","382.3672565760441","276.46025846686445","-70","19/10/02 13:38:50"
"1","361.06271498827397","286.25164449743045","-67","19/10/02 13:38:50"
"10","356.41871439157825","284.09525840543296","-71","19/10/02 13:38:50"
"18","380.0517003290478","281.0516321750702","-68","19/10/02 13:38:50"
"21","379.9151746389967","293.03014887036994","-58","19/10/02 13:38:50"
"22","371.6680033678339","289.04499953659644","-56","19/10/02 13:38:50"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:38:50"

"2","372.79655017905367","282.97275357976235","-61","19/10/02 13:38:51"
"3","382.3672565760441","276.46025846686445","-70","19/10/02 13:38:51"
"1","361.06271498827397","286.25164449743045","-62","19/10/02 13:38:51"
"10","356.41871439157825","284.09525840543296","-68","19/10/02 13:38:51"
"18","380.0517003290478","281.0516321750702","-69","19/10/02 13:38:51"
"21","379.9151746389967","293.03014887036994","-62","19/10/02 13:38:51"
"22","371.6680033678339","289.04499953659644","-57","19/10/02 13:38:51"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:38:51"

"2","372.79655017905367","282.97275357976235","-63","19/10/02 13:38:52"
"1","361.06271498827397","286.25164449743045","-63","19/10/02 13:38:52"
"10","356.41871439157825","284.09525840543296","-68","19/10/02 13:38:52"
"18","380.0517003290478","281.0516321750702","-69","19/10/02 13:38:52"
"21","379.9151746389967","293.03014887036994","-65","19/10/02 13:38:52"
"22","371.6680033678339","289.04499953659644","-55","19/10/02 13:38:52"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:38:52"

"2","372.79655017905367","282.97275357976235","-62","19/10/02 13:38:53"
"1","361.06271498827397","286.25164449743045","-57","19/10/02 13:38:53"
"10","356.41871439157825","284.09525840543296","-66","19/10/02 13:38:53"
"18","380.0517003290478","281.0516321750702","-71","19/10/02 13:38:53"
"21","379.9151746389967","293.03014887036994","-67","19/10/02 13:38:53"
"22","371.6680033678339","289.04499953659644","-57","19/10/02 13:38:53"
"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:38:53"

"2","372.79655017905367","282.97275357976235","-65","19/10/02 13:38:54"
"1","361.06271498827397","286.25164449743045","-55","19/10/02 13:38:54"
"10","356.41871439157825","284.09525840543296","-62","19/10/02 13:38:54"
"18","380.0517003290478","281.0516321750702","-72","19/10/02 13:38:54"
"21","379.9151746389967","293.03014887036994","-69","19/10/02 13:38:54"
"22","371.6680033678339","289.04499953659644","-62","19/10/02 13:38:54"
"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:38:54"

