deviceId,x,y,rssi,timestamp
"11","364.68923587334785","253.9193781242816","-70","19/10/02 13:38:53"
"10","356.41871439157825","284.09525840543296","-70","19/10/02 13:38:53"
"4","341.6023437548735","266.0601518937291","-64","19/10/02 13:38:53"
"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:38:53"
"20","338.53583583733615","271.1480449125745","-66","19/10/02 13:38:53"

"11","364.68923587334785","253.9193781242816","-66","19/10/02 13:38:54"
"4","341.6023437548735","266.0601518937291","-62","19/10/02 13:38:54"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:38:54"
"20","338.53583583733615","271.1480449125745","-69","19/10/02 13:38:54"

"11","364.68923587334785","253.9193781242816","-67","19/10/02 13:38:55"
"4","341.6023437548735","266.0601518937291","-65","19/10/02 13:38:55"
"17","366.49506694893125","276.28779609305093","-71","19/10/02 13:38:55"
"20","338.53583583733615","271.1480449125745","-70","19/10/02 13:38:55"

"12","367.64576924847364","250.25166439888784","-71","19/10/02 13:38:56"
"11","364.68923587334785","253.9193781242816","-66","19/10/02 13:38:56"
"4","341.6023437548735","266.0601518937291","-67","19/10/02 13:38:56"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:38:56"
"20","338.53583583733615","271.1480449125745","-69","19/10/02 13:38:56"

"12","367.64576924847364","250.25166439888784","-68","19/10/02 13:38:57"
"11","364.68923587334785","253.9193781242816","-65","19/10/02 13:38:57"
"4","341.6023437548735","266.0601518937291","-69","19/10/02 13:38:57"
"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:38:57"

"12","367.64576924847364","250.25166439888784","-68","19/10/02 13:38:58"
"11","364.68923587334785","253.9193781242816","-62","19/10/02 13:38:58"
"4","341.6023437548735","266.0601518937291","-68","19/10/02 13:38:58"
"17","366.49506694893125","276.28779609305093","-66","19/10/02 13:38:58"

"12","367.64576924847364","250.25166439888784","-67","19/10/02 13:38:59"
"11","364.68923587334785","253.9193781242816","-61","19/10/02 13:38:59"
"17","366.49506694893125","276.28779609305093","-65","19/10/02 13:38:59"

"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:39:00"
"11","364.68923587334785","253.9193781242816","-62","19/10/02 13:39:00"
"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:39:00"

"12","367.64576924847364","250.25166439888784","-65","19/10/02 13:39:01"
"11","364.68923587334785","253.9193781242816","-61","19/10/02 13:39:01"
"17","366.49506694893125","276.28779609305093","-66","19/10/02 13:39:01"

"3","382.3672565760441","276.46025846686445","-70","19/10/02 13:39:02"
"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:39:02"
"7","380.190328325519","247.37470190230113","-69","19/10/02 13:39:02"
"11","364.68923587334785","253.9193781242816","-59","19/10/02 13:39:02"
"17","366.49506694893125","276.28779609305093","-67","19/10/02 13:39:02"

"3","382.3672565760441","276.46025846686445","-70","19/10/02 13:39:03"
"12","367.64576924847364","250.25166439888784","-64","19/10/02 13:39:03"
"7","380.190328325519","247.37470190230113","-69","19/10/02 13:39:03"
"11","364.68923587334785","253.9193781242816","-64","19/10/02 13:39:03"
"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:39:03"

"3","382.3672565760441","276.46025846686445","-69","19/10/02 13:39:04"
"12","367.64576924847364","250.25166439888784","-66","19/10/02 13:39:04"
"7","380.190328325519","247.37470190230113","-67","19/10/02 13:39:04"
"11","364.68923587334785","253.9193781242816","-63","19/10/02 13:39:04"
"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:39:04"

"3","382.3672565760441","276.46025846686445","-69","19/10/02 13:39:05"
"12","367.64576924847364","250.25166439888784","-67","19/10/02 13:39:05"
"7","380.190328325519","247.37470190230113","-66","19/10/02 13:39:05"
"11","364.68923587334785","253.9193781242816","-64","19/10/02 13:39:05"
"17","366.49506694893125","276.28779609305093","-69","19/10/02 13:39:05"

"3","382.3672565760441","276.46025846686445","-66","19/10/02 13:39:06"
"12","367.64576924847364","250.25166439888784","-68","19/10/02 13:39:06"
"7","380.190328325519","247.37470190230113","-66","19/10/02 13:39:06"
"11","364.68923587334785","253.9193781242816","-66","19/10/02 13:39:06"
"17","366.49506694893125","276.28779609305093","-68","19/10/02 13:39:06"

"3","382.3672565760441","276.46025846686445","-67","19/10/02 13:39:07"
"12","367.64576924847364","250.25166439888784","-69","19/10/02 13:39:07"
"7","380.190328325519","247.37470190230113","-68","19/10/02 13:39:07"
"11","364.68923587334785","253.9193781242816","-67","19/10/02 13:39:07"
"18","380.0517003290478","281.0516321750702","-69","19/10/02 13:39:07"
"17","366.49506694893125","276.28779609305093","-72","19/10/02 13:39:07"

"3","382.3672565760441","276.46025846686445","-65","19/10/02 13:39:08"
"12","367.64576924847364","250.25166439888784","-69","19/10/02 13:39:08"
"7","380.190328325519","247.37470190230113","-69","19/10/02 13:39:08"
"11","364.68923587334785","253.9193781242816","-70","19/10/02 13:39:08"
"18","380.0517003290478","281.0516321750702","-70","19/10/02 13:39:08"
"17","366.49506694893125","276.28779609305093","-71","19/10/02 13:39:08"

"18","380.0517003290478","281.0516321750702","-66","19/10/02 13:39:09"
"17","366.49506694893125","276.28779609305093","-70","19/10/02 13:39:09"
"3","382.3672565760441","276.46025846686445","-65","19/10/02 13:39:09"
"7","380.190328325519","247.37470190230113","-69","19/10/02 13:39:09"

