"floor","room","axis","ordinat","timestamp"
"Level 1","102",348.83626113057466,297.71592668800304,19/05/21 13:33:15
"Level 1","102",349.00240086723625,297.5408677084311,19/05/21 13:33:15
"Level 1","102",349.17447105670556,297.3595598985806,19/05/21 13:33:15
"Level 1","102",349.3482094673767,297.1764943087603,19/05/21 13:33:15
"Level 1","102",349.52598684844384,296.98917291566113,19/05/21 13:33:15
"Level 1","102",349.6321341680467,296.87732705730497,19/05/21 13:33:15
"Level 1","102",349.7840251108527,296.7172818207581,19/05/21 13:33:15
"Level 1","102",349.95097479487106,296.54136941165376,19/05/21 13:33:15
"Level 1","102",350.15549558187286,296.32586888785846,19/05/21 13:33:15
"Level 1","102",350.15549558187286,296.32586888785846,19/05/21 13:33:15
"Level 1","102",350.320397098817,296.1521146020616,19/05/21 13:33:16
"Level 1","102",350.4844943326427,295.9792077774732,19/05/21 13:33:16
"Level 1","102",350.4844943326427,295.9792077774732,19/05/21 13:33:16
"Level 1","102",350.67013948847773,295.78359622664266,19/05/21 13:33:16
"Level 1","102",350.79768109440556,295.64920752568923,19/05/21 13:33:16
"Level 1","102",350.94659881316835,295.4922951312758,19/05/21 13:33:16
"Level 1","102",351.14796933428676,295.28011399597847,19/05/21 13:33:16
"Level 1","102",351.3137082736989,295.1054773305314,19/05/21 13:33:16
"Level 1","102",351.5153963246593,294.892961618743,19/05/21 13:33:16
"Level 1","102",351.6749793484485,294.72481135040323,19/05/21 13:33:16
"Level 1","102",351.84827882952624,294.5422082541939,19/05/21 13:33:17
"Level 1","102",352.0427855181564,294.3372594375188,19/05/21 13:33:17
"Level 1","102",352.2107336548233,294.1602949736482,19/05/21 13:33:17
"Level 1","102",352.40331376877754,293.95737616017163,19/05/21 13:33:17
"Level 1","102",352.55528937666736,293.7972417132801,19/05/21 13:33:17
"Level 1","102",352.55528937666736,293.7972417132801,19/05/21 13:33:17
"Level 1","102",352.73808124876393,293.6046366252604,19/05/21 13:33:17
"Level 1","102",352.9200268154307,293.41292327673625,19/05/21 13:33:17
"Level 1","141",353.0689852460115,293.22923065574366,19/05/21 13:33:17
"Level 1","141",352.93081471406276,293.1630857168393,19/05/21 13:33:17
"Level 1","141",352.70834502735954,293.05658512204883,19/05/21 13:33:18
"Level 1","141",352.46790899551206,292.94148368607216,19/05/21 13:33:18
"Level 1","141",352.2221387671463,292.8238286657832,19/05/21 13:33:18
