"floor","room","axis","ordinat","timestamp"
"Level 1","119",347.58289897483655,265.84192740265155,19/05/21 13:33:15
"Level 1","119",347.50397682740936,265.71435325914024,19/05/21 13:33:15
"Level 1","119",347.4184734001396,265.57614076927763,19/05/21 13:33:15
"Level 1","119",347.328382220347,265.4305123813709,19/05/21 13:33:15
"Level 1","119",347.1794022151617,265.1896928246126,19/05/21 13:33:15
"Level 1","119",347.0411602573473,264.96623084416206,19/05/21 13:33:15
"Level 1","119",346.9280361847454,264.78337080875804,19/05/21 13:33:15
"Level 1","119",346.819921876966,264.6086088355236,19/05/21 13:33:15
"Level 1","119",346.733928746137,264.469604761623,19/05/21 13:33:15
"Level 1","119",346.64874694450356,264.33191216530633,19/05/21 13:33:15
"Level 1","119",346.56500721703253,264.19655061777826,19/05/21 13:33:16
"Level 1","119",346.475196936891,264.05137629167245,19/05/21 13:33:16
"Level 1","121",346.3758581271593,263.89496370908665,19/05/21 13:33:16
"Level 1","121",346.22422442481206,263.8632158988282,19/05/21 13:33:16
"Level 1","121",346.0739204070416,263.831746486927,19/05/21 13:33:16
"Level 1","121",345.8237305241525,263.7793637988596,19/05/21 13:33:16
"Level 1","121",345.61198640514226,263.7350305668035,19/05/21 13:33:16
"Level 1","121",345.33834633901415,263.6777380733534,19/05/21 13:33:16
"Level 1","121",345.1121338395048,263.6303755714732,19/05/21 13:33:16
"Level 1","121",344.9334664699162,263.5929676755947,19/05/21 13:33:16
"Level 1","121",344.747962402269,263.554128368431,19/05/21 13:33:17
"Level 1","121",344.5033777579073,263.5029192588391,19/05/21 13:33:17
"Level 1","121",344.28845300705234,263.45792009239807,19/05/21 13:33:17
"Level 1","121",344.08286348477856,263.4148754588948,19/05/21 13:33:17
"Level 1","121",343.8537566606042,263.3669069672586,19/05/21 13:33:17
"Level 1","121",343.6044957339772,263.3147187763689,19/05/21 13:33:17
"Level 1","121",343.4414607413615,263.2805838582674,19/05/21 13:33:17
"Level 1","121",343.2316810094529,263.2366619133329,19/05/21 13:33:17
"Level 1","121",343.01094175903654,263.1904453550722,19/05/21 13:33:17
"Level 1","121",342.8608150523645,263.1590130671021,19/05/21 13:33:17
"Level 1","121",342.687353782168,263.12269518124856,19/05/21 13:33:18
"Level 1","121",342.43433207525663,263.06971958929273,19/05/21 13:33:18
"Level 1","121",342.2628239351287,263.03381063365634,19/05/21 13:33:18
"Level 1","121",342.0188891993974,262.9827375965573,19/05/21 13:33:18
"Level 1","121",341.8207986512538,262.94126303622465,19/05/21 13:33:18
"Level 1","121",341.64631643496836,262.90473139312445,19/05/21 13:33:18
"Level 1","121",341.38043800011366,262.8490639658248,19/05/21 13:33:18
"Level 1","121",341.2116893630796,262.8137327721192,19/05/21 13:33:18
"Level 1","121",341.0093141025223,262.77136111414524,19/05/21 13:33:18
"Level 1","121",340.7571645309756,262.71856812267765,19/05/21 13:33:18
"Level 1","121",340.5559127532288,262.6764316902409,19/05/21 13:33:19
"Level 1","121",340.30665761683804,262.624244711663,19/05/21 13:33:19
"Level 1","121",340.1592456477936,262.5933808130006,19/05/21 13:33:19
"Level 1","121",339.96749260985797,262.55323314813035,19/05/21 13:33:19
"Level 1","121",339.7553595352997,262.5088184797791,19/05/21 13:33:19
"Level 1","121",339.55255524815834,262.46635699576797,19/05/21 13:33:19
"Level 1","121",339.3453392282747,262.42297181964983,19/05/21 13:33:19
"Level 1","121",339.12190765250983,262.376191564579,19/05/21 13:33:19
"Level 1","121",338.89335105976414,262.3283382758477,19/05/21 13:33:19
"Level 1","121",338.7451537848402,262.29730995633645,19/05/21 13:33:19
