"floor","room","axis","ordinat","timestamp"
"Level 1","102",352.09310716131563,298.83607324564053,19/05/21 13:33:15
"Level 1","102",352.10288926436846,298.60541672820165,19/05/21 13:33:15
"Level 1","102",352.1133591552227,298.35854255918446,19/05/21 13:33:15
"Level 1","102",352.12552206536134,298.07174794259276,19/05/21 13:33:15
"Level 1","102",352.1352364404621,297.8426884123732,19/05/21 13:33:15
"Level 1","102",352.141818146868,297.68749545742486,19/05/21 13:33:15
"Level 1","102",352.1487630058851,297.5237395670667,19/05/21 13:33:15
"Level 1","102",352.1555486055045,297.3637389242089,19/05/21 13:33:15
"Level 1","102",352.1657491413281,297.1232159961258,19/05/21 13:33:15
"Level 1","102",352.17252379636005,296.96347342051763,19/05/21 13:33:15
"Level 1","102",352.18359987269156,296.70230573707494,19/05/21 13:33:16
"Level 1","102",352.19554928451345,296.4205452913522,19/05/21 13:33:16
"Level 1","102",352.2031119286324,296.24222237390944,19/05/21 13:33:16
"Level 1","102",352.21199737442277,296.03270853308914,19/05/21 13:33:16
"Level 1","102",352.219387546697,295.8584524052565,19/05/21 13:33:16
"Level 1","102",352.2268734962418,295.6819379029656,19/05/21 13:33:16
"Level 1","102",352.2389829282469,295.3964042708448,19/05/21 13:33:16
"Level 1","102",352.25103984379035,295.1121089475101,19/05/21 13:33:16
"Level 1","102",352.26105485024743,294.8759606980964,19/05/21 13:33:16
"Level 1","102",352.27367469053377,294.57839192424865,19/05/21 13:33:16
"Level 1","102",352.28050792475716,294.4172680840781,19/05/21 13:33:17
"Level 1","102",352.28981655410786,294.19777581165374,19/05/21 13:33:17
"Level 1","102",352.3023651554116,293.9018868131609,19/05/21 13:33:17
"Level 1","102",352.3103213637623,293.7142838713115,19/05/21 13:33:17
"Level 1","102",352.3219821082989,293.4393300386808,19/05/21 13:33:17
"Level 1","107",352.3813351370404,293.2360002563204,19/05/21 13:33:17
"Level 1","107",352.66316425791825,293.2272171130747,19/05/21 13:33:17
"Level 1","107",352.94820548540866,293.21833386522513,19/05/21 13:33:17
