"floor","room","axis","ordinat","timestamp"
"Level 1","119",346.56946553093115,264.99079692098326,19/05/21 13:33:15
"Level 1","119",346.467301842377,264.786937048209,19/05/21 13:33:15
"Level 1","119",346.33939076358587,264.5317002158488,19/05/21 13:33:15
"Level 1","119",346.22070207586506,264.29486596367025,19/05/21 13:33:15
"Level 1","119",346.1459570916424,264.14571803068344,19/05/21 13:33:15
"Level 1","119",346.0470044049455,263.94826546797543,19/05/21 13:33:15
"Level 1","121",345.8627008859709,263.8838672901851,19/05/21 13:33:15
"Level 1","121",345.6786345473207,263.8702099042369,19/05/21 13:33:15
"Level 1","121",345.38062561268396,263.84809818589565,19/05/21 13:33:15
"Level 1","121",345.1017486046205,263.82740602154274,19/05/21 13:33:15
"Level 1","121",344.93229863467207,263.814833143441,19/05/21 13:33:16
"Level 1","121",344.6455385577023,263.79355606978146,19/05/21 13:33:16
"Level 1","121",344.4112780255027,263.7761743664014,19/05/21 13:33:16
"Level 1","121",344.2276572243463,263.76255003852106,19/05/21 13:33:16
"Level 1","121",344.05544575508014,263.74977226221654,19/05/21 13:33:16
"Level 1","121",343.7860038827312,263.729780167691,19/05/21 13:33:16
"Level 1","121",343.5207266654816,263.71009708296293,19/05/21 13:33:16
"Level 1","121",343.2418055670568,263.6894016471858,19/05/21 13:33:16
"Level 1","121",343.0134971775287,263.67246158191443,19/05/21 13:33:16
"Level 1","121",343.0134971775287,263.67246158191443,19/05/21 13:33:16
"Level 1","121",342.7217812067825,263.65081678999354,19/05/21 13:33:17
"Level 1","121",342.45551389991994,263.6310602424256,19/05/21 13:33:17
"Level 1","121",342.45551389991994,263.6310602424256,19/05/21 13:33:17
"Level 1","121",341.91089286762394,263.59065035711956,19/05/21 13:33:17
"Level 1","121",341.91089286762394,263.59065035711956,19/05/21 13:33:17
"Level 1","121",341.4251613719313,263.55460996780937,19/05/21 13:33:17
"Level 1","121",341.1282499081304,263.5325796797985,19/05/21 13:33:17
"Level 1","121",340.97549930292433,263.52124586404267,19/05/21 13:33:17
"Level 1","121",340.7621125725296,263.50541295860984,19/05/21 13:33:17
"Level 1","121",340.4681660820061,263.4836026661977,19/05/21 13:33:17
"Level 1","121",340.20461779969537,263.4640478652825,19/05/21 13:33:18
"Level 1","121",339.98913117632804,263.4480591516286,19/05/21 13:33:18
"Level 1","121",339.72429074298265,263.4284084754681,19/05/21 13:33:18
"Level 1","121",339.72429074298265,263.4284084754681,19/05/21 13:33:18
"Level 1","121",339.47668687149627,263.41003672069775,19/05/21 13:33:18
"Level 1","121",338.9431995683153,263.37045293774526,19/05/21 13:33:18
"Level 1","121",338.9431995683153,263.37045293774526,19/05/21 13:33:18
"Level 1","121",338.6464668839215,263.3484359148397,19/05/21 13:33:18
"Level 1","121",338.18131310439475,263.31392235446344,19/05/21 13:33:18
"Level 1","121",337.960199833939,263.29751615387823,19/05/21 13:33:18
"Level 1","121",337.960199833939,263.29751615387823,19/05/21 13:33:19
"Level 1","121",337.5623955815172,263.26799980533247,19/05/21 13:33:19
"Level 1","121",337.3556567464647,263.252660161585,19/05/21 13:33:19
"Level 1","121",337.0828125563374,263.232415621298,19/05/21 13:33:19
"Level 1","121",336.8987886952327,263.2187613871061,19/05/21 13:33:19
"Level 1","121",336.7030925878708,263.2042410935728,19/05/21 13:33:19
"Level 1","121",336.5513071362084,263.1929788904461,19/05/21 13:33:19
"Level 1","121",336.36792051240275,263.17937193809723,19/05/21 13:33:19
"Level 1","121",336.1730247270973,263.16491102699797,19/05/21 13:33:19
"Level 1","121",335.91614184842894,263.14585078685207,19/05/21 13:33:19
"Level 1","121",335.6495576222013,263.1260707244464,19/05/21 13:33:20
"Level 1","121",335.3953555429737,263.10720939471986,19/05/21 13:33:20
"Level 1","121",335.0990324218998,263.0852227606642,19/05/21 13:33:20
"Level 1","121",334.8283290768377,263.0651370671687,19/05/21 13:33:20
"Level 1","121",334.6741342201791,263.0536960905944,19/05/21 13:33:20
"Level 1","121",334.4182210800626,263.0347078032769,19/05/21 13:33:20
"Level 1","121",334.4182210800626,263.0347078032769,19/05/21 13:33:20
"Level 1","121",334.06743342806817,263.0086800005604,19/05/21 13:33:20
"Level 1","121",333.8655591778933,262.9937013001209,19/05/21 13:33:20
"Level 1","121",333.6440088134818,262.977262667963,19/05/21 13:33:20
"Level 1","121",333.4052882406152,262.9595500377161,19/05/21 13:33:21
"Level 1","121",333.1235613211014,262.93864641514176,19/05/21 13:33:21
"Level 1","121",332.95834925509,262.9263879817674,19/05/21 13:33:21
"Level 1","121",332.95834925509,262.9263879817674,19/05/21 13:33:21
"Level 1","121",332.37716851258773,262.8832654327766,19/05/21 13:33:21
"Level 1","121",332.1257336565311,262.8646094259523,19/05/21 13:33:21
"Level 1","121",332.1257336565311,262.8646094259523,19/05/21 13:33:21
"Level 1","121",331.7272617867362,262.8350435414175,19/05/21 13:33:21
"Level 1","121",331.5749452414575,262.823741932115,19/05/21 13:33:21
"Level 1","121",331.3576008065939,262.8076153722433,19/05/21 13:33:21
"Level 1","121",331.1833026210686,262.79468276540575,19/05/21 13:33:22
"Level 1","121",330.90601905040944,262.7741088311962,19/05/21 13:33:22
"Level 1","121",330.709622287705,262.75953655031697,19/05/21 13:33:22
"Level 1","121",330.5240703588509,262.7457689362906,19/05/21 13:33:22
"Level 1","121",330.2458061630177,262.7251222414852,19/05/21 13:33:22
"Level 1","121",330.0576296503952,262.7111598881396,19/05/21 13:33:22
"Level 1","121",329.80896455538897,262.6927093925235,19/05/21 13:33:22
"Level 1","121",329.80896455538897,262.6927093925235,19/05/21 13:33:22
"Level 1","121",329.4575019526273,262.66663150969356,19/05/21 13:33:22
"Level 1","121",329.4575019526273,262.66663150969356,19/05/21 13:33:22
"Level 1","121",329.07788193822165,262.63846439837704,19/05/21 13:33:23
"Level 1","121",328.9046054365392,262.62560759861356,19/05/21 13:33:23
"Level 1","121",328.9046054365392,262.62560759861356,19/05/21 13:33:23
"Level 1","121",328.54253491586536,262.5987426276604,19/05/21 13:33:23
"Level 1","121",328.54253491586536,262.5987426276604,19/05/21 13:33:23
"Level 1","121",327.9959794234904,262.5581892089517,19/05/21 13:33:23
"Level 1","121",327.779643220489,262.5421374580416,19/05/21 13:33:23
"Level 1","121",327.49687684309237,262.52115670959193,19/05/21 13:33:23
"Level 1","121",327.2973070234021,262.50634899368305,19/05/21 13:33:23
"Level 1","121",327.07048663446716,262.4895193353364,19/05/21 13:33:23
"Level 1","121",327.07048663446716,262.4895193353364,19/05/21 13:33:24
"Level 1","121",326.6460350489478,262.45802580337255,19/05/21 13:33:24
"Level 1","121",326.6460350489478,262.45802580337255,19/05/21 13:33:24
"Level 1","121",326.2223325094133,262.4265878492519,19/05/21 13:33:24
"Level 1","121",326.2223325094133,262.4265878492519,19/05/21 13:33:24
"Level 1","121",326.04993706333914,262.4137964222044,19/05/21 13:33:24
"Level 1","121",325.6859195563447,262.3867869884244,19/05/21 13:33:24
"Level 1","121",325.6859195563447,262.3867869884244,19/05/21 13:33:24
"Level 1","121",325.2281722503451,262.35282297484855,19/05/21 13:33:24
"Level 1","121",324.97779903031244,262.33424573947707,19/05/21 13:33:24
"Level 1","121",324.74591192664883,262.31704014015696,19/05/21 13:33:25
"Level 1","121",324.5631747695295,262.3034813770493,19/05/21 13:33:25
"Level 1","121",324.3933999010043,262.29088439206686,19/05/21 13:33:25
"Level 1","121",324.15157224246155,262.272941221741,19/05/21 13:33:25
"Level 1","121",323.8864035644958,262.2532661904295,19/05/21 13:33:25
"Level 1","121",323.62552371505757,262.2339093823569,19/05/21 13:33:25
"Level 1","121",323.3542263752471,262.21377961553657,19/05/21 13:33:25
"Level 1","121",323.3542263752471,262.21377961553657,19/05/21 13:33:25
"Level 1","121",323.13034382011136,262.19716793908896,19/05/21 13:33:25
"Level 1","121",322.7439075407757,262.1684950733713,19/05/21 13:33:25
"Level 1","121",322.48200565032903,262.1490624317236,19/05/21 13:33:26
"Level 1","121",322.48200565032903,262.1490624317236,19/05/21 13:33:26
"Level 1","121",322.26428861280453,262.13290822541535,19/05/21 13:33:26
"Level 1","121",322.0260080360967,262.11522824207935,19/05/21 13:33:26
"Level 1","121",321.5534060819197,262.0801620407555,19/05/21 13:33:26
"Level 1","121",321.5534060819197,262.0801620407555,19/05/21 13:33:26
"Level 1","121",320.97697846447875,262.03739216495796,19/05/21 13:33:26
"Level 1","121",320.7145184331332,262.0179181102756,19/05/21 13:33:26
"Level 1","121",320.47148459542865,261.9998854436602,19/05/21 13:33:26
"Level 1","121",320.2181660735106,261.98108967227137,19/05/21 13:33:26
"Level 1","121",320.2181660735106,261.96797217588056,19/05/21 13:33:27
"Level 1","121",319.8876009919902,261.95656234732746,19/05/21 13:33:27
"Level 1","121",319.8876009919902,261.95656234732746,19/05/21 13:33:27
"Level 1","121",319.6862561133575,261.941622925289,19/05/21 13:33:27
"Level 1","121",319.6862561133575,261.941622925289,19/05/21 13:33:27
"Level 1","121",319.23220050835073,261.90793282918025,19/05/21 13:33:27
