"floor","room","axis","ordinat","timestamp"
"Level 1","158",379.51361583243005,254.3674656311685,19/05/21 13:33:15
"Level 1","158",379.2642649744776,254.40387693550758,19/05/21 13:33:15
"Level 1","158",379.0278047578055,254.43840589195088,19/05/21 13:33:15
"Level 1","158",378.8197894358288,254.46878120029305,19/05/21 13:33:15
"Level 1","158",378.6580899163388,254.49239327231072,19/05/21 13:33:15
"Level 1","158",378.4610451633016,254.52116661012946,19/05/21 13:33:15
"Level 1","158",378.4610451633016,254.54739098048086,19/05/21 13:33:15
"Level 1","158",378.09718660580785,254.5742988302553,19/05/21 13:33:15
"Level 1","158",377.8633929847925,254.60843839872211,19/05/21 13:33:15
"Level 1","158",377.64085222595986,254.64093477496982,19/05/21 13:33:15
"Level 1","158",377.46642812687537,254.66640494582862,19/05/21 13:33:16
"Level 1","158",377.2254221639307,254.70159769205125,19/05/21 13:33:16
"Level 1","158",377.2254221639307,254.70159769205125,19/05/21 13:33:16
"Level 1","158",376.66009291475706,254.78414954494033,19/05/21 13:33:16
"Level 1","158",376.3899180186086,254.82360166653808,19/05/21 13:33:16
"Level 1","158",376.1581123711879,254.85745094239408,19/05/21 13:33:16
"Level 1","158",375.89648361485416,254.89565511922729,19/05/21 13:33:16
"Level 1","158",375.7037480857583,254.92379920529336,19/05/21 13:33:16
"Level 1","158",375.5154143236755,254.95130052606217,19/05/21 13:33:16
"Level 1","158",375.2760263162058,254.9862570113403,19/05/21 13:33:16
"Level 1","158",375.05973806620227,255.0178403688652,19/05/21 13:33:17
"Level 1","158",374.85840616381796,255.04723973500768,19/05/21 13:33:17
"Level 1","158",374.63148987826867,255.08037504482968,19/05/21 13:33:17
"Level 1","158",374.39127352580573,255.1154524886716,19/05/21 13:33:17
"Level 1","158",374.1838954991156,255.14573473636491,19/05/21 13:33:17
"Level 1","158",374.1838954991156,255.14573473636491,19/05/21 13:33:17
"Level 1","158",373.67021724952986,255.22074428408266,19/05/21 13:33:17
"Level 1","158",373.40709793142304,255.25916611927406,19/05/21 13:33:17
"Level 1","158",373.23550162851217,255.28422336295094,19/05/21 13:33:17
"Level 1","158",372.99924443742844,255.31872267270865,19/05/21 13:33:17
"Level 1","158",372.8495708417927,255.34057866665617,19/05/21 13:33:18
"Level 1","158",372.6066744748575,255.37604745794874,19/05/21 13:33:18
"Level 1","158",372.3958427931392,255.40683402347494,19/05/21 13:33:18
"Level 1","158",372.14716274914883,255.44314737262138,19/05/21 13:33:18
"Level 1","158",371.8548071884824,255.48583841199485,19/05/21 13:33:18
"Level 1","158",371.6039397702677,255.5224711711054,19/05/21 13:33:18
"Level 1","158",371.3894954801051,255.55378526553847,19/05/21 13:33:18
"Level 1","158",371.1267773103823,255.59214852328597,19/05/21 13:33:18
"Level 1","158",370.85858667705025,255.631310894137,19/05/21 13:33:18
"Level 1","158",370.85858667705025,255.631310894137,19/05/21 13:33:18
"Level 1","158",370.7030148736916,255.6540281702081,19/05/21 13:33:19
"Level 1","158",370.1987031572583,255.7276699757331,19/05/21 13:33:19
"Level 1","158",370.1987031572583,255.7276699757331,19/05/21 13:33:19
"Level 1","158",369.72016055758314,255.79754886197026,19/05/21 13:33:19
"Level 1","158",369.4845824734652,255.83194900555458,19/05/21 13:33:19
"Level 1","158",369.321442107482,255.85577147628752,19/05/21 13:33:19
"Level 1","158",369.0445883772706,255.89619887048588,19/05/21 13:33:19
"Level 1","158",368.81376259055446,255.92990506279037,19/05/21 13:33:19
"Level 1","158",368.5415593668171,255.96965336966596,19/05/21 13:33:19
"Level 1","158",368.5415593668171,255.96965336966596,19/05/21 13:33:19
"Level 1","158",368.11310982956104,256.03221744754035,19/05/21 13:33:20
"Level 1","158",368.11310982956104,256.03221744754035,19/05/21 13:33:20
"Level 1","158",367.93900228659527,256.0576413934883,19/05/21 13:33:20
"Level 1","158",367.49476997987404,256.12251014048246,19/05/21 13:33:20
"Level 1","158",367.27180720728103,256.1550681410277,19/05/21 13:33:20
"Level 1","158",367.02963674134645,256.190430933077,19/05/21 13:33:20
"Level 1","158",366.76344078202413,256.2293020328932,19/05/21 13:33:20
"Level 1","158",366.46827991195795,256.2724027158314,19/05/21 13:33:20
"Level 1","158",366.2902443674971,256.2984002457608,19/05/21 13:33:20
"Level 1","158",366.2902443674971,256.2984002457608,19/05/21 13:33:20
"Level 1","158",365.78679572481326,256.3719160214769,19/05/21 13:33:21
"Level 1","158",365.5179194549922,256.4111785119709,19/05/21 13:33:21
"Level 1","158",365.5179194549922,256.4111785119709,19/05/21 13:33:21
"Level 1","158",364.98974029203987,256.4883055465669,19/05/21 13:33:21
"Level 1","158",364.7868845843147,256.5179274254389,19/05/21 13:33:21
"Level 1","158",364.5259841333036,256.5560252519392,19/05/21 13:33:21
"Level 1","121",364.32542428859864,256.64006345675966,19/05/21 13:33:21
"Level 1","121",364.2922648487642,256.81523334471905,19/05/21 13:33:21
"Level 1","121",364.2586915593011,256.99258945758004,19/05/21 13:33:21
"Level 1","121",364.2029702227028,257.28694606726975,19/05/21 13:33:21
"Level 1","121",364.16183530811475,257.5042476385743,19/05/21 13:33:22
"Level 1","121",364.13271261933994,257.65809276247364,19/05/21 13:33:22
"Level 1","121",364.0981669761742,257.8405854846982,19/05/21 13:33:22
"Level 1","121",364.05998142844714,258.04230656775644,19/05/21 13:33:22
"Level 1","121",364.05998142844714,258.04230656775644,19/05/21 13:33:22
"Level 1","121",363.9656794239712,258.540471544031,19/05/21 13:33:22
"Level 1","121",363.9306605691539,258.7254640802573,19/05/21 13:33:22
"Level 1","121",363.8851245405807,258.9660152193326,19/05/21 13:33:22
"Level 1","121",363.8331914759747,259.2403596942044,19/05/21 13:33:22
"Level 1","121",363.8331914759747,259.2403596942044,19/05/21 13:33:22
"Level 1","121",363.7536455831345,259.66057322030775,19/05/21 13:33:23
