"floor","room","axis","ordinat","timestamp"
"Level 2","208",327.49697698889764,259.78727901471655,19/05/21 13:33:15
"Level 2","208",327.7211021040844,259.6743240409703,19/05/21 13:33:15
"Level 2","208",327.9215637291217,259.5732950350316,19/05/21 13:33:15
"Level 2","208",328.05729760624354,259.50488763448664,19/05/21 13:33:15
"Level 2","208",328.21803499114696,259.42387892166715,19/05/21 13:33:15
"Level 2","208",328.4166209020902,259.3237952414501,19/05/21 13:33:15
"Level 2","208",328.5993936304557,259.2316811170832,19/05/21 13:33:15
"Level 2","S202",328.77790844949413,259.16131655743294,19/05/21 13:33:15
"Level 2","S202",329.0543933636262,259.17518847937856,19/05/21 13:33:15
"Level 2","S202",329.0543933636262,259.17518847937856,19/05/21 13:33:15
"Level 2","S202",329.35258882396124,259.1901496723366,19/05/21 13:33:16
"Level 2","S202",329.35258882396124,259.1901496723366,19/05/21 13:33:16
"Level 2","S202",329.56692913910746,259.20090364830247,19/05/21 13:33:16
"Level 2","S202",329.8510119457952,259.21515677503396,19/05/21 13:33:16
"Level 2","S202",330.1327103480948,259.2292902703864,19/05/21 13:33:16
"Level 2","S202",330.3391841438421,259.2396495639031,19/05/21 13:33:16
"Level 2","S202",330.61187477483895,259.253331117417,19/05/21 13:33:16
"Level 2","S202",330.8191728882186,259.2637317689582,19/05/21 13:33:16
"Level 2","S202",331.0208423463606,259.2738500171489,19/05/21 13:33:16
"Level 2","S202",331.0208423463606,259.284034226523,19/05/21 13:33:16
"Level 2","S202",331.22382649414675,259.284034226523,19/05/21 13:33:17
"Level 2","S202",331.73900606635016,259.3098820411715,19/05/21 13:33:17
"Level 2","S202",331.73900606635016,259.3098820411715,19/05/21 13:33:17
"Level 2","S202",332.1332420522865,259.3296618213531,19/05/21 13:33:17
"Level 2","S202",332.4025569398598,259.3431740055927,19/05/21 13:33:17
"Level 2","S202",332.4025569398598,259.3431740055927,19/05/21 13:33:17
"Level 2","S202",332.81218686619843,259.36372613727985,19/05/21 13:33:17
"Level 2","S202",333.006275384071,259.37346403122217,19/05/21 13:33:17
"Level 2","S202",333.2748343469711,259.3869382888787,19/05/21 13:33:17
