"floor","room","axis","ordinat","timestamp"
"Level 2","208",326.7168305090307,262.01781395629206,19/05/21 13:33:15
"Level 2","208",326.80582555501707,261.7949452293682,19/05/21 13:33:15
"Level 2","208",326.9151976440837,261.52104663219205,19/05/21 13:33:15
"Level 2","208",327.0258599040056,261.2439170828565,19/05/21 13:33:15
"Level 2","208",327.098200692991,261.0627553185454,19/05/21 13:33:15
"Level 2","208",327.2029118354293,260.80052904795565,19/05/21 13:33:15
"Level 2","208",327.2765946545605,260.6160064611766,19/05/21 13:33:15
"Level 2","208",327.35865947076576,260.41049298668827,19/05/21 13:33:15
"Level 2","208",327.43212015805966,260.22652668075864,19/05/21 13:33:15
"Level 2","208",327.5044217604585,260.0454630507263,19/05/21 13:33:15
"Level 2","208",327.5883211071303,259.83535539388714,19/05/21 13:33:16
"Level 2","208",327.6563008232417,259.66511498759866,19/05/21 13:33:16
"Level 2","208",327.73981332123884,259.455976109085,19/05/21 13:33:16
"Level 2","208",327.82617882398057,259.2396925010162,19/05/21 13:33:16
"Level 2","S202",327.9543131766147,259.164374556729,19/05/21 13:33:16
"Level 2","S202",327.9543131766147,259.164374556729,19/05/21 13:33:16
"Level 2","S202",328.13307846346834,259.17336200473517,19/05/21 13:33:16
"Level 2","S202",328.297004595372,259.1816034122996,19/05/21 13:33:16
"Level 2","S202",328.50953087009316,259.19228819835405,19/05/21 13:33:16
"Level 2","S202",328.6683816965418,259.2002744442778,19/05/21 13:33:16
"Level 2","S202",328.92198101335606,259.2130241828561,19/05/21 13:33:17
"Level 2","S202",329.1566687206391,259.2248231378099,19/05/21 13:33:17
"Level 2","S202",329.4389567849619,259.23901520689395,19/05/21 13:33:17
"Level 2","S202",329.7007137929384,259.2521750744546,19/05/21 13:33:17
"Level 2","S202",329.97138272874366,259.2657829903439,19/05/21 13:33:17
"Level 2","S202",330.2487618651225,259.2797282624382,19/05/21 13:33:17
"Level 2","S202",330.40376493303876,259.2875210618021,19/05/21 13:33:17
"Level 2","S202",330.6941491719989,259.3021201671172,19/05/21 13:33:17
"Level 2","S202",330.8901488454777,259.31197407614854,19/05/21 13:33:17
"Level 2","S202",331.10484530860987,259.3227679687071,19/05/21 13:33:17
"Level 2","S202",331.26184090180345,259.3306609425381,19/05/21 13:33:18
"Level 2","S202",331.42437113915383,259.3388321713226,19/05/21 13:33:18
"Level 2","S202",331.6285559403715,259.3490975887137,19/05/21 13:33:18
"Level 2","S202",331.8903104431618,259.36225733032575,19/05/21 13:33:18
"Level 2","S202",332.07697862810966,259.37164209755963,19/05/21 13:33:18
"Level 2","S202",332.2433901207901,259.3800084569598,19/05/21 13:33:18
"Level 2","S202",332.4326401716088,259.38952302783554,19/05/21 13:33:18
"Level 2","S202",332.7264850448347,259.4042961169876,19/05/21 13:33:18
"Level 2","S202",332.92277198730403,259.41416446850474,19/05/21 13:33:18
"Level 2","S202",333.1858935433089,259.4273929388946,19/05/21 13:33:18
"Level 2","S202",333.45575656405174,259.4409603372995,19/05/21 13:33:19
"Level 2","S202",333.6360854726637,259.45002639659253,19/05/21 13:33:19
"Level 2","S202",333.92859428831576,259.46473231527665,19/05/21 13:33:19
"Level 2","S202",334.0879726636138,259.4727450837873,19/05/21 13:33:19
"Level 2","S202",334.3549734988634,259.4861685854449,19/05/21 13:33:19
"Level 2","S202",334.63377502707675,259.50018536847335,19/05/21 13:33:19
"Level 2","S202",334.8415086076441,259.510629201207,19/05/21 13:33:19
"Level 2","S202",334.8415086076441,259.510629201207,19/05/21 13:33:19
"Level 2","S202",335.13043582502456,259.52515505457296,19/05/21 13:33:19
"Level 2","S202",335.4292339059739,259.54017716688645,19/05/21 13:33:19
"Level 2","S202",335.6731594052815,259.55244055303365,19/05/21 13:33:20
"Level 2","S202",335.93597742946736,259.56565376332196,19/05/21 13:33:20
"Level 2","S202",336.2028276005854,259.5790696903208,19/05/21 13:33:20
"Level 2","S202",336.3768826458222,259.5878203303181,19/05/21 13:33:20
"Level 2","S202",336.59685466952703,259.59887945236943,19/05/21 13:33:20
"Level 2","S202",336.87730946708103,259.61297935372863,19/05/21 13:33:20
"Level 2","S202",337.06546993998,259.622439145933,19/05/21 13:33:20
"Level 2","S202",337.2843598241532,259.6334438632789,19/05/21 13:33:20
"Level 2","S202",337.4762759465947,259.64309247125163,19/05/21 13:33:20
"Level 2","S202",337.7168522238063,259.6551874748231,19/05/21 13:33:20
"Level 2","S202",337.9986572664192,259.66935525992795,19/05/21 13:33:21
"Level 2","S202",338.1592410609954,259.6774286310493,19/05/21 13:33:21
"Level 2","S202",338.3271873917512,259.68587215463293,19/05/21 13:33:21
"Level 2","S202",338.5764800283056,259.698405374302,19/05/21 13:33:21
"Level 2","S202",338.8173944025975,259.7105173757481,19/05/21 13:33:21
"Level 2","S202",338.9946109347755,259.71942695991186,19/05/21 13:33:21
"Level 2","S202",339.20880680238866,259.73019568496574,19/05/21 13:33:21
"Level 2","S202",339.484661347481,259.7440643080352,19/05/21 13:33:21
"Level 2","S202",339.6586378984311,259.7528110017221,19/05/21 13:33:21
"Level 2","S202",339.9320233948141,259.7665554930471,19/05/21 13:33:21
"Level 2","S202",340.0926562604072,259.77463133122023,19/05/21 13:33:22
"Level 2","S202",340.30070905625496,259.78509121254353,19/05/21 13:33:22
"Level 2","S202",340.4808525256223,259.79414794885446,19/05/21 13:33:22
"Level 2","S202",340.681815810147,259.80425140407556,19/05/21 13:33:22
"Level 2","S202",340.920385320358,259.81624551717556,19/05/21 13:33:22
"Level 2","S202",341.21360077036127,259.8309869619934,19/05/21 13:33:22
"Level 2","S202",341.398428014092,259.84027917566857,19/05/21 13:33:22
"Level 2","S202",341.64829697465274,259.8528413701019,19/05/21 13:33:22
"Level 2","S202",341.8997451894378,259.8654829617464,19/05/21 13:33:22
"Level 2","S202",342.16438860018286,259.87878794358096,19/05/21 13:33:22
"Level 2","S202",342.4096492448222,259.891118454333,19/05/21 13:33:23
"Level 2","S202",342.6954706522697,259.90548816270143,19/05/21 13:33:23
"Level 2","S202",342.8822754935659,259.91487980035095,19/05/21 13:33:23
"Level 2","S202",343.11579160154537,259.92661985299765,19/05/21 13:33:23
"Level 2","S202",343.35750368423373,259.9387719593369,19/05/21 13:33:23
"Level 2","S202",343.51593427840214,259.9467370780282,19/05/21 13:33:23
"Level 2","S202",343.8062857654253,259.9613345367354,19/05/21 13:33:23
"Level 2","S202",344.0763569185673,259.9749123990237,19/05/21 13:33:23
"Level 2","S202",344.30727616025155,259.98652189388025,19/05/21 13:33:23
"Level 2","S202",344.5857169677961,260.0005205416303,19/05/21 13:33:23
"Level 2","S202",344.836084142465,260.0131077838426,19/05/21 13:33:24
"Level 2","S202",344.990527252735,260.0208724312632,19/05/21 13:33:24
"Level 2","S202",345.1970853241082,260.0312571651194,19/05/21 13:33:24
"Level 2","S202",345.4638788969639,260.04467024663325,19/05/21 13:33:24
"Level 2","S202",345.71662099865273,260.05737688860984,19/05/21 13:33:24
"Level 2","S202",345.95313789172343,260.0692678061166,19/05/21 13:33:24
"Level 2","S202",345.95313789172343,260.0692678061166,19/05/21 13:33:24
"Level 2","S202",346.1255633960566,260.07793652073343,19/05/21 13:33:24
"Level 2","S202",346.363460174409,260.0898968121519,19/05/21 13:33:24
"Level 2","S202",346.6154418374159,260.10256522297504,19/05/21 13:33:24
"Level 2","S202",346.7660319916882,260.1101361625326,19/05/21 13:33:25
"Level 2","S202",347.06174522621535,260.1250031837917,19/05/21 13:33:25
"Level 2","S202",347.23299135746225,260.13361260527347,19/05/21 13:33:25
"Level 2","S202",347.51370137029835,260.14772533761413,19/05/21 13:33:25
"Level 2","S202",347.6878790640068,260.1564821437793,19/05/21 13:33:25
"Level 2","S202",347.9542192241177,260.1698724299085,19/05/21 13:33:25
"Level 2","S202",348.180159615022,260.18123161239566,19/05/21 13:33:25
"Level 2","S202",348.42761052027066,260.19367223878425,19/05/21 13:33:25
"Level 2","S202",348.6675361318845,260.2057345300583,19/05/21 13:33:25
"Level 2","S202",348.9574369434721,260.22030933099944,19/05/21 13:33:25
"Level 2","S202",349.17464818376016,260.23122965430605,19/05/21 13:33:26
"Level 2","S202",349.3368847302179,260.2393861177428,19/05/21 13:33:26
"Level 2","S202",349.61075890866783,260.2531551776222,19/05/21 13:33:26
"Level 2","S202",349.86755623739117,260.26606569666444,19/05/21 13:33:26
"Level 2","S202",350.14434298034445,260.27998118610236,19/05/21 13:33:26
"Level 2","S202",350.41334665677306,260.29350538086027,19/05/21 13:33:26
"Level 2","S202",350.6417437163832,260.30498807268555,19/05/21 13:33:26
"Level 2","S202",350.82896150557025,260.3144004713439,19/05/21 13:33:26
"Level 2","S202",351.0941680717426,260.3277337658907,19/05/21 13:33:26
"Level 2","S202",351.2568321216177,260.33591172211726,19/05/21 13:33:26
"Level 2","S202",351.49163754187686,260.3477165951062,19/05/21 13:33:27
"Level 2","S202",351.76075388316525,260.36124645410456,19/05/21 13:33:27
"Level 2","S202",351.9707721276876,260.3718051486152,19/05/21 13:33:27
"Level 2","S202",352.1667780113059,260.38165936986206,19/05/21 13:33:27
"Level 2","S202",352.41916822941903,260.3943483208462,19/05/21 13:33:27
"Level 2","S202",352.6293191523943,260.40491368578324,19/05/21 13:33:27
"Level 2","S202",352.81977363612543,260.41448880968005,19/05/21 13:33:27
"Level 2","S202",353.1163146432133,260.4293974473121,19/05/21 13:33:27
"Level 2","S202",353.3632963484631,260.44181448460984,19/05/21 13:33:27
"Level 2","S202",353.61344476245847,260.4543907286009,19/05/21 13:33:27
"Level 2","S202",353.9099057637087,260.4692953439291,19/05/21 13:33:28
"Level 2","S202",354.1671233483831,260.4822269913939,19/05/21 13:33:28
"Level 2","S202",354.37860915965786,260.4928594680135,19/05/21 13:33:28
"Level 2","S202",354.6734794269234,260.50768410898405,19/05/21 13:33:28
"Level 2","S202",354.8748937475855,260.5178102401055,19/05/21 13:33:28
"Level 2","S202",355.15864018907934,260.53207562929117,19/05/21 13:33:28
"Level 2","S202",355.33835300059224,260.54111071422255,19/05/21 13:33:28
"Level 2","S202",355.6187277213024,260.55520658970806,19/05/21 13:33:28
"Level 2","S202",355.76931701674044,260.5627774860876,19/05/21 13:33:28
"Level 2","S202",356.0016525574975,260.5744581855639,19/05/21 13:33:28
"Level 2","S202",356.1837847986267,260.5836149076334,19/05/21 13:33:29
"Level 2","S202",356.39732939873807,260.594350890129,19/05/21 13:33:29
"Level 2","S202",356.5611002223054,260.6025844895467,19/05/21 13:33:29
"Level 2","S202",356.75173262341747,260.6121685582629,19/05/21 13:33:29
"Level 2","S202",357.0397190104271,260.62664711125984,19/05/21 13:33:29
"Level 2","S202",357.27913417442846,260.63868373971394,19/05/21 13:33:29
"Level 2","S202",357.55587996130157,260.6525971700796,19/05/21 13:33:29
"Level 2","S202",357.7384491500002,260.66177585974486,19/05/21 13:33:29
"Level 2","S202",357.93839243323714,260.6718280342688,19/05/21 13:33:29
"Level 2","S202",358.13908287877695,260.6819177724745,19/05/21 13:33:29
"Level 2","S202",358.4256002296046,260.6963224694867,19/05/21 13:33:30
"Level 2","S202",358.68226176010484,260.70922616125563,19/05/21 13:33:30
"Level 2","S202",358.8597524038372,260.71814952641336,19/05/21 13:33:30
"Level 2","S202",359.11583498316475,260.7310241113369,19/05/21 13:33:30
"Level 2","S202",359.38016673103164,260.7443134242798,19/05/21 13:33:30
"Level 2","S202",359.63333337504156,260.7570414101767,19/05/21 13:33:30
"Level 2","S202",359.93077191652543,260.77199517146704,19/05/21 13:33:30
"Level 2","S202",360.2041995277979,260.7857417801236,19/05/21 13:33:30
"Level 2","S202",360.3862339995641,260.79489358682565,19/05/21 13:33:30
"Level 2","S202",360.56843228346503,260.8040536292041,19/05/21 13:33:30
"Level 2","S202",360.56843228346503,260.8040536292041,19/05/21 13:33:31
"Level 2","S202",360.7825196815968,260.8148169009407,19/05/21 13:33:31
"Level 2","S202",361.0752865245901,260.8295357919829,19/05/21 13:33:31
"Level 2","S202",361.2402757230283,260.8378306453554,19/05/21 13:33:31
"Level 2","S202",361.40989361611383,260.8463582069522,19/05/21 13:33:31
"Level 2","S202",361.6748119143304,260.8596770087901,19/05/21 13:33:31
"Level 2","S202",361.9460930493492,260.8733157030743,19/05/21 13:33:31
"Level 2","S202",362.24209101412106,260.8881970391834,19/05/21 13:33:31
"Level 2","S202",362.41796800371725,260.89703927766993,19/05/21 13:33:31
"Level 2","S202",362.5847889905877,260.90542622444366,19/05/21 13:33:31
"Level 2","S202",362.7744798818608,260.9149629586305,19/05/21 13:33:32
"Level 2","S202",363.0733720492747,260.9299898011532,19/05/21 13:33:32
"Level 2","S202",363.25448970933434,260.9390955150277,19/05/21 13:33:32
"Level 2","S202",363.5317225892594,260.9530334340598,19/05/21 13:33:32
"Level 2","S202",363.78560482743404,260.96579739654624,19/05/21 13:33:32
"Level 2","S202",364.00745382407524,260.9769508836556,19/05/21 13:33:32
"Level 2","S202",364.2209184545849,260.98768284566916,19/05/21 13:33:32
"Level 2","S202",364.4045496531223,260.99691492801696,19/05/21 13:33:32
"Level 2","S202",364.6446119415363,261.0089840907349,19/05/21 13:33:32
"Level 2","S202",364.8212868291358,261.0178664436471,19/05/21 13:33:32
"Level 2","S202",364.9929784427529,261.0264982618129,19/05/21 13:33:33
"Level 2","S202",365.1751662038484,261.03565777515587,19/05/21 13:33:33
"Level 2","S202",365.3768276459734,261.0457963303409,19/05/21 13:33:33
"Level 2","S202",365.53257842815816,261.0536267211368,19/05/21 13:33:33
"Level 2","S202",365.7779006845294,261.06596032942673,19/05/21 13:33:33
"Level 2","S202",365.9473793587502,261.07448089177706,19/05/21 13:33:33
"Level 2","S202",366.1229836735608,261.0833094215033,19/05/21 13:33:33
"Level 2","S202",366.37762522608267,261.09611155861717,19/05/21 13:33:33
"Level 2","S202",366.65318349378913,261.10996528630255,19/05/21 13:33:33
"Level 2","S202",366.8778825190951,261.1212620589731,19/05/21 13:33:33
"Level 2","S202",367.0430205290091,261.12956439386187,19/05/21 13:33:34
"Level 2","S202",367.2698201280988,261.1409667731521,19/05/21 13:33:34
"Level 2","S202",367.4752755994407,261.15129607364867,19/05/21 13:33:34
"Level 2","S202",367.73985278306174,261.164597725906,19/05/21 13:33:34
"Level 2","S202",367.9332868694672,261.1743226497141,19/05/21 13:33:34
"Level 2","S202",368.1537385741456,261.18540588778865,19/05/21 13:33:34
"Level 2","S202",368.44272658424535,261.1999347975165,19/05/21 13:33:34
"Level 2","S202",368.6105973115241,261.2083745201256,19/05/21 13:33:34
"Level 2","S202",368.8001287773478,261.21790323917725,19/05/21 13:33:34
"Level 2","S202",369.07042660388225,261.23149249749974,19/05/21 13:33:35
"Level 2","S202",369.36037687002596,261.24606978477516,19/05/21 13:33:35
"Level 2","S202",369.6067925412249,261.2584583646375,19/05/21 13:33:35
"Level 2","S202",369.7786745664875,261.2670997557735,19/05/21 13:33:35
"Level 2","S202",369.932808008729,261.27484883459374,19/05/21 13:33:35
"Level 2","S202",370.182153093775,261.28738469111755,19/05/21 13:33:35
"Level 2","S202",370.4008345856605,261.2983789315141,19/05/21 13:33:35
"Level 2","S202",370.5506801203167,261.3059124352238,19/05/21 13:33:35
"Level 2","S202",370.7108670202152,261.3139658524137,19/05/21 13:33:35
"Level 2","S202",370.9769752437477,261.3273444779013,19/05/21 13:33:35
"Level 2","S202",371.1937877816584,261.3382447563941,19/05/21 13:33:36
"Level 2","S202",371.3740329565155,261.34730660596176,19/05/21 13:33:36
"Level 2","S202",371.65653816488253,261.3615095919908,19/05/21 13:33:36
"Level 2","S202",371.8875897162814,261.37312573873544,19/05/21 13:33:36
"Level 2","S202",372.14686951496043,261.386161064277,19/05/21 13:33:36
"Level 2","S202",372.42222203893755,261.40000444816974,19/05/21 13:33:36
"Level 2","S202",372.6177725107549,261.4098357735292,19/05/21 13:33:36
"Level 2","S202",372.81253555776453,261.41962751100425,19/05/21 13:33:36
"Level 2","S202",373.0308833780597,261.4306049760183,19/05/21 13:33:36
"Level 2","S202",373.2897038693249,261.44361720982,19/05/21 13:33:36
"Level 2","S202",373.54734563245654,261.4565701829117,19/05/21 13:33:37
"Level 2","S202",373.77679537472847,261.4681057984945,19/05/21 13:33:37
"Level 2","S202",373.9778150254754,261.4782120875347,19/05/21 13:33:37
"Level 2","S202",374.1749598753,261.48812357045546,19/05/21 13:33:37
"Level 2","S202",374.3617843891927,261.4975161971473,19/05/21 13:33:37
"Level 2","S202",374.642105184351,261.5116093615187,19/05/21 13:33:37
"Level 2","S202",374.8058100038424,261.5198396425729,19/05/21 13:33:37
"Level 2","S202",375.0708170786001,261.5331629076629,19/05/21 13:33:37
"Level 2","S202",375.28405544890137,261.5438834944151,19/05/21 13:33:37
"Level 2","S202",375.5758644179097,261.5585542282184,19/05/21 13:33:37
"Level 2","S202",375.75871110745857,261.5677468692749,19/05/21 13:33:38
"Level 2","S202",375.9128226532216,261.5754948472469,19/05/21 13:33:38
"Level 2","S202",376.1678527577161,261.5883165188616,19/05/21 13:33:38
"Level 2","S202",376.4501851953531,261.6025108188197,19/05/21 13:33:38
"Level 2","S202",376.4501851953531,261.6025108188197,19/05/21 13:33:38
"Level 2","S202",376.6563389264096,261.6128752244141,19/05/21 13:33:38
"Level 2","S202",376.9373861579563,261.6270049104692,19/05/21 13:33:38
"Level 2","S202",377.1105723255269,261.63571186752904,19/05/21 13:33:38
"Level 2","S202",377.3488830457215,261.64769296992733,19/05/21 13:33:38
"Level 2","S202",377.57643701123806,261.6591332750876,19/05/21 13:33:38
"Level 2","S202",377.8029052219746,261.6705189937853,19/05/21 13:33:39
"Level 2","S202",377.97006718118354,261.67892308298764,19/05/21 13:33:39
"Level 2","S202",378.2400965661109,261.6924988453735,19/05/21 13:33:39
"Level 2","S202",378.4836203330254,261.7047420343725,19/05/21 13:33:39
"Level 2","S102",378.6437849077777,261.7864996603319,19/05/21 13:33:39
"Level 2","S102",378.8184962996648,261.9589034175218,19/05/21 13:33:39
"Level 2","S102",378.93344975056885,262.0723385325635,19/05/21 13:33:39
"Level 2","S102",379.13602958233224,262.2722426358373,19/05/21 13:33:39
"Level 2","S102",379.3078778175746,262.4418210537197,19/05/21 13:33:39
"Level 2","S102",379.4796029276329,262.61127797268836,19/05/21 13:33:39
"Level 2","S102",379.65791811144373,262.7872379219564,19/05/21 13:33:40
"Level 2","S102",379.7659263073213,262.89381951675375,19/05/21 13:33:40
"Level 2","S102",379.9569339616707,263.08230429102167,19/05/21 13:33:40
"Level 2","S102",380.08181352904376,263.2055344157366,19/05/21 13:33:40
"Level 2","S102",380.18902706719274,263.3113318488568,19/05/21 13:33:40
"Level 2","S102",380.3676013063201,263.4875474317696,19/05/21 13:33:40
"Level 2","S102",380.52452363990375,263.6423970932863,19/05/21 13:33:40
"Level 2","S102",380.6344916642825,263.750912630647,19/05/21 13:33:40
"Level 2","S102",380.75436349850366,263.86920116568615,19/05/21 13:33:40
"Level 2","S102",380.898781882614,264.0117120332317,19/05/21 13:33:40
"Level 2","S102",381.0763473644496,264.1869321827882,19/05/21 13:33:41
"Level 2","S102",381.2604485723983,264.36860173284293,19/05/21 13:33:41
"Level 2","S102",381.3944856506679,264.5008684136062,19/05/21 13:33:41
"Level 2","S102",381.59919903024075,264.7028778842206,19/05/21 13:33:41
"Level 2","S102",381.7757828216276,264.87712930975795,19/05/21 13:33:41
"Level 1","121",381.717743561864,264.8315221570052,19/05/21 13:33:41
"Level 1","121",381.5963837686555,264.72421509519063,19/05/21 13:33:41
"Level 1","121",381.38422905602084,264.53662661748245,19/05/21 13:33:41
"Level 1","121",381.2388492717132,264.40808093452716,19/05/21 13:33:41
"Level 1","121",381.03608947168806,264.22879949526623,19/05/21 13:33:41
"Level 1","121",380.8445140622998,264.0594073617276,19/05/21 13:33:42
"Level 1","121",380.65058065118984,263.88793026883116,19/05/21 13:33:42
"Level 1","121",380.5179408878217,263.7706493893032,19/05/21 13:33:42
"Level 1","121",380.36512078681017,263.6355249334004,19/05/21 13:33:42
"Level 1","121",380.21532759644475,263.50307689016466,19/05/21 13:33:42
"Level 1","121",380.0695410655308,263.3741715594045,19/05/21 13:33:42
"Level 1","121",379.9460035751579,263.2649389646101,19/05/21 13:33:42
"Level 1","121",379.82479745932955,263.15776778526276,19/05/21 13:33:42
"Level 1","121",379.60975013945745,262.96762164677233,19/05/21 13:33:42
"Level 1","121",379.48284514457015,262.85541148415643,19/05/21 13:33:42
"Level 1","121",379.36093333991994,262.74761633049246,19/05/21 13:33:43
"Level 1","121",379.23008176972616,262.6319165821647,19/05/21 13:33:43
"Level 1","121",379.0216565167042,262.44762571516117,19/05/21 13:33:43
"Level 1","121",378.8399460415749,262.2869562160498,19/05/21 13:33:43
"Level 1","121",378.6403793778203,262.1104981671566,19/05/21 13:33:43
"Level 1","121",378.48211580863455,262.0414041375306,19/05/21 13:33:43
"Level 1","121",378.27288187470947,262.03505704465533,19/05/21 13:33:43
"Level 1","121",378.0782402239459,262.0291526073988,19/05/21 13:33:43
"Level 1","121",377.82949973618287,262.0216070867079,19/05/21 13:33:43
"Level 1","121",377.5857984964064,262.01421443115885,19/05/21 13:33:43
"Level 1","121",377.3935491292922,262.0083825636152,19/05/21 13:33:44
"Level 1","121",377.1359508842576,262.0005683436411,19/05/21 13:33:44
"Level 1","121",376.93845693090606,261.9945773820379,19/05/21 13:33:44
"Level 1","121",376.69260387782754,261.9871194514227,19/05/21 13:33:44
"Level 1","121",376.53596130461716,261.9823677128221,19/05/21 13:33:44
"Level 1","121",376.31139779233183,261.97555559854345,19/05/21 13:33:44
"Level 1","121",376.1187644482338,261.96971208309196,19/05/21 13:33:44
"Level 1","121",375.8784996910408,261.96242367293803,19/05/21 13:33:44
"Level 1","121",375.651243356035,261.95552987212034,19/05/21 13:33:44
"Level 1","121",375.36504026259445,261.94684792660036,19/05/21 13:33:44
"Level 1","121",375.07471024505577,261.938040791203,19/05/21 13:33:45
"Level 1","121",374.85820484436925,261.93147311902675,19/05/21 13:33:45
"Level 1","121",374.62947539300615,261.9245346313547,19/05/21 13:33:45
"Level 1","121",374.3926249471133,261.917349794032,19/05/21 13:33:45
"Level 1","121",374.1215882574024,261.90912792002746,19/05/21 13:33:45
"Level 1","121",373.9290077922358,261.90328600865365,19/05/21 13:33:45
"Level 1","121",373.6639537842059,261.8952456187686,19/05/21 13:33:45
"Level 1","121",373.50925345081816,261.8905527978412,19/05/21 13:33:45
"Level 1","121",373.231131220693,261.88211598459503,19/05/21 13:33:45
"Level 1","121",372.9378543986834,261.8732194581447,19/05/21 13:33:45
"Level 1","121",372.7648462829873,261.8679712722606,19/05/21 13:33:46
"Level 1","121",372.6123944926772,261.86334666068853,19/05/21 13:33:46
"Level 1","121",372.4480557002063,261.8583614579575,19/05/21 13:33:46
"Level 1","121",372.28036073955485,261.85327444616166,19/05/21 13:33:46
