OBJECTID,FLOORID,ROOMID,X,Y,TIMESTAMP
"59","4","130",334.3559805803047,285.86242404477554,19/07/18 17:00:00
"59","4","130",334.3484535719111,286.0262470245239,19/07/18 17:00:00
"59","4","130",334.33776286443145,286.25892692380756,19/07/18 17:00:00
"59","4","130",334.3300178989908,286.42749367040767,19/07/18 17:00:00
"59","4","130",334.3210328865016,286.6230496525569,19/07/18 17:00:00
"59","4","130",334.31352614897503,286.78643144323485,19/07/18 17:00:00
"59","4","130",334.3040638122936,286.99237623690067,19/07/18 17:00:00
"59","4","130",334.2955450912175,287.17778353251555,19/07/18 17:00:00
"59","4","130",334.28424824164415,287.42365592458685,19/07/18 17:00:00
"59","4","130",334.2712419951108,287.7067328060012,19/07/18 17:00:00
"59","4","130",334.2587653206922,287.97828371623365,19/07/18 17:00:01
"59","4","130",334.2497776755512,288.1738969972256,19/07/18 17:00:01
"59","4","130",334.2380556508714,288.4290231922973,19/07/18 17:00:01
"59","4","130",334.2270236219936,288.6691318448885,19/07/18 17:00:01
"59","4","130",334.2143327894981,288.9453438385771,19/07/18 17:00:01
"59","4","130",334.20482077614963,289.1523698293386,19/07/18 17:00:01
"59","4","130",334.19510463993754,289.363838490283,19/07/18 17:00:01
"59","4","130",334.184598372414,289.59250411170103,19/07/18 17:00:01
"59","4","130",334.1755095034727,289.790320496995,19/07/18 17:00:01
"59","4","130",334.1682732662532,289.947814933227,19/07/18 17:00:01
"59","4","109",334.24029044964954,290.065724302626,19/07/18 17:00:02
"59","4","109",334.4689267212553,290.1700246668338,19/07/18 17:00:02
"59","4","109",334.7280299957098,290.28822361096127,19/07/18 17:00:02
"59","4","109",334.9168303598843,290.3743514445183,19/07/18 17:00:02
"59","4","109",335.17415155243435,290.49173743018395,19/07/18 17:00:02
"59","4","109",335.40726525553043,290.59808033003964,19/07/18 17:00:02
"59","4","109",335.67023907797653,290.71804495886084,19/07/18 17:00:02
"59","4","109",335.9308220865716,290.83691893503243,19/07/18 17:00:02
"59","4","109",336.1403800377279,290.932516061747,19/07/18 17:00:02
"59","4","109",336.1403800377279,290.932516061747,19/07/18 17:00:02
"59","4","109",336.3035393534744,291.00694684185345,19/07/18 17:00:03
"59","4","109",336.47537439496034,291.08533535512294,19/07/18 17:00:03
"59","4","109",336.6585582835486,291.1689010385666,19/07/18 17:00:03
"59","4","109",336.824651895932,291.24467039984296,19/07/18 17:00:03
"59","4","109",337.0812010842357,291.36170420899913,19/07/18 17:00:03
"59","4","109",337.2655789717755,291.44581457647143,19/07/18 17:00:03
"59","4","109",337.49444257808995,291.55021864729036,19/07/18 17:00:03
"59","4","109",337.7038773708187,291.64575959101717,19/07/18 17:00:03
"59","4","109",337.94274030932377,291.75472520398336,19/07/18 17:00:03
"59","4","109",338.1291784061603,291.8397754073727,19/07/18 17:00:03
"59","4","109",338.3231451397502,291.92826005950394,19/07/18 17:00:04
"59","4","109",338.5671062658542,292.03955138754424,19/07/18 17:00:04
"59","4","109",338.79210235669285,292.1421911570567,19/07/18 17:00:04
"59","4","109",338.930265905244,292.20521925112473,19/07/18 17:00:04
"59","4","109",339.103725239776,292.2843487419962,19/07/18 17:00:04
"59","4","109",339.35159611535374,292.3974236378458,19/07/18 17:00:04
"59","4","109",339.5361045702669,292.48159356815347,19/07/18 17:00:04
"59","4","127",339.7119561547003,292.5762132343469,19/07/18 17:00:04
"59","4","127",339.46383459790655,292.64373172130365,19/07/18 17:00:04
"59","4","127",339.2485782343633,292.7023069783755,19/07/18 17:00:04
"59","4","127",339.0915859715599,292.74502749079437,19/07/18 17:00:05
"59","4","127",338.8236928597305,292.8179261853318,19/07/18 17:00:05
"59","4","127",338.60605958820213,292.8771482432414,19/07/18 17:00:05
"59","4","127",338.3339993462527,292.95118089133086,19/07/18 17:00:05
"59","4","127",338.14735488322094,293.00197031851974,19/07/18 17:00:05
"59","4","127",337.99646080240086,293.0430314022859,19/07/18 17:00:05
"59","4","127",337.80512799407956,293.09509661536123,19/07/18 17:00:05
"59","4","127",337.6388188596352,293.1403524217082,19/07/18 17:00:05
"59","4","127",337.3888058654122,293.20838560394196,19/07/18 17:00:05
"59","4","127",337.1729318103185,293.26712894636455,19/07/18 17:00:05
