"deviceId","deviceAxis","deviceOrdinat","rssiMeasure","timestamp"
"181","357.6588664428411","259.6824088999455","-67","19/05/02 00:00:00"
"153","357.3242136274567","265.51553377917753","-68","19/05/02 00:00:00"
"138","355.32871891248453","266.3973982785112","-68","19/05/02 00:00:00"
"147","353.3186521686456","273.2754918696946","-71","19/05/02 00:00:00"
"139","352.4439694836514","267.9526122109112","-66","19/05/02 00:00:00"
"124","342.0382060176717","274.01445016719816","-69","19/05/02 00:00:00"
"146","352.00957754097453","273.3688157170909","-71","19/05/02 00:00:00"
"125","343.30463766706544","272.4527428080291","-66","19/05/02 00:00:00"
"78","350.0136900119531","271.0893396581489","-67","19/05/02 00:00:00"
"79","346.0806761873925","270.4613292558718","-64","19/05/02 00:00:00"
"123","342.9480067783072","269.07518911649","-65","19/05/02 00:00:00"
"126","342.45581106526896","265.36186884469794","-57","19/05/02 00:00:00"
"132","349.7379468852447","262.945163863194","-62","19/05/02 00:00:00"
"128","337.84262293513945","262.26233521137294","-54","19/05/02 00:00:00"
"111","347.76499766299014","259.58556565588515","-54","19/05/02 00:00:00"
"177","338.9310067740497","257.8657852558205","-44","19/05/02 00:00:00"
"113","349.6258837227259","256.99075813200733","-57","19/05/02 00:00:00"
"112","342.3990801366853","256.5931670757527","-33","19/05/02 00:00:00"
"87","347.4234899918574","253.21735607015938","-56","19/05/02 00:00:00"
"98","330.67168810171654","272.73488954189975","-70","19/05/02 00:00:00"
"176","338.3426248265632","252.04802156864994","-57","19/05/02 00:00:00"
"178","334.2414121655","251.14483465990878","-63","19/05/02 00:00:00"
"86","344.88138172498594","246.36272424729674","-61","19/05/02 00:00:00"
"172","338.0801202436581","244.68547117023815","-67","19/05/02 00:00:00"
"187","327.5753326031222","244.18316039277389","-71","19/05/02 00:00:00"
"175","334.9570718949766","243.9222935563395","-68","19/05/02 00:00:00"
"152","329.80528698154285","259.2329416763141","-66","19/05/02 00:00:00"
"131","329.80012897276913","263.6961381413646","-65","19/05/02 00:00:00"
"174","334.5136132078712","243.91178922566684","-67","19/05/02 00:00:00"
"173","333.04019969024665","243.6831941229776","-67","19/05/02 00:00:00"
"88","342.1531207548902","240.6990223389778","-69","19/05/02 00:00:00"
"37","346.82178508261774","275.72526889223053","-72","19/05/02 00:00:00"
"38","351.8193706435825","274.0631081733028","-72","19/05/02 00:00:00"
"39","351.1549661462709","272.2375648242297","-68","19/05/02 00:00:00"
"12","342.6987254058662","271.1659184235119","-68","19/05/02 00:00:00"
"7","333.65329584251725","264.55166397074044","-64","19/05/02 00:00:00"
"45","337.3218444500137","263.5420866643492","-59","19/05/02 00:00:00"
"44","352.9358614097709","262.15602886152413","-66","19/05/02 00:00:00"
"49","327.3579003754547","260.4596338131927","-67","19/05/02 00:00:00"
"43","356.1550736507104","259.99945255902145","-66","19/05/02 00:00:00"
"52","347.0285550215707","259.53289348303315","-57","19/05/02 00:00:00"
"63","358.4644692845305","250.97743315893618","-69","19/05/02 00:00:00"
"66","347.6510145919208","248.10714618026273","-65","19/05/02 00:00:00"
"65","333.63924420219223","241.48024241881174","-71","19/05/02 00:00:00"

"107","362.99937488466276","259.7858825960727","-70","19/05/02 00:00:01"
"181","357.6588664428411","259.6824088999455","-65","19/05/02 00:00:01"
"153","357.3242136274567","265.51553377917753","-69","19/05/02 00:00:01"
"138","355.32871891248453","266.3973982785112","-66","19/05/02 00:00:01"
"148","354.32474579527957","273.82726513764743","-70","19/05/02 00:00:01"
"147","353.3186521686456","273.2754918696946","-69","19/05/02 00:00:01"
"139","352.4439694836514","267.9526122109112","-63","19/05/02 00:00:01"
"124","342.0382060176717","274.01445016719816","-69","19/05/02 00:00:01"
"146","352.00957754097453","273.3688157170909","-67","19/05/02 00:00:01"
"125","343.30463766706544","272.4527428080291","-64","19/05/02 00:00:01"
"78","350.0136900119531","271.0893396581489","-65","19/05/02 00:00:01"
"79","346.0806761873925","270.4613292558718","-65","19/05/02 00:00:01"
"123","342.9480067783072","269.07518911649","-64","19/05/02 00:00:01"
"126","342.45581106526896","265.36186884469794","-56","19/05/02 00:00:01"
