deviceId,x,y,rssi,timestamp
"19","363.24564563847184","286.7880715976065","-56","19/06/02 21:07:00"
"24","366.18270302015424","275.00717314353386","-64","19/06/02 21:07:00"
"25","351.18296001230607","292.42629985921855","-69","19/06/02 21:07:00"
"1","382.0373511609292","276.89232415770084","-70","19/06/02 21:07:00"
"2","371.2370039910497","269.5161275653617","-67","19/06/02 21:07:00"
"7","365.3152254018207","299.6529554278616","-68","19/06/02 21:07:00"
"8","365.0479192038543","293.6126081354535","-62","19/06/02 21:07:00"
"9","357.64783801488164","287.95825795541975","-64","19/06/02 21:07:00"
"3","355.61657116892144","296.5665550861394","-71","19/06/02 21:07:00"

"19","363.24564563847184","286.7880715976065","-52","19/06/02 21:07:01"
"24","366.18270302015424","275.00717314353386","-59","19/06/02 21:07:01"
"25","351.18296001230607","292.42629985921855","-69","19/06/02 21:07:01"
"1","382.0373511609292","276.89232415770084","-69","19/06/02 21:07:01"
"2","371.2370039910497","269.5161275653617","-68","19/06/02 21:07:01"
"7","365.3152254018207","299.6529554278616","-69","19/06/02 21:07:01"
"8","365.0479192038543","293.6126081354535","-61","19/06/02 21:07:01"
"9","357.64783801488164","287.95825795541975","-64","19/06/02 21:07:01"
"3","355.61657116892144","296.5665550861394","-69","19/06/02 21:07:01"

"19","363.24564563847184","286.7880715976065","-52","19/06/02 21:07:02"
"24","366.18270302015424","275.00717314353386","-60","19/06/02 21:07:02"
"25","351.18296001230607","292.42629985921855","-68","19/06/02 21:07:02"
"1","382.0373511609292","276.89232415770084","-69","19/06/02 21:07:02"
"2","371.2370039910497","269.5161275653617","-68","19/06/02 21:07:02"
"7","365.3152254018207","299.6529554278616","-67","19/06/02 21:07:02"
"8","365.0479192038543","293.6126081354535","-65","19/06/02 21:07:02"
"9","357.64783801488164","287.95825795541975","-62","19/06/02 21:07:02"
"3","355.61657116892144","296.5665550861394","-68","19/06/02 21:07:02"

"19","363.24564563847184","286.7880715976065","-56","19/06/02 21:07:03"
"24","366.18270302015424","275.00717314353386","-56","19/06/02 21:07:03"
"25","351.18296001230607","292.42629985921855","-66","19/06/02 21:07:03"
"1","382.0373511609292","276.89232415770084","-68","19/06/02 21:07:03"
"2","371.2370039910497","269.5161275653617","-67","19/06/02 21:07:03"
"7","365.3152254018207","299.6529554278616","-71","19/06/02 21:07:03"
"8","365.0479192038543","293.6126081354535","-66","19/06/02 21:07:03"
"9","357.64783801488164","287.95825795541975","-64","19/06/02 21:07:03"
"3","355.61657116892144","296.5665550861394","-70","19/06/02 21:07:03"

"19","363.24564563847184","286.7880715976065","-56","19/06/02 21:07:04"
"24","366.18270302015424","275.00717314353386","-56","19/06/02 21:07:04"
"25","351.18296001230607","292.42629985921855","-69","19/06/02 21:07:04"
"2","371.2370039910497","269.5161275653617","-66","19/06/02 21:07:04"
"8","365.0479192038543","293.6126081354535","-67","19/06/02 21:07:04"
"9","357.64783801488164","287.95825795541975","-62","19/06/02 21:07:04"
"3","355.61657116892144","296.5665550861394","-68","19/06/02 21:07:04"

"19","363.24564563847184","286.7880715976065","-62","19/06/02 21:07:05"
"24","366.18270302015424","275.00717314353386","-57","19/06/02 21:07:05"
"25","351.18296001230607","292.42629985921855","-67","19/06/02 21:07:05"
"2","371.2370039910497","269.5161275653617","-65","19/06/02 21:07:05"
"8","365.0479192038543","293.6126081354535","-70","19/06/02 21:07:05"
"9","357.64783801488164","287.95825795541975","-63","19/06/02 21:07:05"
"3","355.61657116892144","296.5665550861394","-71","19/06/02 21:07:05"

