deviceId,x,y,rssi,timestamp
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:25"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:10:25"
"23","301.5067804038277","257.6475745940854","-69","19/06/02 21:10:25"
"11","319.1987037485906","250.49833077626835","-62","19/06/02 21:10:25"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:10:25"

"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:10:26"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:10:26"
"23","301.5067804038277","257.6475745940854","-66","19/06/02 21:10:26"
"11","319.1987037485906","250.49833077626835","-62","19/06/02 21:10:26"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:10:26"

"21","322.8453909582055","254.57280462164843","-63","19/06/02 21:10:27"
"22","302.3442175136771","255.93663796093207","-66","19/06/02 21:10:27"
"23","301.5067804038277","257.6475745940854","-66","19/06/02 21:10:27"
"11","319.1987037485906","250.49833077626835","-61","19/06/02 21:10:27"
"10","304.6760378197866","253.24626313430744","-60","19/06/02 21:10:27"

"21","322.8453909582055","254.57280462164843","-65","19/06/02 21:10:28"
"22","302.3442175136771","255.93663796093207","-64","19/06/02 21:10:28"
"23","301.5067804038277","257.6475745940854","-63","19/06/02 21:10:28"
"11","319.1987037485906","250.49833077626835","-62","19/06/02 21:10:28"
"10","304.6760378197866","253.24626313430744","-58","19/06/02 21:10:28"

"21","322.8453909582055","254.57280462164843","-63","19/06/02 21:10:29"
"22","302.3442175136771","255.93663796093207","-60","19/06/02 21:10:29"
"23","301.5067804038277","257.6475745940854","-63","19/06/02 21:10:29"
"11","319.1987037485906","250.49833077626835","-61","19/06/02 21:10:29"
"10","304.6760378197866","253.24626313430744","-59","19/06/02 21:10:29"

"21","322.8453909582055","254.57280462164843","-63","19/06/02 21:10:30"
"22","302.3442175136771","255.93663796093207","-59","19/06/02 21:10:30"
"23","301.5067804038277","257.6475745940854","-61","19/06/02 21:10:30"
"11","319.1987037485906","250.49833077626835","-63","19/06/02 21:10:30"
"10","304.6760378197866","253.24626313430744","-59","19/06/02 21:10:30"

"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:10:31"
"22","302.3442175136771","255.93663796093207","-57","19/06/02 21:10:31"
"23","301.5067804038277","257.6475745940854","-56","19/06/02 21:10:31"
"11","319.1987037485906","250.49833077626835","-65","19/06/02 21:10:31"
"10","304.6760378197866","253.24626313430744","-57","19/06/02 21:10:31"

"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:10:32"
"28","304.3959564916233","276.88444126840096","-68","19/06/02 21:10:32"
"22","302.3442175136771","255.93663796093207","-55","19/06/02 21:10:32"
"23","301.5067804038277","257.6475745940854","-56","19/06/02 21:10:32"
"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:10:32"
"10","304.6760378197866","253.24626313430744","-58","19/06/02 21:10:32"

"21","322.8453909582055","254.57280462164843","-70","19/06/02 21:10:33"
"28","304.3959564916233","276.88444126840096","-69","19/06/02 21:10:33"
"22","302.3442175136771","255.93663796093207","-59","19/06/02 21:10:33"
"23","301.5067804038277","257.6475745940854","-57","19/06/02 21:10:33"
"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:33"
"6","308.57415999825594","278.45093623275073","-70","19/06/02 21:10:33"
"10","304.6760378197866","253.24626313430744","-62","19/06/02 21:10:33"

"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:34"
"28","304.3959564916233","276.88444126840096","-67","19/06/02 21:10:34"
"22","302.3442175136771","255.93663796093207","-55","19/06/02 21:10:34"
"23","301.5067804038277","257.6475745940854","-53","19/06/02 21:10:34"
"11","319.1987037485906","250.49833077626835","-71","19/06/02 21:10:34"
"6","308.57415999825594","278.45093623275073","-67","19/06/02 21:10:34"
"10","304.6760378197866","253.24626313430744","-61","19/06/02 21:10:34"

"28","304.3959564916233","276.88444126840096","-68","19/06/02 21:10:35"
"22","302.3442175136771","255.93663796093207","-57","19/06/02 21:10:35"
"23","301.5067804038277","257.6475745940854","-52","19/06/02 21:10:35"
"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:35"
"6","308.57415999825594","278.45093623275073","-70","19/06/02 21:10:35"
"10","304.6760378197866","253.24626313430744","-60","19/06/02 21:10:35"

"28","304.3959564916233","276.88444126840096","-63","19/06/02 21:10:36"
"22","302.3442175136771","255.93663796093207","-59","19/06/02 21:10:36"
"23","301.5067804038277","257.6475745940854","-58","19/06/02 21:10:36"
"6","308.57415999825594","278.45093623275073","-66","19/06/02 21:10:36"
"10","304.6760378197866","253.24626313430744","-64","19/06/02 21:10:36"

"29","314.23090927099526","283.11754642507736","-70","19/06/02 21:10:37"
"28","304.3959564916233","276.88444126840096","-62","19/06/02 21:10:37"
"22","302.3442175136771","255.93663796093207","-63","19/06/02 21:10:37"
"23","301.5067804038277","257.6475745940854","-61","19/06/02 21:10:37"
"6","308.57415999825594","278.45093623275073","-64","19/06/02 21:10:37"
"10","304.6760378197866","253.24626313430744","-67","19/06/02 21:10:37"

"6","308.57415999825594","278.45093623275073","-67","19/06/02 21:10:38"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:10:38"
"28","304.3959564916233","276.88444126840096","-64","19/06/02 21:10:38"
"22","302.3442175136771","255.93663796093207","-63","19/06/02 21:10:38"
"23","301.5067804038277","257.6475745940854","-61","19/06/02 21:10:38"

"11","319.1987037485906","250.49833077626835","-71","19/06/02 21:10:39"
"6","308.57415999825594","278.45093623275073","-66","19/06/02 21:10:39"
"10","304.6760378197866","253.24626313430744","-59","19/06/02 21:10:39"
"28","304.3959564916233","276.88444126840096","-67","19/06/02 21:10:39"
"22","302.3442175136771","255.93663796093207","-59","19/06/02 21:10:39"
"23","301.5067804038277","257.6475745940854","-60","19/06/02 21:10:39"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:40"
"6","308.57415999825594","278.45093623275073","-68","19/06/02 21:10:40"
"10","304.6760378197866","253.24626313430744","-59","19/06/02 21:10:40"
"21","322.8453909582055","254.57280462164843","-69","19/06/02 21:10:40"
"28","304.3959564916233","276.88444126840096","-69","19/06/02 21:10:40"
"22","302.3442175136771","255.93663796093207","-59","19/06/02 21:10:40"
"23","301.5067804038277","257.6475745940854","-56","19/06/02 21:10:40"

"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:10:41"
"6","308.57415999825594","278.45093623275073","-67","19/06/02 21:10:41"
"10","304.6760378197866","253.24626313430744","-61","19/06/02 21:10:41"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:41"
"28","304.3959564916233","276.88444126840096","-68","19/06/02 21:10:41"
"22","302.3442175136771","255.93663796093207","-62","19/06/02 21:10:41"
"23","301.5067804038277","257.6475745940854","-59","19/06/02 21:10:41"

"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:10:42"
"6","308.57415999825594","278.45093623275073","-68","19/06/02 21:10:42"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:10:42"
"21","322.8453909582055","254.57280462164843","-70","19/06/02 21:10:42"
"28","304.3959564916233","276.88444126840096","-68","19/06/02 21:10:42"
"22","302.3442175136771","255.93663796093207","-64","19/06/02 21:10:42"
"23","301.5067804038277","257.6475745940854","-63","19/06/02 21:10:42"

"11","319.1987037485906","250.49833077626835","-68","19/06/02 21:10:43"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:43"
"6","308.57415999825594","278.45093623275073","-63","19/06/02 21:10:43"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:10:43"
"21","322.8453909582055","254.57280462164843","-70","19/06/02 21:10:43"
"29","314.23090927099526","283.11754642507736","-68","19/06/02 21:10:43"
"28","304.3959564916233","276.88444126840096","-65","19/06/02 21:10:43"
"22","302.3442175136771","255.93663796093207","-63","19/06/02 21:10:43"
"23","301.5067804038277","257.6475745940854","-65","19/06/02 21:10:43"

"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:10:44"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:44"
"6","308.57415999825594","278.45093623275073","-63","19/06/02 21:10:44"
"10","304.6760378197866","253.24626313430744","-68","19/06/02 21:10:44"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:44"
"29","314.23090927099526","283.11754642507736","-68","19/06/02 21:10:44"
"28","304.3959564916233","276.88444126840096","-63","19/06/02 21:10:44"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:10:44"
"23","301.5067804038277","257.6475745940854","-66","19/06/02 21:10:44"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:45"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:45"
"6","308.57415999825594","278.45093623275073","-63","19/06/02 21:10:45"
"10","304.6760378197866","253.24626313430744","-69","19/06/02 21:10:45"
"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:10:45"
"29","314.23090927099526","283.11754642507736","-68","19/06/02 21:10:45"
"28","304.3959564916233","276.88444126840096","-66","19/06/02 21:10:45"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:10:45"
"23","301.5067804038277","257.6475745940854","-67","19/06/02 21:10:45"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:46"
"5","314.01622385518544","285.4108270354176","-70","19/06/02 21:10:46"
"6","308.57415999825594","278.45093623275073","-63","19/06/02 21:10:46"
"10","304.6760378197866","253.24626313430744","-68","19/06/02 21:10:46"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:46"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:10:46"
"28","304.3959564916233","276.88444126840096","-65","19/06/02 21:10:46"
"22","302.3442175136771","255.93663796093207","-71","19/06/02 21:10:46"
"23","301.5067804038277","257.6475745940854","-70","19/06/02 21:10:46"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:47"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:47"
"6","308.57415999825594","278.45093623275073","-65","19/06/02 21:10:47"
"10","304.6760378197866","253.24626313430744","-72","19/06/02 21:10:47"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:10:47"
"29","314.23090927099526","283.11754642507736","-69","19/06/02 21:10:47"
"28","304.3959564916233","276.88444126840096","-69","19/06/02 21:10:47"
"23","301.5067804038277","257.6475745940854","-71","19/06/02 21:10:47"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:10:48"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:48"
"6","308.57415999825594","278.45093623275073","-68","19/06/02 21:10:48"
"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:10:48"
"27","319.34989791717015","287.37079445669013","-72","19/06/02 21:10:48"
"29","314.23090927099526","283.11754642507736","-68","19/06/02 21:10:48"
"28","304.3959564916233","276.88444126840096","-71","19/06/02 21:10:48"

"11","319.1987037485906","250.49833077626835","-71","19/06/02 21:10:49"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:10:49"
"6","308.57415999825594","278.45093623275073","-70","19/06/02 21:10:49"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:10:49"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:10:49"

"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:10:50"
