deviceId,x,y,rssi,timestamp
"27","319.34989791717015","287.37079445669013","-71","19/06/02 21:14:41"

"21","322.8453909582055","254.57280462164843","-72","19/06/02 21:14:42"

"21","322.8453909582055","254.57280462164843","-71","19/06/02 21:14:43"

"21","322.8453909582055","254.57280462164843","-69","19/06/02 21:14:44"

"21","322.8453909582055","254.57280462164843","-69","19/06/02 21:14:45"

"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:14:46"

"11","319.1987037485906","250.49833077626835","-68","19/06/02 21:14:47"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:14:47"

"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:14:48"
"21","322.8453909582055","254.57280462164843","-65","19/06/02 21:14:48"
"29","314.23090927099526","283.11754642507736","-71","19/06/02 21:14:48"

"11","319.1987037485906","250.49833077626835","-68","19/06/02 21:14:49"
"6","308.57415999825594","278.45093623275073","-69","19/06/02 21:14:49"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:14:49"
"29","314.23090927099526","283.11754642507736","-70","19/06/02 21:14:49"

"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:14:50"
"5","314.01622385518544","285.4108270354176","-71","19/06/02 21:14:50"
"6","308.57415999825594","278.45093623275073","-69","19/06/02 21:14:50"
"21","322.8453909582055","254.57280462164843","-65","19/06/02 21:14:50"
"29","314.23090927099526","283.11754642507736","-70","19/06/02 21:14:50"

"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:14:51"
"5","314.01622385518544","285.4108270354176","-68","19/06/02 21:14:51"
"6","308.57415999825594","278.45093623275073","-68","19/06/02 21:14:51"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:14:51"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:14:51"
"28","304.3959564916233","276.88444126840096","-71","19/06/02 21:14:51"

"11","319.1987037485906","250.49833077626835","-68","19/06/02 21:14:52"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:14:52"
"6","308.57415999825594","278.45093623275073","-67","19/06/02 21:14:52"
"10","304.6760378197866","253.24626313430744","-69","19/06/02 21:14:52"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:14:52"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:14:52"
"28","304.3959564916233","276.88444126840096","-66","19/06/02 21:14:52"
"22","302.3442175136771","255.93663796093207","-71","19/06/02 21:14:52"
"23","301.5067804038277","257.6475745940854","-70","19/06/02 21:14:52"

"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:14:53"
"5","314.01622385518544","285.4108270354176","-69","19/06/02 21:14:53"
"6","308.57415999825594","278.45093623275073","-62","19/06/02 21:14:53"
"10","304.6760378197866","253.24626313430744","-70","19/06/02 21:14:53"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:14:53"
"29","314.23090927099526","283.11754642507736","-66","19/06/02 21:14:53"
"28","304.3959564916233","276.88444126840096","-64","19/06/02 21:14:53"
"22","302.3442175136771","255.93663796093207","-71","19/06/02 21:14:53"
"23","301.5067804038277","257.6475745940854","-69","19/06/02 21:14:53"

"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:14:54"
