deviceId,x,y,rssi,timestamp
"27","319.34989791717015","287.37079445669013","-56","19/06/02 21:16:43"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:16:43"
"4","326.5760178580358","297.88985100910315","-58","19/06/02 21:16:43"
"5","314.01622385518544","285.4108270354176","-64","19/06/02 21:16:43"

"27","319.34989791717015","287.37079445669013","-61","19/06/02 21:16:44"
"29","314.23090927099526","283.11754642507736","-65","19/06/02 21:16:44"
"4","326.5760178580358","297.88985100910315","-58","19/06/02 21:16:44"
"5","314.01622385518544","285.4108270354176","-66","19/06/02 21:16:44"

"27","319.34989791717015","287.37079445669013","-64","19/06/02 21:16:45"
"29","314.23090927099526","283.11754642507736","-67","19/06/02 21:16:45"
"4","326.5760178580358","297.88985100910315","-59","19/06/02 21:16:45"
"5","314.01622385518544","285.4108270354176","-67","19/06/02 21:16:45"

"27","319.34989791717015","287.37079445669013","-66","19/06/02 21:16:46"
"29","314.23090927099526","283.11754642507736","-69","19/06/02 21:16:46"
"4","326.5760178580358","297.88985100910315","-59","19/06/02 21:16:46"
"5","314.01622385518544","285.4108270354176","-70","19/06/02 21:16:46"

"25","351.18296001230607","292.42629985921855","-71","19/06/02 21:16:47"
"27","319.34989791717015","287.37079445669013","-66","19/06/02 21:16:47"
"4","326.5760178580358","297.88985100910315","-62","19/06/02 21:16:47"

"25","351.18296001230607","292.42629985921855","-67","19/06/02 21:16:48"
"27","319.34989791717015","287.37079445669013","-66","19/06/02 21:16:48"
"4","326.5760178580358","297.88985100910315","-63","19/06/02 21:16:48"

"25","351.18296001230607","292.42629985921855","-65","19/06/02 21:16:49"
"27","319.34989791717015","287.37079445669013","-72","19/06/02 21:16:49"
"3","355.61657116892144","296.5665550861394","-69","19/06/02 21:16:49"
"4","326.5760178580358","297.88985100910315","-65","19/06/02 21:16:49"

"25","351.18296001230607","292.42629985921855","-62","19/06/02 21:16:50"
"9","357.64783801488164","287.95825795541975","-71","19/06/02 21:16:50"
"3","355.61657116892144","296.5665550861394","-68","19/06/02 21:16:50"
"4","326.5760178580358","297.88985100910315","-69","19/06/02 21:16:50"

"25","351.18296001230607","292.42629985921855","-61","19/06/02 21:16:51"
"9","357.64783801488164","287.95825795541975","-67","19/06/02 21:16:51"
"3","355.61657116892144","296.5665550861394","-67","19/06/02 21:16:51"
"4","326.5760178580358","297.88985100910315","-71","19/06/02 21:16:51"

"19","363.24564563847184","286.7880715976065","-71","19/06/02 21:16:52"
"25","351.18296001230607","292.42629985921855","-57","19/06/02 21:16:52"
"9","357.64783801488164","287.95825795541975","-65","19/06/02 21:16:52"
"3","355.61657116892144","296.5665550861394","-64","19/06/02 21:16:52"

