deviceId,x,y,rssi,timestamp
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:07:00"
"22","302.3442175136771","255.93663796093207","-66","19/06/02 21:07:00"
"23","301.5067804038277","257.6475745940854","-69","19/06/02 21:07:00"
"11","319.1987037485906","250.49833077626835","-64","19/06/02 21:07:00"
"10","304.6760378197866","253.24626313430744","-64","19/06/02 21:07:00"

"21","322.8453909582055","254.57280462164843","-64","19/06/02 21:07:01"
"22","302.3442175136771","255.93663796093207","-66","19/06/02 21:07:01"
"23","301.5067804038277","257.6475745940854","-66","19/06/02 21:07:01"
"11","319.1987037485906","250.49833077626835","-61","19/06/02 21:07:01"
"10","304.6760378197866","253.24626313430744","-63","19/06/02 21:07:01"

"21","322.8453909582055","254.57280462164843","-62","19/06/02 21:07:02"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:07:02"
"23","301.5067804038277","257.6475745940854","-67","19/06/02 21:07:02"
"11","319.1987037485906","250.49833077626835","-59","19/06/02 21:07:02"
"10","304.6760378197866","253.24626313430744","-64","19/06/02 21:07:02"

"21","322.8453909582055","254.57280462164843","-60","19/06/02 21:07:03"
"22","302.3442175136771","255.93663796093207","-68","19/06/02 21:07:03"
"23","301.5067804038277","257.6475745940854","-68","19/06/02 21:07:03"
"11","319.1987037485906","250.49833077626835","-54","19/06/02 21:07:03"
"10","304.6760378197866","253.24626313430744","-64","19/06/02 21:07:03"

"21","322.8453909582055","254.57280462164843","-56","19/06/02 21:07:04"
"22","302.3442175136771","255.93663796093207","-68","19/06/02 21:07:04"
"23","301.5067804038277","257.6475745940854","-70","19/06/02 21:07:04"
"11","319.1987037485906","250.49833077626835","-55","19/06/02 21:07:04"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:07:04"

"21","322.8453909582055","254.57280462164843","-51","19/06/02 21:07:05"
"22","302.3442175136771","255.93663796093207","-68","19/06/02 21:07:05"
"23","301.5067804038277","257.6475745940854","-68","19/06/02 21:07:05"
"11","319.1987037485906","250.49833077626835","-52","19/06/02 21:07:05"
"10","304.6760378197866","253.24626313430744","-67","19/06/02 21:07:05"

"21","322.8453909582055","254.57280462164843","-43","19/06/02 21:07:06"
"22","302.3442175136771","255.93663796093207","-71","19/06/02 21:07:06"
"11","319.1987037485906","250.49833077626835","-54","19/06/02 21:07:06"
"10","304.6760378197866","253.24626313430744","-70","19/06/02 21:07:06"

"21","322.8453909582055","254.57280462164843","-39","19/06/02 21:07:07"
"11","319.1987037485906","250.49833077626835","-57","19/06/02 21:07:07"
"10","304.6760378197866","253.24626313430744","-71","19/06/02 21:07:07"

"21","322.8453909582055","254.57280462164843","-45","19/06/02 21:07:08"
"11","319.1987037485906","250.49833077626835","-58","19/06/02 21:07:08"

"21","322.8453909582055","254.57280462164843","-49","19/06/02 21:07:09"
"11","319.1987037485906","250.49833077626835","-61","19/06/02 21:07:09"

"15","347.43050328043387","251.63672885651417","-70","19/06/02 21:07:10"
"21","322.8453909582055","254.57280462164843","-56","19/06/02 21:07:10"
"11","319.1987037485906","250.49833077626835","-66","19/06/02 21:07:10"

"15","347.43050328043387","251.63672885651417","-69","19/06/02 21:07:11"
"21","322.8453909582055","254.57280462164843","-59","19/06/02 21:07:11"
"11","319.1987037485906","250.49833077626835","-64","19/06/02 21:07:11"

"15","347.43050328043387","251.63672885651417","-69","19/06/02 21:07:12"
"21","322.8453909582055","254.57280462164843","-59","19/06/02 21:07:12"
"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:07:12"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:07:13"
"21","322.8453909582055","254.57280462164843","-61","19/06/02 21:07:13"
"11","319.1987037485906","250.49833077626835","-68","19/06/02 21:07:13"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:07:14"
"21","322.8453909582055","254.57280462164843","-63","19/06/02 21:07:14"
"11","319.1987037485906","250.49833077626835","-70","19/06/02 21:07:14"

"15","347.43050328043387","251.63672885651417","-72","19/06/02 21:07:15"
"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:07:15"
"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:07:15"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:07:16"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:07:16"

"15","347.43050328043387","251.63672885651417","-67","19/06/02 21:07:17"
"21","322.8453909582055","254.57280462164843","-67","19/06/02 21:07:17"

"15","347.43050328043387","251.63672885651417","-65","19/06/02 21:07:18"
"21","322.8453909582055","254.57280462164843","-71","19/06/02 21:07:18"

