deviceId,x,y,rssi,timestamp
"21","322.8453909582055","254.57280462164843","-55","19/06/02 21:13:20"
"22","302.3442175136771","255.93663796093207","-65","19/06/02 21:13:20"
"23","301.5067804038277","257.6475745940854","-67","19/06/02 21:13:20"
"11","319.1987037485906","250.49833077626835","-59","19/06/02 21:13:20"
"10","304.6760378197866","253.24626313430744","-65","19/06/02 21:13:20"

"21","322.8453909582055","254.57280462164843","-48","19/06/02 21:13:21"
"22","302.3442175136771","255.93663796093207","-67","19/06/02 21:13:21"
"23","301.5067804038277","257.6475745940854","-69","19/06/02 21:13:21"
"11","319.1987037485906","250.49833077626835","-56","19/06/02 21:13:21"
"10","304.6760378197866","253.24626313430744","-69","19/06/02 21:13:21"

"21","322.8453909582055","254.57280462164843","-40","19/06/02 21:13:22"
"22","302.3442175136771","255.93663796093207","-70","19/06/02 21:13:22"
"23","301.5067804038277","257.6475745940854","-72","19/06/02 21:13:22"
"11","319.1987037485906","250.49833077626835","-58","19/06/02 21:13:22"
"10","304.6760378197866","253.24626313430744","-70","19/06/02 21:13:22"

"21","322.8453909582055","254.57280462164843","-27","19/06/02 21:13:23"
"11","319.1987037485906","250.49833077626835","-58","19/06/02 21:13:23"
"10","304.6760378197866","253.24626313430744","-72","19/06/02 21:13:23"

"21","322.8453909582055","254.57280462164843","-44","19/06/02 21:13:24"
"11","319.1987037485906","250.49833077626835","-62","19/06/02 21:13:24"

"15","347.43050328043387","251.63672885651417","-69","19/06/02 21:13:25"
"21","322.8453909582055","254.57280462164843","-52","19/06/02 21:13:25"
"11","319.1987037485906","250.49833077626835","-65","19/06/02 21:13:25"

"15","347.43050328043387","251.63672885651417","-69","19/06/02 21:13:26"
"21","322.8453909582055","254.57280462164843","-57","19/06/02 21:13:26"
"11","319.1987037485906","250.49833077626835","-66","19/06/02 21:13:26"

"15","347.43050328043387","251.63672885651417","-67","19/06/02 21:13:27"
"21","322.8453909582055","254.57280462164843","-59","19/06/02 21:13:27"
"11","319.1987037485906","250.49833077626835","-64","19/06/02 21:13:27"

"15","347.43050328043387","251.63672885651417","-71","19/06/02 21:13:28"
"21","322.8453909582055","254.57280462164843","-62","19/06/02 21:13:28"
"11","319.1987037485906","250.49833077626835","-67","19/06/02 21:13:28"

"15","347.43050328043387","251.63672885651417","-71","19/06/02 21:13:29"
"21","322.8453909582055","254.57280462164843","-62","19/06/02 21:13:29"
"11","319.1987037485906","250.49833077626835","-69","19/06/02 21:13:29"

"15","347.43050328043387","251.63672885651417","-69","19/06/02 21:13:30"
"21","322.8453909582055","254.57280462164843","-66","19/06/02 21:13:30"
"11","319.1987037485906","250.49833077626835","-72","19/06/02 21:13:30"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:13:31"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:13:31"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:13:32"
"21","322.8453909582055","254.57280462164843","-68","19/06/02 21:13:32"

"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:13:33"
"21","322.8453909582055","254.57280462164843","-69","19/06/02 21:13:33"

"15","347.43050328043387","251.63672885651417","-66","19/06/02 21:13:34"
"21","322.8453909582055","254.57280462164843","-70","19/06/02 21:13:34"
"12","356.9913897048613","255.0168249580668","-71","19/06/02 21:13:34"

"15","347.43050328043387","251.63672885651417","-65","19/06/02 21:13:35"
"12","356.9913897048613","255.0168249580668","-69","19/06/02 21:13:35"

"15","347.43050328043387","251.63672885651417","-64","19/06/02 21:13:36"
"12","356.9913897048613","255.0168249580668","-66","19/06/02 21:13:36"

"15","347.43050328043387","251.63672885651417","-62","19/06/02 21:13:37"
"12","356.9913897048613","255.0168249580668","-65","19/06/02 21:13:37"

"15","347.43050328043387","251.63672885651417","-65","19/06/02 21:13:38"
"12","356.9913897048613","255.0168249580668","-65","19/06/02 21:13:38"

"24","366.18270302015424","275.00717314353386","-71","19/06/02 21:13:39"
"15","347.43050328043387","251.63672885651417","-64","19/06/02 21:13:39"
"12","356.9913897048613","255.0168249580668","-63","19/06/02 21:13:39"

"24","366.18270302015424","275.00717314353386","-69","19/06/02 21:13:40"
"15","347.43050328043387","251.63672885651417","-64","19/06/02 21:13:40"
"2","371.2370039910497","269.5161275653617","-68","19/06/02 21:13:40"
"14","371.7147031329967","256.3505672686155","-70","19/06/02 21:13:40"
"12","356.9913897048613","255.0168249580668","-62","19/06/02 21:13:40"

"24","366.18270302015424","275.00717314353386","-68","19/06/02 21:13:41"
"15","347.43050328043387","251.63672885651417","-67","19/06/02 21:13:41"
"2","371.2370039910497","269.5161275653617","-69","19/06/02 21:13:41"
"13","374.7077729856438","258.4073855087038","-72","19/06/02 21:13:41"
"14","371.7147031329967","256.3505672686155","-69","19/06/02 21:13:41"
"12","356.9913897048613","255.0168249580668","-61","19/06/02 21:13:41"

"24","366.18270302015424","275.00717314353386","-65","19/06/02 21:13:42"
"17","376.5860319196721","257.3063458169334","-68","19/06/02 21:13:42"
"15","347.43050328043387","251.63672885651417","-68","19/06/02 21:13:42"
"2","371.2370039910497","269.5161275653617","-69","19/06/02 21:13:42"
"13","374.7077729856438","258.4073855087038","-69","19/06/02 21:13:42"
"14","371.7147031329967","256.3505672686155","-68","19/06/02 21:13:42"
"12","356.9913897048613","255.0168249580668","-59","19/06/02 21:13:42"

"24","366.18270302015424","275.00717314353386","-66","19/06/02 21:13:43"
"17","376.5860319196721","257.3063458169334","-69","19/06/02 21:13:43"
"18","377.3738802970037","251.87591436869639","-71","19/06/02 21:13:43"
"15","347.43050328043387","251.63672885651417","-70","19/06/02 21:13:43"
"2","371.2370039910497","269.5161275653617","-65","19/06/02 21:13:43"
"13","374.7077729856438","258.4073855087038","-66","19/06/02 21:13:43"
"14","371.7147031329967","256.3505672686155","-67","19/06/02 21:13:43"
"12","356.9913897048613","255.0168249580668","-60","19/06/02 21:13:43"

"24","366.18270302015424","275.00717314353386","-67","19/06/02 21:13:44"
"17","376.5860319196721","257.3063458169334","-65","19/06/02 21:13:44"
"18","377.3738802970037","251.87591436869639","-69","19/06/02 21:13:44"
"15","347.43050328043387","251.63672885651417","-70","19/06/02 21:13:44"
"2","371.2370039910497","269.5161275653617","-64","19/06/02 21:13:44"
"13","374.7077729856438","258.4073855087038","-66","19/06/02 21:13:44"
"14","371.7147031329967","256.3505672686155","-63","19/06/02 21:13:44"
"12","356.9913897048613","255.0168249580668","-61","19/06/02 21:13:44"

"24","366.18270302015424","275.00717314353386","-63","19/06/02 21:13:45"
"17","376.5860319196721","257.3063458169334","-65","19/06/02 21:13:45"
"18","377.3738802970037","251.87591436869639","-66","19/06/02 21:13:45"
"2","371.2370039910497","269.5161275653617","-64","19/06/02 21:13:45"
"13","374.7077729856438","258.4073855087038","-62","19/06/02 21:13:45"
"14","371.7147031329967","256.3505672686155","-63","19/06/02 21:13:45"
"12","356.9913897048613","255.0168249580668","-63","19/06/02 21:13:45"

"24","366.18270302015424","275.00717314353386","-67","19/06/02 21:13:46"
"17","376.5860319196721","257.3063458169334","-62","19/06/02 21:13:46"
"18","377.3738802970037","251.87591436869639","-67","19/06/02 21:13:46"
"2","371.2370039910497","269.5161275653617","-62","19/06/02 21:13:46"
"13","374.7077729856438","258.4073855087038","-63","19/06/02 21:13:46"
"14","371.7147031329967","256.3505672686155","-61","19/06/02 21:13:46"
"12","356.9913897048613","255.0168249580668","-67","19/06/02 21:13:46"

"24","366.18270302015424","275.00717314353386","-66","19/06/02 21:13:47"
"17","376.5860319196721","257.3063458169334","-58","19/06/02 21:13:47"
"18","377.3738802970037","251.87591436869639","-66","19/06/02 21:13:47"
"1","382.0373511609292","276.89232415770084","-71","19/06/02 21:13:47"
"2","371.2370039910497","269.5161275653617","-60","19/06/02 21:13:47"
"13","374.7077729856438","258.4073855087038","-60","19/06/02 21:13:47"
"14","371.7147031329967","256.3505672686155","-59","19/06/02 21:13:47"
"12","356.9913897048613","255.0168249580668","-68","19/06/02 21:13:47"

"24","366.18270302015424","275.00717314353386","-66","19/06/02 21:13:48"
"17","376.5860319196721","257.3063458169334","-57","19/06/02 21:13:48"
